# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:dens[1]-dens[1]        4:dens[1]-dens[2]        5:dens[1]-dens[3]        6:dens[1]-dens[4]        7:dens[1]-dens[5]        8:dens[2]-dens[2]        9:dens[2]-dens[3]       10:dens[2]-dens[4]       11:dens[2]-dens[5]       12:dens[3]-dens[3]       13:dens[3]-dens[4]       14:dens[3]-dens[5]       15:dens[4]-dens[4]       16:dens[4]-dens[5]       17:dens[5]-dens[5]    
 1002       1.289222893596e-10       7.520348285858e-03       6.000079701683e-03       1.450267288011e-03       2.611902101685e-04       1.007969878910e-03       1.524728979293e-02       6.120434531114e-03       6.527674209647e-04       1.635645721689e-03       1.636878799473e-02       6.227661629618e-03       3.430421529603e-03       1.380868684301e-02       6.832343818864e-03       7.745096928568e-03 
 1003       1.286311445551e-10       7.518675976592e-03       5.999136618244e-03       1.450124690372e-03       2.611625992508e-04       1.007776499590e-03       1.524516344716e-02       6.119784127374e-03       6.527060099137e-04       1.635434981166e-03       1.636752548253e-02       6.227327624257e-03       3.430193348029e-03       1.380838979146e-02       6.832300397868e-03       7.745268245268e-03 
 1004       1.284363141414e-10       7.517003952585e-03       5.998193016330e-03       1.449981812565e-03       2.611349466987e-04       1.007583105545e-03       1.524303520598e-02       6.119132757658e-03       6.526444587559e-04       1.635224025351e-03       1.636625773609e-02       6.226993117477e-03       3.429964529582e-03       1.380808129568e-02       6.832254479341e-03       7.745434647511e-03 
 1005       1.283455923946e-10       7.515332203999e-03       5.997248888014e-03       1.449838655486e-03       2.611072522051e-04       1.007389695908e-03       1.524090503530e-02       6.118480414574e-03       6.525827680172e-04       1.635012852644e-03       1.636498476254e-02       6.226658074272e-03       3.429735067005e-03       1.380776138471e-02       6.832205962960e-03       7.745596120376e-03 
 1006       1.283668321558e-10       7.513660719855e-03       5.996304224526e-03       1.449695219864e-03       2.610795154285e-04       1.007196269670e-03       1.523877289878e-02       6.117827089922e-03       6.525209381496e-04       1.634801461224e-03       1.636370656716e-02       6.226322458610e-03       3.429504952577e-03       1.380743008656e-02       6.832154746882e-03       7.745752648101e-03 
 1007       1.285079449732e-10       7.511989488036e-03       5.995359016245e-03       1.449551506256e-03       2.610517359928e-04       1.007002825675e-03       1.523663875790e-02       6.117172774687e-03       6.524589695312e-04       1.634589849051e-03       1.636242315344e-02       6.225986233422e-03       3.429274178114e-03       1.380708742820e-02       6.832100727734e-03       7.745904214075e-03 
 1008       1.287769012452e-10       7.510318495275e-03       5.994413252703e-03       1.449407515054e-03       2.610239134872e-04       1.006809362625e-03       1.523450257187e-02       6.116517459037e-03       6.523968624652e-04       1.634378013866e-03       1.636113452302e-02       6.225649360605e-03       3.429042734966e-03       1.380673343561e-02       6.832043800614e-03       7.746050800840e-03 
 1009       1.291817303630e-10       7.508647727160e-03       5.993466922578e-03       1.449263246477e-03       2.609960474658e-04       1.006615879074e-03       1.523236429771e-02       6.115861132323e-03       6.523346171803e-04       1.634165953188e-03       1.635984067571e-02       6.225311801015e-03       3.428810614012e-03       1.380636813368e-02       6.831983859080e-03       7.746192390080e-03 
 1010       1.297305208529e-10       7.506977168121e-03       5.992520013687e-03       1.449118700574e-03       2.609681374479e-04       1.006422373430e-03       1.523022389017e-02       6.115203783069e-03       6.522722338301e-04       1.633953664313e-03       1.635854160949e-02       6.224973514464e-03       3.428577805664e-03       1.380599154630e-02       6.831920795150e-03       7.746328962626e-03 
 1011       1.304314205195e-10       7.505306801429e-03       5.991572512992e-03       1.448973877223e-03       2.609401829176e-04       1.006228843954e-03       1.522808130175e-02       6.114545398976e-03       6.522097124926e-04       1.633741144315e-03       1.635723732046e-02       6.224634459716e-03       3.428344299863e-03       1.380560369629e-02       6.831854499296e-03       7.746460498446e-03 
 1012       1.312901574966e-10       7.503636615995e-03       5.990624412098e-03       1.448828776942e-03       2.609121835418e-04       1.006035289553e-03       1.522593649979e-02       6.113885971629e-03       6.521470535728e-04       1.633528391346e-03       1.635592782044e-02       6.224294598647e-03       3.428110088562e-03       1.380520464134e-02       6.831784880565e-03       7.746586989906e-03 
 1013       1.323025639216e-10       7.501966626869e-03       5.989675723877e-03       1.448683403345e-03       2.608841398279e-04       1.005841712161e-03       1.522378951799e-02       6.113225510712e-03       6.520842590156e-04       1.633315408565e-03       1.635461318978e-02       6.223953908803e-03       3.427875173218e-03       1.380479458229e-02       6.831711927273e-03       7.746708481749e-03 
 1014       1.334619446297e-10       7.500296855025e-03       5.988726466079e-03       1.448537760720e-03       2.608560524756e-04       1.005648114390e-03       1.522164040563e-02       6.112564029995e-03       6.520213311096e-04       1.633102200260e-03       1.635329352527e-02       6.223612371014e-03       3.427639557408e-03       1.380437375638e-02       6.831635647180e-03       7.746825031689e-03 
 1015       1.347615463127e-10       7.498627320586e-03       5.987776655846e-03       1.448391853219e-03       2.608279221592e-04       1.005454498742e-03       1.521948921050e-02       6.111901542632e-03       6.519582720860e-04       1.632888770558e-03       1.635196892265e-02       6.223269965249e-03       3.427403244348e-03       1.380394240153e-02       6.831556047437e-03       7.746936697193e-03 
 1016       1.361945573720e-10       7.496958042817e-03       5.986826309705e-03       1.448245684859e-03       2.607997495276e-04       1.005260867605e-03       1.521733597892e-02       6.111238061160e-03       6.518950841182e-04       1.632675123420e-03       1.635063947661e-02       6.222926670606e-03       3.427166236893e-03       1.380350075626e-02       6.831473134583e-03       7.747043535486e-03 
 1017       1.377541077707e-10       7.495289040126e-03       5.985875443565e-03       1.448099259521e-03       2.607715352040e-04       1.005067223257e-03       1.521518075571e-02       6.110573597498e-03       6.518317693218e-04       1.632461262641e-03       1.634930528079e-02       6.222582465316e-03       3.426928537533e-03       1.380304905977e-02       6.831386914546e-03       7.747145603548e-03 
 1018       1.394332688859e-10       7.493620330055e-03       5.984924072718e-03       1.447952580946e-03       2.607432797862e-04       1.004873567860e-03       1.521302358423e-02       6.109908162941e-03       6.517683297540e-04       1.632247191851e-03       1.634796642777e-02       6.222237326732e-03       3.426690148395e-03       1.380258755187e-02       6.831297392636e-03       7.747242958110e-03 
 1019       1.412250533617e-10       7.491951929280e-03       5.983972211835e-03       1.447805652741e-03       2.607149838462e-04       1.004679903467e-03       1.521086450631e-02       6.109241768162e-03       6.517047674137e-04       1.632032914511e-03       1.634662300905e-02       6.221891231334e-03       3.426451071239e-03       1.380211647304e-02       6.831204573543e-03       7.747335655655e-03 
 1020       1.431224149612e-10       7.490283853607e-03       5.983019874961e-03       1.447658478371e-03       2.606866479301e-04       1.004486232013e-03       1.520870356230e-02       6.108574423205e-03       6.516410842410e-04       1.631818433915e-03       1.634527511507e-02       6.221544154719e-03       3.426211307459e-03       1.380163606439e-02       6.831108461338e-03       7.747423752414e-03 
 1021       1.451182484190e-10       7.488616117967e-03       5.982067075516e-03       1.447511061165e-03       2.606582725580e-04       1.004292555323e-03       1.520654079103e-02       6.107906137485e-03       6.515772821169e-04       1.631603753190e-03       1.634392283519e-02       6.221196071602e-03       3.425970858077e-03       1.380114656766e-02       6.831009059469e-03       7.747507304365e-03 
 1022       1.472053892937e-10       7.486948736415e-03       5.981113826290e-03       1.447363404312e-03       2.606298582241e-04       1.004098875104e-03       1.520437622981e-02       6.107236919783e-03       6.515133628634e-04       1.631388875290e-03       1.634256625769e-02       6.220846955809e-03       3.425729723748e-03       1.380064822526e-02       6.830906370754e-03       7.747586367232e-03 
 1023       1.493766138204e-10       7.485281722125e-03       5.980160139441e-03       1.447215510858e-03       2.606014053963e-04       1.003905192949e-03       1.520220991443e-02       6.106566778248e-03       6.514493282429e-04       1.631173803004e-03       1.634120546975e-02       6.220496780279e-03       3.425487904752e-03       1.380014128022e-02       6.830800397385e-03       7.747660996484e-03 
 1024       1.516246387631e-10       7.483615087383e-03       5.979206026492e-03       1.447067383711e-03       2.605729145163e-04       1.003711510337e-03       1.520004187916e-02       6.105895720389e-03       6.513851799581e-04       1.630958538947e-03       1.633984055748e-02       6.220145517057e-03       3.425245400998e-03       1.379962597620e-02       6.830691140922e-03       7.747731247330e-03 
 1025       1.539421212671e-10       7.481948843591e-03       5.978251498331e-03       1.446919025638e-03       2.605443859992e-04       1.003517828629e-03       1.519787215672e-02       6.105223753076e-03       6.513209196515e-04       1.630743085563e-03       1.633847160586e-02       6.219793137290e-03       3.425002212018e-03       1.379910255753e-02       6.830578602291e-03       7.747797174719e-03 
 1026       1.563216587115e-10       7.480283001256e-03       5.977296565203e-03       1.446770439263e-03       2.605158202339e-04       1.003324149070e-03       1.519570077830e-02       6.104550882536e-03       6.512565489058e-04       1.630527445127e-03       1.633709869879e-02       6.219439611228e-03       3.424758336969e-03       1.379857126916e-02       6.830462781780e-03       7.747858833342e-03 
 1027       1.587557885615e-10       7.478617569992e-03       5.976341236714e-03       1.446621627067e-03       2.604872175825e-04       1.003130472789e-03       1.519352777354e-02       6.103877114350e-03       6.511920692426e-04       1.630311619736e-03       1.633572191905e-02       6.219084908217e-03       3.424513774630e-03       1.379803235667e-02       6.830343679039e-03       7.747916277622e-03 
 1028       1.612369882213e-10       7.476952558512e-03       5.975385521821e-03       1.446472591389e-03       2.604585783805e-04       1.002936800797e-03       1.519135317051e-02       6.103202453454e-03       6.511274821233e-04       1.630095611319e-03       1.633434134832e-02       6.218728996698e-03       3.424268523400e-03       1.379748606630e-02       6.830221293076e-03       7.747969561720e-03 
 1029       1.637576748858e-10       7.475287974629e-03       5.974429428839e-03       1.446323334424e-03       2.604299029364e-04       1.002743133986e-03       1.518917699574e-02       6.102526904129e-03       6.510627889479e-04       1.629879421629e-03       1.633295706715e-02       6.218371844201e-03       3.424022581297e-03       1.379693264491e-02       6.830095622256e-03       7.748018739530e-03 
 1030       1.663102053937e-10       7.473623825246e-03       5.973472965427e-03       1.446173858223e-03       2.604011915319e-04       1.002549473131e-03       1.518699927419e-02       6.101850470006e-03       6.509979910554e-04       1.629663052242e-03       1.633156915494e-02       6.218013417347e-03       3.423775945958e-03       1.379637234000e-02       6.829966664295e-03       7.748063864676e-03 
 1031       1.688868760797e-10       7.471960116362e-03       5.972516138595e-03       1.446024164691e-03       2.603724444217e-04       1.002355818889e-03       1.518482002922e-02       6.101173154060e-03       6.509330897229e-04       1.629446504562e-03       1.633017769002e-02       6.217653681839e-03       3.423528614636e-03       1.379580539972e-02       6.829834416260e-03       7.748104990514e-03 
 1032       1.714799226268e-10       7.470296853057e-03       5.971558954697e-03       1.445874255590e-03       2.603436618334e-04       1.002162171795e-03       1.518263928265e-02       6.100494958606e-03       6.508680861662e-04       1.629229779814e-03       1.632878274951e-02       6.217292602463e-03       3.423280584198e-03       1.379523207285e-02       6.829698874567e-03       7.748142170127e-03 
 1033       1.740815199191e-10       7.468634039498e-03       5.970601419429e-03       1.445724132533e-03       2.603148439670e-04       1.001968532268e-03       1.518045705468e-02       6.099815885302e-03       6.508029815388e-04       1.629012879049e-03       1.632738440946e-02       6.216930143080e-03       3.423031851123e-03       1.379465260879e-02       6.829560034977e-03       7.748175456322e-03 
 1034       1.766837818939e-10       7.466971678931e-03       5.969643537824e-03       1.445573796989e-03       2.602859909955e-04       1.001774900602e-03       1.517827336394e-02       6.099135935138e-03       6.507377769318e-04       1.628795803138e-03       1.632598274471e-02       6.216566266631e-03       3.422782411505e-03       1.379406725760e-02       6.829417892593e-03       7.748204901636e-03 
 1035       1.792787613942e-10       7.465309773677e-03       5.968685314255e-03       1.445423250278e-03       2.602571030643e-04       1.001581276975e-03       1.517608822744e-02       6.098455108441e-03       6.506724733741e-04       1.628578552775e-03       1.632457782900e-02       6.216200935125e-03       3.422532261047e-03       1.379347626995e-02       6.829272441860e-03       7.748230558322e-03 
 1036       1.818584500214e-10       7.463648325130e-03       5.967726752428e-03       1.445272493573e-03       2.602281802913e-04       1.001387661442e-03       1.517390166061e-02       6.097773404868e-03       6.506070718314e-04       1.628361128474e-03       1.632316973488e-02       6.215834109640e-03       3.422281395060e-03       1.379287989716e-02       6.829123676559e-03       7.748252478360e-03 
 1037       1.844147779874e-10       7.461987333755e-03       5.966767855380e-03       1.445121527899e-03       2.601992227664e-04       1.001194053935e-03       1.517171367724e-02       6.097090823406e-03       6.505415732067e-04       1.628143530572e-03       1.632175853375e-02       6.215465750322e-03       3.422029808463e-03       1.379227839119e-02       6.828971589807e-03       7.748270713447e-03 
 1038       1.869396139674e-10       7.460326799079e-03       5.965808625479e-03       1.444970354132e-03       2.601702305522e-04       1.001000454266e-03       1.516952428951e-02       6.096407362366e-03       6.504759783394e-04       1.627925759221e-03       1.632034429584e-02       6.215095816376e-03       3.421777495782e-03       1.379167200462e-02       6.828816174054e-03       7.748285314995e-03 
 1039       1.894247649520e-10       7.458666719694e-03       5.964849064416e-03       1.444818972998e-03       2.601412036829e-04       1.000806862124e-03       1.516733350800e-02       6.095723019385e-03       6.504102880055e-04       1.627707814396e-03       1.631892709021e-02       6.214724266068e-03       3.421524451145e-03       1.379106099067e-02       6.828657421080e-03       7.748296334136e-03 
 1040       1.918619760998e-10       7.457007093249e-03       5.963889173208e-03       1.444667385073e-03       2.601121421651e-04       1.000613277074e-03       1.516514134163e-02       6.095037791420e-03       6.503445029173e-04       1.627489695890e-03       1.631750698473e-02       6.214351056719e-03       3.421270668285e-03       1.379044560318e-02       6.828495321991e-03       7.748303821714e-03 
 1041       1.942429305900e-10       7.455347916446e-03       5.962928952194e-03       1.444515590782e-03       2.600830459769e-04       1.000419698559e-03       1.516294779769e-02       6.094351674747e-03       6.502786237227e-04       1.627271403310e-03       1.631608404609e-02       6.213976144703e-03       3.421016140537e-03       1.378982609664e-02       6.828329867220e-03       7.748307828286e-03 
 1042       1.965592494745e-10       7.453689185042e-03       5.961968401030e-03       1.444363590399e-03       2.600539150685e-04       1.000226125897e-03       1.516075288182e-02       6.093664664956e-03       6.502126510056e-04       1.627052936085e-03       1.631465833981e-02       6.213599485443e-03       3.420760860833e-03       1.378920272615e-02       6.828161046521e-03       7.748308404118e-03 
 1043       1.988024915306e-10       7.452030893839e-03       5.961007518687e-03       1.444211384048e-03       2.600247493617e-04       1.000032558282e-03       1.515855659803e-02       6.092976756953e-03       6.501465852851e-04       1.626834293456e-03       1.631322993020e-02       6.213221033409e-03       3.420504821708e-03       1.378857574748e-02       6.827988848968e-03       7.748305599186e-03 
 1044       2.009641531135e-10       7.450373036683e-03       5.960046303452e-03       1.444058971696e-03       2.599955487495e-04       9.998389947835e-04       1.515635894866e-02       6.092287944953e-03       6.500804270156e-04       1.626615474482e-03       1.631179888035e-02       6.212840742114e-03       3.420248015291e-03       1.378794541698e-02       6.827813262952e-03       7.748299463174e-03 
 1045       2.030356680084e-10       7.448715606462e-03       5.959084752921e-03       1.443906353162e-03       2.599663130969e-04       9.996454343448e-04       1.515415993438e-02       6.091598222479e-03       6.500141765862e-04       1.626396478034e-03       1.631036525218e-02       6.212458564110e-03       3.419990433306e-03       1.378731199167e-02       6.827634276181e-03       7.748290045470e-03 
 1046       2.050084072833e-10       7.447058595099e-03       5.958122863999e-03       1.443753528109e-03       2.599370422397e-04       9.994518757842e-04       1.515195955419e-02       6.090907582360e-03       6.499478343210e-04       1.626177302801e-03       1.630892910639e-02       6.212074450985e-03       3.419732067075e-03       1.378667572918e-02       6.827451875671e-03       7.748277395166e-03 
 1047       2.068736791413e-10       7.445401993553e-03       5.957160632895e-03       1.443600496044e-03       2.599077359854e-04       9.992583177934e-04       1.514975780544e-02       6.090216016728e-03       6.498814004781e-04       1.625957947282e-03       1.630749050244e-02       6.211688353364e-03       3.419472907508e-03       1.378603688777e-02       6.827266047751e-03       7.748261561056e-03 
 1048       2.086227287730e-10       7.443745791811e-03       5.956198055123e-03       1.443447256323e-03       2.598783941123e-04       9.990647589374e-04       1.514755468378e-02       6.089523517014e-03       6.498148752501e-04       1.625738409790e-03       1.630604949860e-02       6.211300220898e-03       3.419212945109e-03       1.378539572634e-02       6.827076778056e-03       7.748242591633e-03 
 1049       2.102467382090e-10       7.442089978886e-03       5.955235125495e-03       1.443293808144e-03       2.598490163698e-04       9.988711976543e-04       1.514535018315e-02       6.088830073949e-03       6.497482587633e-04       1.625518688450e-03       1.630460615189e-02       6.210910002268e-03       3.418952169973e-03       1.378475250441e-02       6.826884051524e-03       7.748220535090e-03 
 1050       2.117368261725e-10       7.440434542815e-03       5.954271838123e-03       1.443140150550e-03       2.598196024782e-04       9.986776322542e-04       1.514314429584e-02       6.088135677558e-03       6.496815510776e-04       1.625298781199e-03       1.630316051812e-02       6.210517645178e-03       3.418690571779e-03       1.378410748212e-02       6.826687852397e-03       7.748195439316e-03 
 1051       2.130860003992e-10       7.438779475313e-03       5.953308189778e-03       1.442986283122e-03       2.597901522750e-04       9.984840616028e-04       1.514093702064e-02       6.087440321625e-03       6.496147523941e-04       1.625078686863e-03       1.630171264852e-02       6.210123109042e-03       3.418428143205e-03       1.378346089009e-02       6.826488175359e-03       7.748167351789e-03 
 1052       2.142950446166e-10       7.437124785820e-03       5.952344190036e-03       1.442832208069e-03       2.597606661560e-04       9.982904871815e-04       1.513872838775e-02       6.086744017160e-03       6.495478636810e-04       1.624858408416e-03       1.630026257970e-02       6.209726403252e-03       3.418164890196e-03       1.378281283851e-02       6.826285059144e-03       7.748136319260e-03 
 1053       2.153667131051e-10       7.435470487642e-03       5.951379851273e-03       1.442677928171e-03       2.597311446398e-04       9.980969110552e-04       1.513651843423e-02       6.086046779115e-03       6.494808860555e-04       1.624637949768e-03       1.629881034356e-02       6.209327549432e-03       3.417900821834e-03       1.378216340676e-02       6.826078553389e-03       7.748102388059e-03 
 1054       2.163037857148e-10       7.433816593309e-03       5.950415185302e-03       1.442523446076e-03       2.597015882225e-04       9.979033351901e-04       1.513430719580e-02       6.085348621933e-03       6.494138205773e-04       1.624417314685e-03       1.629735597059e-02       6.208926568803e-03       3.417635946937e-03       1.378151267345e-02       6.825868707534e-03       7.748065604204e-03 
 1055       2.171090679295e-10       7.432163114569e-03       5.949450203377e-03       1.442368764308e-03       2.596719973771e-04       9.977097614543e-04       1.513209470684e-02       6.084649559540e-03       6.493466682478e-04       1.624196506792e-03       1.629589948989e-02       6.208523482175e-03       3.417370274063e-03       1.378086071646e-02       6.825655570823e-03       7.748026013394e-03 
 1056       2.177853909316e-10       7.430510062385e-03       5.948484916190e-03       1.442213885263e-03       2.596423725537e-04       9.975161916165e-04       1.512988100035e-02       6.083949605353e-03       6.492794300100e-04       1.623975529570e-03       1.629444092910e-02       6.208118309948e-03       3.417103811503e-03       1.378020761289e-02       6.825439192294e-03       7.747983661009e-03 
 1057       2.183356116662e-10       7.428857446934e-03       5.947519333867e-03       1.442058811209e-03       2.596127141790e-04       9.973226273465e-04       1.512766610799e-02       6.083248772267e-03       6.492121067486e-04       1.623754386357e-03       1.629298031448e-02       6.207711072106e-03       3.416836567288e-03       1.377955343907e-02       6.825219620789e-03       7.747938592112e-03 
 1058       2.187626129051e-10       7.427205277602e-03       5.946553465966e-03       1.441903544285e-03       2.595830226570e-04       9.971290702139e-04       1.512545006007e-02       6.082547072661e-03       6.491446992892e-04       1.623533080346e-03       1.629151767084e-02       6.207301788223e-03       3.416568549179e-03       1.377889827058e-02       6.824996904942e-03       7.747890851438e-03 
 1059       2.190693033120e-10       7.425553562981e-03       5.945587321475e-03       1.441748086501e-03       2.595532983681e-04       9.969355216885e-04       1.512323288550e-02       6.081844518393e-03       6.490772083986e-04       1.623311614585e-03       1.629005302155e-02       6.206890477454e-03       3.416299764671e-03       1.377824218221e-02       6.824771093187e-03       7.747840483404e-03 
 1060       2.192586175059e-10       7.423902310869e-03       5.944620908812e-03       1.441592439738e-03       2.595235416692e-04       9.967419831394e-04       1.512101461184e-02       6.081141120795e-03       6.490096347841e-04       1.623089991977e-03       1.628858638856e-02       6.206477158535e-03       3.416030220993e-03       1.377758524796e-02       6.824542233748e-03       7.747787532097e-03 
 1061       2.193335161261e-10       7.422251528263e-03       5.943654235819e-03       1.441436605746e-03       2.594937528941e-04       9.965484558348e-04       1.511879526525e-02       6.080436890678e-03       6.489419790939e-04       1.622868215278e-03       1.628711779235e-02       6.206061849784e-03       3.415759925103e-03       1.377692754106e-02       6.824310374645e-03       7.747732041278e-03 
 1062       2.192969858964e-10       7.420601221357e-03       5.942687309762e-03       1.441280586145e-03       2.594639323527e-04       9.963549409415e-04       1.511657487050e-02       6.079731838321e-03       6.488742419161e-04       1.622646287098e-03       1.628564725197e-02       6.205644569095e-03       3.415488883688e-03       1.377626913397e-02       6.824075563688e-03       7.747674054379e-03 
 1063       2.191520396893e-10       7.418951395541e-03       5.941720137328e-03       1.441124382424e-03       2.594340803315e-04       9.961614395249e-04       1.511435345100e-02       6.079025973478e-03       6.488064237789e-04       1.622424209901e-03       1.628417478500e-02       6.205225333941e-03       3.415217103166e-03       1.377561009834e-02       6.823837848477e-03       7.747613614501e-03 
 1064       2.189017165905e-10       7.417302055394e-03       5.940752724624e-03       1.440967995940e-03       2.594041970930e-04       9.959679525479e-04       1.511213102872e-02       6.078319305368e-03       6.487385251505e-04       1.622201986000e-03       1.628270040756e-02       6.204804161367e-03       3.414944589680e-03       1.377495050502e-02       6.823597276401e-03       7.747550764412e-03 
 1065       2.185490819631e-10       7.415653204686e-03       5.939785077173e-03       1.440811427918e-03       2.593742828762e-04       9.957744808712e-04       1.510990762426e-02       6.077611842678e-03       6.486705464385e-04       1.621979617564e-03       1.628122413430e-02       6.204381067992e-03       3.414671349102e-03       1.377429042409e-02       6.823353894638e-03       7.747485546545e-03 
 1066       2.180972275122e-10       7.414004846371e-03       5.938817199913e-03       1.440654679451e-03       2.593443378957e-04       9.955810252525e-04       1.510768325679e-02       6.076903593558e-03       6.486024879900e-04       1.621757106609e-03       1.627974597841e-02       6.203956070004e-03       3.414397387027e-03       1.377362992481e-02       6.823107750149e-03       7.747418002997e-03 
 1067       2.175492713491e-10       7.412356982586e-03       5.937849097194e-03       1.440497751498e-03       2.593143623425e-04       9.953875863462e-04       1.510545794408e-02       6.076194565621e-03       6.485343500911e-04       1.621534455003e-03       1.627826595158e-02       6.203529183163e-03       3.414122708775e-03       1.377296907563e-02       6.822858889681e-03       7.747348175528e-03 
 1068       2.169083580556e-10       7.410709614646e-03       5.936880772776e-03       1.440340644884e-03       2.592843563833e-04       9.951941647031e-04       1.510323170248e-02       6.075484765941e-03       6.484661329667e-04       1.621311664464e-03       1.627678406403e-02       6.203100422794e-03       3.413847319391e-03       1.377230794421e-02       6.822607359766e-03       7.747276105557e-03 
 1069       2.161776587484e-10       7.409062743042e-03       5.935912229828e-03       1.440183360301e-03       2.592543201605e-04       9.950007607701e-04       1.510100454690e-02       6.074774201048e-03       6.483978367805e-04       1.621088736560e-03       1.627530032447e-02       6.202669803788e-03       3.413571223639e-03       1.377164659739e-02       6.822353206716e-03       7.747201834161e-03 
 1070       2.153603711434e-10       7.407416367440e-03       5.934943470923e-03       1.440025898306e-03       2.592242537924e-04       9.948073748892e-04       1.509877649083e-02       6.074062876928e-03       6.483294616346e-04       1.620865672706e-03       1.627381474012e-02       6.202237340599e-03       3.413294426005e-03       1.377098510119e-02       6.822096476624e-03       7.747125402076e-03 
 1071       2.144597196204e-10       7.405770486674e-03       5.933974498038e-03       1.439868259320e-03       2.591941573729e-04       9.946140072981e-04       1.509654754633e-02       6.073350799021e-03       6.482610075693e-04       1.620642474166e-03       1.627232731672e-02       6.201803047245e-03       3.413016930696e-03       1.377032352082e-02       6.821837215362e-03       7.747046849690e-03 
 1072       2.134789552868e-10       7.404125098746e-03       5.933005312551e-03       1.439710443629e-03       2.591640309711e-04       9.944206581289e-04       1.509431772402e-02       6.072637972220e-03       6.481924745628e-04       1.620419142052e-03       1.627083805847e-02       6.201366937301e-03       3.412738741637e-03       1.376966192065e-02       6.821575468582e-03       7.746966217047e-03 
 1073       2.124213560426e-10       7.402480200822e-03       5.932035915240e-03       1.439552451383e-03       2.591338746319e-04       9.942273274082e-04       1.509208703305e-02       6.071924400865e-03       6.481238625309e-04       1.620195677322e-03       1.626934696807e-02       6.200929023902e-03       3.412459862470e-03       1.376900036425e-02       6.821311281710e-03       7.746883543839e-03 
 1074       2.112902266444e-10       7.400835789228e-03       5.931066306278e-03       1.439394282593e-03       2.591036883753e-04       9.940340150567e-04       1.508985548113e-02       6.071210088745e-03       6.480551713271e-04       1.619972080781e-03       1.626785404670e-02       6.200489319738e-03       3.412180296554e-03       1.376833891432e-02       6.821044699949e-03       7.746798869412e-03 
 1075       2.100888987696e-10       7.399191859449e-03       5.930096485233e-03       1.439235937137e-03       2.590734721967e-04       9.938407208885e-04       1.508762307453e-02       6.070495039094e-03       6.479864007421e-04       1.619748353079e-03       1.626635929401e-02       6.200047837055e-03       3.411900046963e-03       1.376767763277e-02       6.820775768274e-03       7.746712232756e-03 
 1076       2.088207310814e-10       7.397548406123e-03       5.929126451066e-03       1.439077414752e-03       2.590432260664e-04       9.936474446110e-04       1.508538981804e-02       6.069779254588e-03       6.479175505036e-04       1.619524494714e-03       1.626486270812e-02       6.199604587651e-03       3.411619116486e-03       1.376701658064e-02       6.820504531434e-03       7.746623672510e-03 
 1077       2.074891092924e-10       7.395905423041e-03       5.928156202127e-03       1.438918715038e-03       2.590129499301e-04       9.934541858244e-04       1.508315571497e-02       6.069062737346e-03       6.478486202761e-04       1.619300506024e-03       1.626336428563e-02       6.199159582874e-03       3.411337507626e-03       1.376635581813e-02       6.820231033950e-03       7.746533226955e-03 
 1078       2.060974462294e-10       7.394262903143e-03       5.927185736154e-03       1.438759837455e-03       2.589826437080e-04       9.932609440214e-04       1.508092076718e-02       6.068345488925e-03       6.477796096605e-04       1.619076387195e-03       1.626186402157e-02       6.198712833622e-03       3.411055222595e-03       1.376569540462e-02       6.819955320110e-03       7.746440934017e-03 
 1079       2.046491818976e-10       7.392620838513e-03       5.926215050270e-03       1.438600781325e-03       2.589523072956e-04       9.930677185867e-04       1.507868497504e-02       6.067627510317e-03       6.477105181944e-04       1.618852138254e-03       1.626036190943e-02       6.198264350341e-03       3.410772263319e-03       1.376503539862e-02       6.819677433972e-03       7.746346831260e-03 
 1080       2.031477835450e-10       7.390979220379e-03       5.925244140982e-03       1.438441545829e-03       2.589219405630e-04       9.928745087966e-04       1.507644833742e-02       6.066908801953e-03       6.476413453511e-04       1.618627759073e-03       1.625885794116e-02       6.197814143021e-03       3.410488631433e-03       1.376437585777e-02       6.819397419363e-03       7.746250955890e-03 
 1081       2.015967457267e-10       7.389338039108e-03       5.924273004177e-03       1.438282130009e-03       2.588915433549e-04       9.926813138186e-04       1.507421085173e-02       6.066189363692e-03       6.475720905400e-04       1.618403249365e-03       1.625735210713e-02       6.197362221195e-03       3.410204328281e-03       1.376371683890e-02       6.819115319872e-03       7.746153344750e-03 
 1082       1.999995903693e-10       7.387697284202e-03       5.923301635122e-03       1.438122532767e-03       2.588611154907e-04       9.924881327112e-04       1.507197251385e-02       6.065469194827e-03       6.475027531060e-04       1.618178608684e-03       1.625584439617e-02       6.196908593940e-03       3.409919354914e-03       1.376305839793e-02       6.818831178855e-03       7.746054034316e-03 
 1083       1.983598668353e-10       7.386056944299e-03       5.922330028458e-03       1.437962752860e-03       2.588306567642e-04       9.922949644233e-04       1.506973331818e-02       6.064748294077e-03       6.474333323295e-04       1.617953836427e-03       1.625433479551e-02       6.196453269871e-03       3.409633712089e-03       1.376240058995e-02       6.818545039431e-03       7.745953060700e-03 
