#scalar perturbations for mode k = 7.010000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]        
       9.779442611593e+02       5.926593489983e-03      -3.083256305125e-01      -2.789242048204e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.764898063358e+01       1.351155643338e-01       7.698573308482e-02       7.698491254569e-02      -3.079396501828e-01      -2.707269610049e-05       0.000000000000e+00      -1.023827059944e+02       1.552427476742e-01      -3.038394111612e-01       6.139970071542e-04      -6.584908777700e-04       2.601660411478e-01 
       9.784317564764e+02       5.931453164234e-03      -3.083163054100e-01      -2.785445861251e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.771487337035e+01       1.351891515255e-01       7.698353334218e-02       7.698271439266e-02      -3.079308575707e-01      -2.703622100325e-05       0.000000000000e+00      -1.024584066325e+02       1.552999018955e-01      -3.041965349423e-01       6.450100622915e-04      -5.352916882772e-04       2.600791409915e-01 
       9.789192517935e+02       5.936314738921e-03      -3.083069931128e-01      -2.781659127788e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.778080196728e+01       1.352627207505e-01       7.698133643605e-02       7.698051919951e-02      -3.079220767980e-01      -2.699983712204e-05       0.000000000000e+00      -1.025341351247e+02       1.553570585433e-01      -3.045719510907e-01       6.755623493357e-04      -4.067063891052e-04       2.599922070065e-01 
       9.793246205923e+02       5.940358749414e-03      -3.082992593520e-01      -2.778517589394e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.783565112022e+01       1.353238823829e-01       7.697951179142e-02       7.697869607093e-02      -3.079147842837e-01      -2.696965275692e-05       0.000000000000e+00      -1.025971271317e+02       1.554045880689e-01      -3.048978463790e-01       7.006010489672e-04      -2.957578167491e-04       2.599198927556e-01 
       9.797299893911e+02       5.944404073964e-03      -3.082915344048e-01      -2.775382694001e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.789052505756e+01       1.353850316308e-01       7.697768910271e-02       7.697687497948e-02      -3.079074999179e-01      -2.693953253605e-05       0.000000000000e+00      -1.026601384000e+02       1.554521192677e-01      -3.052360208172e-01       7.252937448137e-04      -1.812208229503e-04       2.598475551949e-01 
       9.801353581899e+02       5.948450712570e-03      -3.082838182528e-01      -2.772254492252e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.794542377429e+01       1.354461685116e-01       7.697586836748e-02       7.697505592082e-02      -3.079002236833e-01      -2.690947697052e-05       0.000000000000e+00      -1.027231689301e+02       1.554996521374e-01      -3.055862970422e-01       7.496283226626e-04      -6.315981277067e-05       2.597751943512e-01 
       9.804377892563e+02       5.951470619840e-03      -3.082780672269e-01      -2.769925044386e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.798639786712e+01       1.354917724926e-01       7.697451125341e-02       7.697370010807e-02      -3.078948004323e-01      -2.688709602054e-05       0.000000000000e+00      -1.027702062858e+02       1.555351157873e-01      -3.058553988270e-01       7.675431145911e-04       2.717726242598e-05       2.597211933783e-01 
       9.807402203226e+02       5.954491258531e-03      -3.082723210782e-01      -2.767599373415e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.802738574758e+01       1.355373696069e-01       7.697315522429e-02       7.697234542250e-02      -3.078893816900e-01      -2.686475157446e-05       0.000000000000e+00      -1.028172543636e+02       1.555705803653e-01      -3.061310565006e-01       7.852470796696e-04       1.194111008403e-04       2.596671794637e-01 
       9.810426513890e+02       5.957512628644e-03      -3.082665797988e-01      -2.765277499798e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.806838741361e+01       1.355829598617e-01       7.697180027912e-02       7.697099186229e-02      -3.078839674492e-01      -2.684244383946e-05       0.000000000000e+00      -1.028643131637e+02       1.556060458704e-01      -3.064131900786e-01       8.027354218708e-04       2.135132012669e-04       2.596131526163e-01 
       9.813450824554e+02       5.960534730178e-03      -3.082608433807e-01      -2.762959436672e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.810940286315e+01       1.356285432642e-01       7.697044641687e-02       7.696963942558e-02      -3.078785577023e-01      -2.682017294990e-05       0.000000000000e+00      -1.029113826864e+02       1.556415123018e-01      -3.067017178318e-01       8.200034149014e-04       3.094545837406e-04       2.595591128602e-01 
       9.816475135218e+02       5.963557563134e-03      -3.082551118160e-01      -2.760645195792e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.815043209412e+01       1.356741198216e-01       7.696909363653e-02       7.696828811050e-02      -3.078731524420e-01      -2.679793902631e-05       0.000000000000e+00      -1.029584629321e+02       1.556769796586e-01      -3.069965563124e-01       8.370464034290e-04       4.072057991269e-04       2.595050602220e-01 
       9.819499445882e+02       5.966581127513e-03      -3.082493850966e-01      -2.758334789306e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.819147510447e+01       1.357196895411e-01       7.696774193710e-02       7.696693791520e-02      -3.078677516608e-01      -2.677574219315e-05       0.000000000000e+00      -1.030055539010e+02       1.557124479399e-01      -3.072976203813e-01       8.538598042832e-04       5.067369388400e-04       2.594509947262e-01 
       9.822523756546e+02       5.969605423316e-03      -3.082436632147e-01      -2.756028229749e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.823253189213e+01       1.357652524299e-01       7.696639131755e-02       7.696558883779e-02      -3.078623553512e-01      -2.675358257873e-05       0.000000000000e+00      -1.030526555934e+02       1.557479171449e-01      -3.076048232355e-01       8.704391076371e-04       6.080176446566e-04       2.593969163957e-01 
       9.827132289299e+02       5.974215339910e-03      -3.082349533282e-01      -2.752520853883e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.829512191036e+01       1.358346693691e-01       7.696433527841e-02       7.696353521971e-02      -3.078541408789e-01      -2.671988698150e-05       0.000000000000e+00      -1.031244511466e+02       1.558019679277e-01      -3.080845521948e-01       8.952429816618e-04       7.656467603125e-04       2.593144856259e-01 
       9.831740822052e+02       5.978826954913e-03      -3.082262546273e-01      -2.749022489124e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.835774390821e+01       1.359040704890e-01       7.696228174093e-02       7.696148418641e-02      -3.078459367457e-01      -2.668627860120e-05       0.000000000000e+00      -1.031962716021e+02       1.558560208502e-01      -3.085780098998e-01       9.194776336144e-04       9.271559578175e-04       2.592320251680e-01 
       9.836349354804e+02       5.983440268326e-03      -3.082175670834e-01      -2.745533185868e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.842039787841e+01       1.359734558148e-01       7.696023070154e-02       7.695943573117e-02      -3.078377429247e-01      -2.665275794359e-05       0.000000000000e+00      -1.032681169608e+02       1.559100759094e-01      -3.090848678354e-01       9.431281253728e-04       1.092432120445e-03       2.591495350783e-01 
       9.840957887557e+02       5.988055280153e-03      -3.082088906675e-01      -2.742052996586e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.848308381373e+01       1.360428253718e-01       7.695818215669e-02       7.695738984722e-02      -3.078295593889e-01      -2.661932553523e-05       0.000000000000e+00      -1.033399872237e+02       1.559641331021e-01      -3.096047892944e-01       9.661799444254e-04       1.261359982147e-03       2.590670154032e-01 
       9.845566420310e+02       5.992671990396e-03      -3.082002253509e-01      -2.738581975630e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.854580170691e+01       1.361121791851e-01       7.695613610278e-02       7.695534652778e-02      -3.078213861111e-01      -2.658598192340e-05       0.000000000000e+00      -1.034118823919e+02       1.560181924253e-01      -3.101374296229e-01       9.886190122931e-04       1.433822213069e-03       2.589844661785e-01 
       9.850174953063e+02       5.997290399055e-03      -3.081915711042e-01      -2.735120178572e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.860855155073e+01       1.361815172798e-01       7.695409253625e-02       7.695330576599e-02      -3.078132230639e-01      -2.655272767516e-05       0.000000000000e+00      -1.034838024662e+02       1.560722538760e-01      -3.106824364709e-01       1.010431692647e-03       1.609699505995e-03       2.589018874298e-01 
       9.854783485816e+02       6.001910506133e-03      -3.081829278983e-01      -2.731667650275e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.867133333796e+01       1.362508396810e-01       7.695205145348e-02       7.695126755497e-02      -3.078050702199e-01      -2.651956325225e-05       0.000000000000e+00      -1.035557474479e+02       1.561263174512e-01      -3.112394500467e-01       1.031604799102e-03       1.788870663761e-03       2.588192792007e-01 
       9.860529752491e+02       6.007673583678e-03      -3.081721663176e-01      -2.727375793988e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.874965914661e+01       1.363372541409e-01       7.694950995112e-02       7.694872972217e-02      -3.077949188887e-01      -2.647833752278e-05       0.000000000000e+00      -1.036454887755e+02       1.561937309708e-01      -3.119502385010e-01       1.057089865780e-03       2.016702162746e-03       2.587162358617e-01 
       9.866276019167e+02       6.013439301759e-03      -3.081614217990e-01      -2.723098423835e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.882803459250e+01       1.364236442895e-01       7.694697229772e-02       7.694619583087e-02      -3.077847833235e-01      -2.643725224230e-05       0.000000000000e+00      -1.037352688299e+02       1.562611477828e-01      -3.126783963802e-01       1.081537169475e-03       2.249221139709e-03       2.586131469935e-01 
       9.872022285842e+02       6.019207660381e-03      -3.081506942854e-01      -2.718835587203e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.890645966171e+01       1.365100101751e-01       7.694443848632e-02       7.694366586761e-02      -3.077746634704e-01      -2.639630788858e-05       0.000000000000e+00      -1.038250876129e+02       1.563285678812e-01      -3.134231813766e-01       1.104924191319e-03       2.486181586967e-03       2.585100127383e-01 
       9.877768552518e+02       6.024978659548e-03      -3.081399837191e-01      -2.714587335980e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.898493434036e+01       1.365963518458e-01       7.694190850998e-02       7.694113981887e-02      -3.077645592755e-01      -2.635550498305e-05       0.000000000000e+00      -1.039149451266e+02       1.563959912602e-01      -3.141838360801e-01       1.127229574512e-03       2.727333903368e-03       2.584068332146e-01 
       9.883514819194e+02       6.030752299262e-03      -3.081292900427e-01      -2.710353725965e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.906345861459e+01       1.366826693497e-01       7.693938236172e-02       7.693861767108e-02      -3.077544706843e-01      -2.631484409116e-05       0.000000000000e+00      -1.040048413727e+02       1.564634179139e-01      -3.149595888082e-01       1.148433142094e-03       2.972425170401e-03       2.583036085166e-01 
       9.889261085869e+02       6.036528579529e-03      -3.081186131981e-01      -2.706134816168e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.914203247057e+01       1.367689627348e-01       7.693686003456e-02       7.693609941060e-02      -3.077443976424e-01      -2.627432582279e-05       0.000000000000e+00      -1.040947763533e+02       1.565308478366e-01      -3.157496544482e-01       1.168515913457e-03       3.221199430154e-03       2.582003387138e-01 
       9.895007352545e+02       6.042307500351e-03      -3.081079531273e-01      -2.701930665299e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.922065589449e+01       1.368552320488e-01       7.693434152145e-02       7.693358502374e-02      -3.077343400950e-01      -2.623395078670e-05       0.000000000000e+00      -1.041847500702e+02       1.565982810224e-01      -3.165532353090e-01       1.187460119538e-03       3.473397965026e-03       2.580970238610e-01 
       9.901351276474e+02       6.048690541518e-03      -3.080962037361e-01      -2.697306410802e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.930751433000e+01       1.369504461556e-01       7.693156548427e-02       7.693081360315e-02      -3.077232544126e-01      -2.618954300341e-05       0.000000000000e+00      -1.042841267579e+02       1.566727315767e-01      -3.174551188058e-01       1.207032478021e-03       3.755490223618e-03       2.579829112868e-01 
       9.907695200404e+02       6.055076801093e-03      -3.080844746399e-01      -2.692700161114e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.939443314528e+01       1.370456310460e-01       7.692879407769e-02       7.692804686864e-02      -3.077121874745e-01      -2.614530999594e-05       0.000000000000e+00      -1.043835506637e+02       1.567471860936e-01      -3.183713839067e-01       1.225176470315e-03       4.041083146322e-03       2.578687441975e-01 
       9.914039124334e+02       6.061466279081e-03      -3.080727657604e-01      -2.688111916833e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.948141232189e+01       1.371407867838e-01       7.692602729222e-02       7.692528480173e-02      -3.077011392069e-01      -2.610125178226e-05       0.000000000000e+00      -1.044830217901e+02       1.568216445651e-01      -3.193009115161e-01       1.241873445376e-03       4.329819380958e-03       2.577545227893e-01 
       9.920383048263e+02       6.067858975486e-03      -3.080610770190e-01      -2.683541684466e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.956845184139e+01       1.372359134327e-01       7.692326511836e-02       7.692252738394e-02      -3.076901095358e-01      -2.605736844077e-05       0.000000000000e+00      -1.045825401397e+02       1.568961069837e-01      -3.202425693240e-01       1.257106624958e-03       4.621339242157e-03       2.576402472236e-01 
       9.926726972193e+02       6.074254890315e-03      -3.080494083376e-01      -2.678989476333e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.965555168541e+01       1.373310110562e-01       7.692050754657e-02       7.691977459678e-02      -3.076790983871e-01      -2.601366011157e-05       0.000000000000e+00      -1.046821057151e+02       1.569705733417e-01      -3.211952132703e-01       1.270861117003e-03       4.915281176239e-03       2.575259176257e-01 
       9.933070896123e+02       6.080654023573e-03      -3.080377596375e-01      -2.674455311015e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.974271183562e+01       1.374260797176e-01       7.691775456727e-02       7.691702642173e-02      -3.076681056869e-01      -2.597012699791e-05       0.000000000000e+00      -1.047817185187e+02       1.570450436314e-01      -3.221576890170e-01       1.283123926627e-03       5.211282225661e-03       2.574115340846e-01 
       9.939414820052e+02       6.087056375263e-03      -3.080261308402e-01      -2.669939195397e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.982993227371e+01       1.375211194801e-01       7.691500617079e-02       7.691428284027e-02      -3.076571313611e-01      -2.592676918793e-05       0.000000000000e+00      -1.048813785532e+02       1.571195178451e-01      -3.231288334271e-01       1.293883964640e-03       5.508978492653e-03       2.572970966935e-01 
       9.945815304804e+02       6.093519070312e-03      -3.080144184536e-01      -2.665401050671e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.991799142516e+01       1.376169773705e-01       7.691223790477e-02       7.691151943410e-02      -3.076460777364e-01      -2.588320192514e-05       0.000000000000e+00      -1.049819749984e+02       1.571946600211e-01      -3.241162315641e-01       1.303207683706e-03       5.810676539665e-03       2.571815846534e-01 
       9.952215789555e+02       6.099985041449e-03      -3.080027261662e-01      -2.660881155033e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.000611190702e+01       1.377128059731e-01       7.690947428386e-02       7.690876066599e-02      -3.076350426640e-01      -2.583981191350e-05       0.000000000000e+00      -1.050826195255e+02       1.572698061758e-01      -3.251100541600e-01       1.310984926703e-03       6.113355039942e-03       2.570660182413e-01 
       9.958616274307e+02       6.106454288681e-03      -3.079910538979e-01      -2.656379447842e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.009429370062e+01       1.378086053521e-01       7.690671529810e-02       7.690600651707e-02      -3.076240260683e-01      -2.579659856372e-05       0.000000000000e+00      -1.051833121372e+02       1.573449563016e-01      -3.261090886865e-01       1.317210230014e-03       6.416640227469e-03       2.569503976457e-01 
       9.965016759058e+02       6.112926812013e-03      -3.079794015692e-01      -2.651895875757e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.018253678733e+01       1.379043755716e-01       7.690396093752e-02       7.690325696853e-02      -3.076130278741e-01      -2.575356135076e-05       0.000000000000e+00      -1.052840528362e+02       1.574201103906e-01      -3.271121196841e-01       1.321880114531e-03       6.720159270050e-03       2.568347230186e-01 
       9.971417243809e+02       6.119402611450e-03      -3.079677691004e-01      -2.647430392090e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.027084114856e+01       1.380001166957e-01       7.690121119208e-02       7.690051200160e-02      -3.076020480064e-01      -2.571069981592e-05       0.000000000000e+00      -1.053848416248e+02       1.574952684351e-01      -3.281179303133e-01       1.324993081901e-03       7.023540739510e-03       2.567189944751e-01 
       9.977817728561e+02       6.125881686998e-03      -3.079561564123e-01      -2.642982954722e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.035920676577e+01       1.380958287882e-01       7.689846605169e-02       7.689777159756e-02      -3.075910863903e-01      -2.566801355667e-05       0.000000000000e+00      -1.054856785059e+02       1.575704304275e-01      -3.291253039002e-01       1.326549608239e-03       7.326415077267e-03       2.566032120952e-01 
       9.984218213312e+02       6.132364038661e-03      -3.079445634259e-01      -2.638553483356e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.044763362045e+01       1.381915119126e-01       7.689572550618e-02       7.689503573776e-02      -3.075801429510e-01      -2.562550179922e-05       0.000000000000e+00      -1.055865634819e+02       1.576455963599e-01      -3.301330254748e-01       1.326552135340e-03       7.628415054913e-03       2.564873760238e-01 
       9.990680951715e+02       6.138912764318e-03      -3.079328775914e-01      -2.634099027535e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.053698266476e+01       1.382880963617e-01       7.689296295682e-02       7.689227785975e-02      -3.075691114390e-01      -2.558275233434e-05       0.000000000000e+00      -1.056884785067e+02       1.577214973760e-01      -3.311496681824e-01       1.324982421853e-03       7.932094277398e-03       2.563703590486e-01 
       9.997143690117e+02       6.145464830142e-03      -3.079212116832e-01      -2.629662630645e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.062639410579e+01       1.383846514063e-01       7.689020507130e-02       7.688952457693e-02      -3.075580983077e-01      -2.554017824462e-05       0.000000000000e+00      -1.057904425719e+02       1.577974023934e-01      -3.321641877509e-01       1.321839351060e-03       8.234138652612e-03       2.562532877902e-01 
       1.000360642852e+03       6.152020236136e-03      -3.079095656214e-01      -2.625244173446e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.071586792460e+01       1.384811771114e-01       7.688745183913e-02       7.688677587046e-02      -3.075471034819e-01      -2.549777834289e-05       0.000000000000e+00      -1.058924556800e+02       1.578733114044e-01      -3.331753481868e-01       1.317131456649e-03       8.534180171279e-03       2.561361624277e-01 
       1.001006916692e+03       6.158578982308e-03      -3.078979393267e-01      -2.620843543989e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.080540410232e+01       1.385776735418e-01       7.688470324975e-02       7.688403172166e-02      -3.075361268867e-01      -2.545555151626e-05       0.000000000000e+00      -1.059945178338e+02       1.579492244012e-01      -3.341819215837e-01       1.310869253417e-03       8.831855104463e-03       2.560189831023e-01 
       1.001653190532e+03       6.165141068661e-03      -3.078863327205e-01      -2.616460636615e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.089500262009e+01       1.386741407622e-01       7.688195929257e-02       7.688129211194e-02      -3.075251684478e-01      -2.541349672914e-05       0.000000000000e+00      -1.060966290358e+02       1.580251413757e-01      -3.351826896697e-01       1.303065215463e-03       9.126804450688e-03       2.559017499167e-01 
       1.002299464373e+03       6.171706495202e-03      -3.078747457242e-01      -2.612095342067e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.098466345912e+01       1.387705788369e-01       7.687921995693e-02       7.687855702282e-02      -3.075142280913e-01      -2.537161291787e-05       0.000000000000e+00      -1.061987892887e+02       1.581010623204e-01      -3.361764453370e-01       1.293733751952e-03       9.418674374224e-03       2.557844629596e-01 
       1.002945738213e+03       6.178275261937e-03      -3.078631782601e-01      -2.607747491411e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.107438660065e+01       1.388669878301e-01       7.687648523209e-02       7.687582643597e-02      -3.075033057439e-01      -2.532989842010e-05       0.000000000000e+00      -1.063009985950e+02       1.581769872274e-01      -3.371619941492e-01       1.282891180452e-03       9.707116634217e-03       2.556671224416e-01 
       1.003599586903e+03       6.184924419055e-03      -3.078514950144e-01      -2.603366242093e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.116522475260e+01       1.389644972851e-01       7.687372313530e-02       7.687306840763e-02      -3.074922736305e-01      -2.528786540976e-05       0.000000000000e+00      -1.064044557987e+02       1.582538060597e-01      -3.381495369226e-01       1.270402342427e-03       9.995101899622e-03       2.555483523336e-01 
       1.004253435592e+03       6.191576995136e-03      -3.078398316037e-01      -2.599002473525e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.125612663757e+01       1.390619771047e-01       7.687096573594e-02       7.687031495058e-02      -3.074812598023e-01      -2.524600198416e-05       0.000000000000e+00      -1.065079632178e+02       1.583306289317e-01      -3.391262652589e-01       1.256406165006e-03       1.027888068870e-02       2.554295278510e-01 
       1.004907284282e+03       6.198232990184e-03      -3.078281879501e-01      -2.594656010293e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.134709223627e+01       1.391594273548e-01       7.686821302288e-02       7.686756604642e-02      -3.074702641857e-01      -2.520430640023e-05       0.000000000000e+00      -1.066115208552e+02       1.584074558355e-01      -3.400909910446e-01       1.240925318321e-03       1.055811244360e-02       2.553106491623e-01 
       1.005561132972e+03       6.204892404207e-03      -3.078165639762e-01      -2.590326685150e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.143812152942e+01       1.392568481012e-01       7.686546498492e-02       7.686482167697e-02      -3.074592867079e-01      -2.516277700585e-05       0.000000000000e+00      -1.067151287134e+02       1.584842867630e-01      -3.410425455360e-01       1.223984335598e-03       1.083246416714e-02       2.551917163959e-01 
       1.006214981661e+03       6.211555237208e-03      -3.078049596053e-01      -2.586014339413e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.152921449783e+01       1.393542394095e-01       7.686272161081e-02       7.686208182419e-02      -3.074483272967e-01      -2.512141223724e-05       0.000000000000e+00      -1.068187867952e+02       1.585611217064e-01      -3.419797808162e-01       1.205609573127e-03       1.110161081982e-02       2.550727296412e-01 
       1.006868830351e+03       6.218221489194e-03      -3.077933747616e-01      -2.581718784738e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.162037112232e+01       1.394516013452e-01       7.685998288924e-02       7.685934647024e-02      -3.074373858809e-01      -2.508021023267e-05       0.000000000000e+00      -1.069224951032e+02       1.586379606576e-01      -3.429015712184e-01       1.185829167994e-03       1.136523570381e-02       2.549536890413e-01 
       1.007522679041e+03       6.224891160171e-03      -3.077818093702e-01      -2.577439781156e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.171159138375e+01       1.395489339735e-01       7.685724880886e-02       7.685661559750e-02      -3.074264623900e-01      -2.503916860995e-05       0.000000000000e+00      -1.070262536402e+02       1.587148036087e-01      -3.438068147132e-01       1.164672993655e-03       1.162303083389e-02       2.548345948476e-01 
       1.008186629720e+03       6.231667376484e-03      -3.077700851224e-01      -2.573111361131e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.180428610175e+01       1.396477404717e-01       7.685447722447e-02       7.685384710043e-02      -3.074153884017e-01      -2.499765460434e-05       0.000000000000e+00      -1.071316666526e+02       1.587928378716e-01      -3.447080041973e-01       1.141814610062e-03       1.187853593803e-02       2.547136060347e-01 
       1.008850580399e+03       6.238447118261e-03      -3.077583807802e-01      -2.568799528566e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.189704639864e+01       1.397465168848e-01       7.685171040224e-02       7.685108318832e-02      -3.074043327533e-01      -2.495630121849e-05       0.000000000000e+00      -1.072371314635e+02       1.588708762426e-01      -3.455899210378e-01       1.117604948679e-03       1.212741850679e-02       2.545925623903e-01 
       1.009514531079e+03       6.245230385510e-03      -3.077466962682e-01      -2.564504058566e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.198987225453e+01       1.398452632806e-01       7.684894833025e-02       7.684832384353e-02      -3.073932953741e-01      -2.491510621896e-05       0.000000000000e+00      -1.073426480757e+02       1.589489187134e-01      -3.464514945937e-01       1.092080481125e-03       1.236938585006e-02       2.544714640701e-01 
       1.010178481758e+03       6.252017178236e-03      -3.077350315123e-01      -2.560224737770e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.208276364957e+01       1.399439797265e-01       7.684619099655e-02       7.684556904865e-02      -3.073822761946e-01      -2.487406748752e-05       0.000000000000e+00      -1.074482164919e+02       1.590269652757e-01      -3.472916848856e-01       1.065279313660e-03       1.260415597704e-02       2.543503111873e-01 
       1.010842432438e+03       6.258807496444e-03      -3.077233864391e-01      -2.555961352234e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.217572056392e+01       1.400426662898e-01       7.684343838911e-02       7.684281878651e-02      -3.073712751460e-01      -2.483318290325e-05       0.000000000000e+00      -1.075538367150e+02       1.591050159215e-01      -3.481094838754e-01       1.037241128928e-03       1.283145791734e-02       2.542291038412e-01 
       1.011506383117e+03       6.265601340140e-03      -3.077117609764e-01      -2.551713627505e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.226874297785e+01       1.401413230378e-01       7.684069049587e-02       7.684007304019e-02      -3.073602921608e-01      -2.479244974540e-05       0.000000000000e+00      -1.076595087477e+02       1.591830706424e-01      -3.489039166968e-01       1.008007125821e-03       1.305103202526e-02       2.541078422631e-01 
       1.012170333796e+03       6.272398709330e-03      -3.077001550531e-01      -2.547481274715e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.236183087161e+01       1.402399500373e-01       7.683794730478e-02       7.683733179308e-02      -3.073493271723e-01      -2.475186514931e-05       0.000000000000e+00      -1.077652325927e+02       1.592611294303e-01      -3.496740428361e-01       9.776199575949e-04       1.326263026680e-02       2.539865267081e-01 
