# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:dens[1]-dens[1]        4:dens[1]-dens[2]        5:dens[1]-dens[3]        6:dens[1]-dens[4]        7:dens[1]-dens[5]        8:dens[2]-dens[2]        9:dens[2]-dens[3]       10:dens[2]-dens[4]       11:dens[2]-dens[5]       12:dens[3]-dens[3]       13:dens[3]-dens[4]       14:dens[3]-dens[5]       15:dens[4]-dens[4]       16:dens[4]-dens[5]       17:dens[5]-dens[5]    
 1288       3.540234377399e-11       5.565692275873e-03       4.610766019552e-03       1.154358061171e-03       2.043376959907e-04       7.322454265895e-04       1.182471309451e-02       4.837526639959e-03       5.161030691415e-04       1.233337279788e-03       1.313228499598e-02       5.053257050949e-03       2.726996752226e-03       1.138929657088e-02       5.630385896407e-03       6.477634061992e-03 
 1289       3.632360799776e-11       5.564326268922e-03       4.609833459183e-03       1.154169628940e-03       2.043037634935e-04       7.320808267260e-04       1.182245994443e-02       4.836712166150e-03       5.160206289547e-04       1.233111688877e-03       1.313032499607e-02       5.052577749338e-03       2.726609462121e-03       1.138802531591e-02       5.629778775365e-03       6.477085985970e-03 
 1290       3.726739615961e-11       5.562960945650e-03       4.608901142153e-03       1.153981193446e-03       2.042698320218e-04       7.319162920719e-04       1.182020721166e-02       4.835897720502e-03       5.159381850745e-04       1.232886133819e-03       1.312836460643e-02       5.051898245531e-03       2.726222078940e-03       1.138675301999e-02       5.629171308764e-03       6.476537330718e-03 
 1291       3.823227065029e-11       5.561596309528e-03       4.607969072003e-03       1.153792755605e-03       2.042359016249e-04       7.317518230473e-04       1.181795490450e-02       4.835083306812e-03       5.158557379419e-04       1.232660615381e-03       1.312640384061e-02       5.051218543392e-03       2.725834604670e-03       1.138547969009e-02       5.628563500221e-03       6.475988104695e-03 
 1292       3.921678450479e-11       5.560232363731e-03       4.607037252048e-03       1.153604316280e-03       2.042019723422e-04       7.315874200344e-04       1.181570303072e-02       4.834268928653e-03       5.157732879746e-04       1.232435134266e-03       1.312444271160e-02       5.050538646566e-03       2.725447041177e-03       1.138420533271e-02       5.627955353112e-03       6.475438316116e-03 
 1293       4.021948138404e-11       5.558869111138e-03       4.606105685379e-03       1.153415876281e-03       2.041680442029e-04       7.314230833771e-04       1.181345159750e-02       4.833454589374e-03       5.156908355672e-04       1.232209691120e-03       1.312248123183e-02       5.049858558473e-03       2.725059390207e-03       1.138292995387e-02       5.627346870568e-03       6.474887972957e-03 
 1294       4.123889555646e-11       5.557506554328e-03       4.605174374858e-03       1.153227436368e-03       2.041341172260e-04       7.312588133813e-04       1.181120061144e-02       4.832640292099e-03       5.156083810904e-04       1.231984286530e-03       1.312051941315e-02       5.049178282312e-03       2.724671653381e-03       1.138165355908e-02       5.626738055481e-03       6.474337082949e-03 
 1295       4.227355187958e-11       5.556144695583e-03       4.604243323122e-03       1.153038997242e-03       2.041001914204e-04       7.310946103146e-04       1.180895007858e-02       4.831826039728e-03       5.155259248919e-04       1.231758921020e-03       1.311855726683e-02       5.048497821059e-03       2.724283832200e-03       1.138037615338e-02       5.626128910495e-03       6.473785653582e-03 
 1296       4.332196578174e-11       5.554783536886e-03       4.603312532579e-03       1.152850559556e-03       2.040662667846e-04       7.309304744063e-04       1.180670000435e-02       4.831011834931e-03       5.154434672956e-04       1.231533595055e-03       1.311659480360e-02       5.047817177465e-03       2.723895928042e-03       1.137909774130e-02       5.625519438013e-03       6.473233692102e-03 
 1297       4.438264324360e-11       5.553423079919e-03       4.602382005409e-03       1.152662123906e-03       2.040323433071e-04       7.307664058468e-04       1.180445039363e-02       4.830197680155e-03       5.153610086017e-04       1.231308309040e-03       1.311463203359e-02       5.047136354055e-03       2.723507942159e-03       1.137781832689e-02       5.624909640190e-03       6.472681205508e-03 
 1298       4.545408077987e-11       5.552063326060e-03       4.601451743562e-03       1.152473690835e-03       2.039984209658e-04       7.306024047881e-04       1.180220125071e-02       4.829383577616e-03       5.152785490867e-04       1.231083063317e-03       1.311266896635e-02       5.046455353130e-03       2.723119875682e-03       1.137653791370e-02       5.624299518936e-03       6.472128200557e-03 
 1299       4.653476542083e-11       5.550704276388e-03       4.600521748757e-03       1.152285260834e-03       2.039644997286e-04       7.304384713434e-04       1.179995257928e-02       4.828569529304e-03       5.151960890035e-04       1.230857858171e-03       1.311070561087e-02       5.045774176764e-03       2.722731729617e-03       1.137525650478e-02       5.623689075912e-03       6.471574683757e-03 
 1300       4.762317469403e-11       5.549345931679e-03       4.599592022484e-03       1.152096834336e-03       2.039305795528e-04       7.302746055870e-04       1.179770438247e-02       4.827755536979e-03       5.151136285808e-04       1.230632693821e-03       1.310874197556e-02       5.045092826805e-03       2.722343504846e-03       1.137397410270e-02       5.623078312534e-03       6.471020661369e-03 
 1301       4.871777660587e-11       5.547988292401e-03       4.598662566000e-03       1.151908411723e-03       2.038966603854e-04       7.301108075542e-04       1.179545666281e-02       4.826941602171e-03       5.150311680238e-04       1.230407570428e-03       1.310677806822e-02       5.044411304871e-03       2.721955202125e-03       1.137269070951e-02       5.622467229967e-03       6.470466139407e-03 
 1302       4.981702962323e-11       5.546631358720e-03       4.597733380331e-03       1.151719993322e-03       2.038627421630e-04       7.299470772411e-04       1.179320942224e-02       4.826127726178e-03       5.149487075131e-04       1.230182488091e-03       1.310481389610e-02       5.043729612353e-03       2.721566822087e-03       1.137140632677e-02       5.621855829128e-03       6.469911123635e-03 
 1303       5.091938265509e-11       5.545275130496e-03       4.596804466269e-03       1.151531579403e-03       2.038288248117e-04       7.297834146046e-04       1.179096266210e-02       4.825313910070e-03       5.148662472058e-04       1.229957446846e-03       1.310284946585e-02       5.043047750413e-03       2.721178365237e-03       1.137012095553e-02       5.621244110684e-03       6.469355619569e-03 
 1304       5.202327503415e-11       5.543919607280e-03       4.595875824373e-03       1.151343170185e-03       2.037949082473e-04       7.296198195622e-04       1.178871638315e-02       4.824500154683e-03       5.147837872344e-04       1.229732446669e-03       1.310088478354e-02       5.042365719982e-03       2.720789831955e-03       1.136883459634e-02       5.620632075050e-03       6.468799632474e-03 
 1305       5.312713649847e-11       5.542564788317e-03       4.594947454968e-03       1.151154765829e-03       2.037609923748e-04       7.294562919919e-04       1.178647058555e-02       4.823686460620e-03       5.147013277074e-04       1.229507487472e-03       1.309891985463e-02       5.041683521763e-03       2.720401222495e-03       1.136754724926e-02       5.620019722390e-03       6.468243167362e-03 
 1306       5.422938717305e-11       5.541210672542e-03       4.594019358141e-03       1.150966366442e-03       2.037270770889e-04       7.292928317322e-04       1.178422526886e-02       4.822872828251e-03       5.146188687089e-04       1.229282569106e-03       1.309695468402e-02       5.041001156224e-03       2.720012536984e-03       1.136625891381e-02       5.619407052616e-03       6.467686228996e-03 
 1307       5.532843755149e-11       5.539857258580e-03       4.593091533747e-03       1.150777972076e-03       2.036931622737e-04       7.291294385819e-04       1.178198043206e-02       4.822059257711e-03       5.145364102985e-04       1.229057691358e-03       1.309498927599e-02       5.040318623603e-03       2.719623775421e-03       1.136496958902e-02       5.618794065386e-03       6.467128821884e-03 
 1308       5.642268847760e-11       5.538504544748e-03       4.592163981404e-03       1.150589582727e-03       2.036592478025e-04       7.289661122996e-04       1.177973607351e-02       4.821245748903e-03       5.144539525116e-04       1.228832853955e-03       1.309302363424e-02       5.039635923907e-03       2.719234937679e-03       1.136367927342e-02       5.618180760104e-03       6.466570950281e-03 
 1309       5.751053112699e-11       5.537152529049e-03       4.591236700489e-03       1.150401198335e-03       2.036253335383e-04       7.288028526045e-04       1.177749219097e-02       4.820432301491e-03       5.143714953588e-04       1.228608056558e-03       1.309105776187e-02       5.038953056905e-03       2.718846023502e-03       1.136238796500e-02       5.617567135920e-03       6.466012618188e-03 
 1310       5.859034698874e-11       5.535801209172e-03       4.590309690146e-03       1.150212818785e-03       2.035914193330e-04       7.286396591752e-04       1.177524878159e-02       4.819618914905e-03       5.142890388261e-04       1.228383298768e-03       1.308909166139e-02       5.038270022137e-03       2.718457032506e-03       1.136109566127e-02       5.616953191728e-03       6.465453829350e-03 
 1311       5.966050784700e-11       5.534450582497e-03       4.589382949277e-03       1.150024443906e-03       2.035575050283e-04       7.284765316505e-04       1.177300584195e-02       4.818805588337e-03       5.142065828751e-04       1.228158580120e-03       1.308712533469e-02       5.037586818903e-03       2.718067964177e-03       1.135980235921e-02       5.616338926165e-03       6.464894587255e-03 
 1312       6.071937576260e-11       5.533100646086e-03       4.588456476545e-03       1.149836073470e-03       2.035235904547e-04       7.283134696286e-04       1.177076336797e-02       4.817992320742e-03       5.141241274424e-04       1.227933900088e-03       1.308515878308e-02       5.036903446273e-03       2.717678817875e-03       1.135850805527e-02       5.615724337612e-03       6.464334895137e-03 
 1313       6.176530305469e-11       5.531751396687e-03       4.587530270376e-03       1.149647707194e-03       2.034896754322e-04       7.281504726675e-04       1.176852135500e-02       4.817179110835e-03       5.140416724397e-04       1.227709258081e-03       1.308319200726e-02       5.036219903076e-03       2.717289592827e-03       1.135721274540e-02       5.615109424192e-03       6.463774755971e-03 
 1314       6.279663228232e-11       5.530402830732e-03       4.586604328951e-03       1.149459344737e-03       2.034557597701e-04       7.279875402844e-04       1.176627979776e-02       4.816365957094e-03       5.139592177539e-04       1.227484653445e-03       1.308122500730e-02       5.035536187906e-03       2.716900288132e-03       1.135591642503e-02       5.614494183769e-03       6.463214172471e-03 
 1315       6.381169622613e-11       5.529054944335e-03       4.585678650212e-03       1.149270985702e-03       2.034218432666e-04       7.278246719561e-04       1.176403869037e-02       4.815552857757e-03       5.138767632469e-04       1.227260085460e-03       1.307925778271e-02       5.034852299120e-03       2.716510902760e-03       1.135461908905e-02       5.613878613948e-03       6.462653147096e-03 
 1316       6.480881786992e-11       5.527707733293e-03       4.584753231857e-03       1.149082629636e-03       2.033879257093e-04       7.276618671185e-04       1.176179802633e-02       4.814739810818e-03       5.137943087555e-04       1.227035553345e-03       1.307729033236e-02       5.034168234835e-03       2.716121435547e-03       1.135332073185e-02       5.613262712072e-03       6.462091682042e-03 
 1317       6.578631038227e-11       5.526361193084e-03       4.583828071344e-03       1.148894276029e-03       2.033540068748e-04       7.274991251664e-04       1.175955779851e-02       4.813926814035e-03       5.137118540915e-04       1.226811056253e-03       1.307532265449e-02       5.033483992930e-03       2.715731885201e-03       1.135202134729e-02       5.612646475227e-03       6.461529779244e-03 
 1318       6.674247709818e-11       5.525015318866e-03       4.582903165884e-03       1.148705924311e-03       2.033200865287e-04       7.273364454539e-04       1.175731799918e-02       4.813113864921e-03       5.136293990413e-04       1.226586593271e-03       1.307335474678e-02       5.032799571043e-03       2.715342250296e-03       1.135072092870e-02       5.612029900233e-03       6.460967440378e-03 
 1319       6.767561150071e-11       5.523670105475e-03       4.581978512447e-03       1.148517573858e-03       2.032861644258e-04       7.271738272937e-04       1.175507861999e-02       4.812300960746e-03       5.135469433661e-04       1.226362163425e-03       1.307138660625e-02       5.032114966574e-03       2.714952529277e-03       1.134941946887e-02       5.611412983650e-03       6.460404666854e-03 
 1320       6.858399720253e-11       5.522325547426e-03       4.581054107754e-03       1.148329223987e-03       2.032522403098e-04       7.270112699574e-04       1.175283965195e-02       4.811488098537e-03       5.134644868018e-04       1.226137765672e-03       1.306941822933e-02       5.031430176679e-03       2.714562720455e-03       1.134811696009e-02       5.610795721774e-03       6.459841459822e-03 
 1321       6.946590792762e-11       5.520981638913e-03       4.580129948284e-03       1.148140873959e-03       2.032183139135e-04       7.268487726752e-04       1.175060108547e-02       4.810675275079e-03       5.133820290587e-04       1.225913398907e-03       1.306744961181e-02       5.030745198273e-03       2.714172822008e-03       1.134681339410e-02       5.610178110637e-03       6.459277820164e-03 
 1322       7.031960749285e-11       5.519638373804e-03       4.579206030267e-03       1.147952522974e-03       2.031843849587e-04       7.266863346357e-04       1.174836291031e-02       4.809862486909e-03       5.132995698217e-04       1.225689061958e-03       1.306548074887e-02       5.030060028028e-03       2.713782831983e-03       1.134550876211e-02       5.609560146007e-03       6.458713748501e-03 
 1323       7.114334978960e-11       5.518295745645e-03       4.578282349688e-03       1.147764170177e-03       2.031504531559e-04       7.265239549860e-04       1.174612511562e-02       4.809049730320e-03       5.132171087502e-04       1.225464753588e-03       1.306351163508e-02       5.029374662375e-03       2.713392748291e-03       1.134420305481e-02       5.608941823385e-03       6.458149245185e-03 
 1324       7.193567736916e-11       5.516953749831e-03       4.577358903878e-03       1.147575815020e-03       2.031165183256e-04       7.263616331418e-04       1.174388769399e-02       4.808237002753e-03       5.131346456228e-04       1.225240472946e-03       1.306154226782e-02       5.028689098947e-03       2.713002569681e-03       1.134289626700e-02       5.608323139425e-03       6.457584310787e-03 
 1325       7.269632084403e-11       5.515612390171e-03       4.576435696332e-03       1.147387458371e-03       2.030825807616e-04       7.261993697223e-04       1.174165065370e-02       4.807424306989e-03       5.130521807746e-04       1.225016220923e-03       1.305957265774e-02       5.028003340951e-03       2.712612298654e-03       1.134158841178e-02       5.607704096208e-03       6.457018947550e-03 
 1326       7.342530938244e-11       5.514271672396e-03       4.575512731943e-03       1.147199101417e-03       2.030486408717e-04       7.260371656257e-04       1.173941400663e-02       4.806611647002e-03       5.129697146648e-04       1.224791998812e-03       1.305760281840e-02       5.027317392847e-03       2.712221938579e-03       1.134027950650e-02       5.607084697015e-03       6.456453157949e-03 
 1327       7.412267300774e-11       5.512931601988e-03       4.574590015412e-03       1.147010745302e-03       2.030146990566e-04       7.258750217190e-04       1.173717776415e-02       4.805799026568e-03       5.128872477317e-04       1.224567807855e-03       1.305563276289e-02       5.026631258901e-03       2.711831492725e-03       1.133896956818e-02       5.606464944906e-03       6.455886944205e-03 
 1328       7.478844260043e-11       5.511592184180e-03       4.573667551250e-03       1.146822391123e-03       2.029807557105e-04       7.257129388388e-04       1.173494193715e-02       4.804986449264e-03       5.128047803933e-04       1.224343649244e-03       1.305366250378e-02       5.025944943183e-03       2.711440964259e-03       1.133765861344e-02       5.605844842725e-03       6.455320308290e-03 
 1329       7.542264990019e-11       5.510253423954e-03       4.572745343772e-03       1.146634039931e-03       2.029468112204e-04       7.255509177902e-04       1.173270653603e-02       4.804173918468e-03       5.127223130467e-04       1.224119524122e-03       1.305169205312e-02       5.025258449571e-03       2.711050356251e-03       1.133634665854e-02       5.605224393100e-03       6.454753251921e-03 
 1330       7.602532750798e-11       5.508915326039e-03       4.571823397101e-03       1.146445692733e-03       2.029128659666e-04       7.253889593474e-04       1.173047157069e-02       4.803361437361e-03       5.126398460681e-04       1.223895433579e-03       1.304972142248e-02       5.024571781747e-03       2.710659671668e-03       1.133503371937e-02       5.604603598437e-03       6.454185776562e-03 
 1331       7.659650888804e-11       5.507577894914e-03       4.570901715164e-03       1.146257350488e-03       2.028789203225e-04       7.252270642536e-04       1.172823705057e-02       4.802549008920e-03       5.125573798131e-04       1.223671378658e-03       1.304775062289e-02       5.023884943197e-03       2.710268913377e-03       1.133371981143e-02       5.603982460922e-03       6.453617883423e-03 
 1332       7.713622836997e-11       5.506241134805e-03       4.569980301696e-03       1.146069014110e-03       2.028449746546e-04       7.250652332205e-04       1.172600298457e-02       4.801736635924e-03       5.124749146159e-04       1.223447360350e-03       1.304577966490e-02       5.023197937208e-03       2.709878084144e-03       1.133240494988e-02       5.603360982523e-03       6.453049573457e-03 
 1333       7.764452115073e-11       5.504905049684e-03       4.569059160232e-03       1.145880684468e-03       2.028110293224e-04       7.249034669284e-04       1.172376938112e-02       4.800924320949e-03       5.123924507903e-04       1.223223379593e-03       1.304380855852e-02       5.022510766874e-03       2.709487186632e-03       1.133108914945e-02       5.602739164984e-03       6.452480847363e-03 
 1334       7.812142329675e-11       5.503569643267e-03       4.568138294115e-03       1.145692362382e-03       2.027770846785e-04       7.247417660261e-04       1.172153624816e-02       4.800112066369e-03       5.123099886286e-04       1.222999437278e-03       1.304183731325e-02       5.021823435088e-03       2.709096223403e-03       1.132977242454e-02       5.602117009830e-03       6.451911705582e-03 
 1335       7.856697174590e-11       5.502234919017e-03       4.567217706489e-03       1.145504048628e-03       2.027431410684e-04       7.245801311309e-04       1.171930359311e-02       4.799299874358e-03       5.122275284020e-04       1.222775534241e-03       1.303986593809e-02       5.021135944546e-03       2.708705196917e-03       1.132845478914e-02       5.601494518361e-03       6.451342148298e-03 
 1336       7.898120430962e-11       5.500900880141e-03       4.566297400300e-03       1.145315743933e-03       2.027091988306e-04       7.244185628285e-04       1.171707142291e-02       4.798487746882e-03       5.121450703609e-04       1.222551671271e-03       1.303789444150e-02       5.020448297745e-03       2.708314109532e-03       1.132713625688e-02       5.600871691655e-03       6.450772175435e-03 
 1337       7.936415967490e-11       5.499567529588e-03       4.565377378298e-03       1.145127448980e-03       2.026752582967e-04       7.242570616727e-04       1.171483974397e-02       4.797675685707e-03       5.120626147339e-04       1.222327849101e-03       1.303592283143e-02       5.019760496981e-03       2.707922963500e-03       1.132581684098e-02       5.600248530566e-03       6.450201786659e-03 
 1338       7.971587740636e-11       5.498234870049e-03       4.564457643033e-03       1.144939164403e-03       2.026413197911e-04       7.240956281853e-04       1.171260856224e-02       4.796863692393e-03       5.119801617287e-04       1.222104068417e-03       1.303395111531e-02       5.019072544353e-03       2.707531760974e-03       1.132449655432e-02       5.599625035724e-03       6.449630981378e-03 
 1339       8.003639794827e-11       5.496902903960e-03       4.563538196856e-03       1.144750890790e-03       2.026073836312e-04       7.239342628564e-04       1.171037788312e-02       4.796051768295e-03       5.118977115313e-04       1.221880329849e-03       1.303197930005e-02       5.018384441756e-03       2.707140504000e-03       1.132317540936e-02       5.599001207533e-03       6.449059758736e-03 
 1340       8.032576262664e-11       5.495571633493e-03       4.562619041919e-03       1.144562628682e-03       2.025734501273e-04       7.237729661439e-04       1.170814771153e-02       4.795239914562e-03       5.118152643066e-04       1.221656633978e-03       1.303000739204e-02       5.017696190884e-03       2.706749194523e-03       1.132185341818e-02       5.598377046172e-03       6.448488117617e-03 
 1341       8.058401365122e-11       5.494241060565e-03       4.561700180172e-03       1.144374378570e-03       2.025395195824e-04       7.236117384734e-04       1.170591805187e-02       4.794428132137e-03       5.117328201977e-04       1.221432981333e-03       1.302803539711e-02       5.017007793230e-03       2.706357834381e-03       1.132053059248e-02       5.597752551593e-03       6.447916056642e-03 
 1342       8.081119411757e-11       5.492911186829e-03       4.560781613366e-03       1.144186140902e-03       2.025055922926e-04       7.234505802386e-04       1.170368890805e-02       4.793616421756e-03       5.116503793262e-04       1.221209372389e-03       1.302606332061e-02       5.016319250084e-03       2.705966425310e-03       1.131920694357e-02       5.597127723519e-03       6.447343574171e-03 
 1343       8.100734800911e-11       5.491582013678e-03       4.559863343049e-03       1.143997916075e-03       2.024716685466e-04       7.232894918004e-04       1.170146028344e-02       4.792804783948e-03       5.115679417922e-04       1.220985807569e-03       1.302409116733e-02       5.015630562534e-03       2.705574968939e-03       1.131788248238e-02       5.596502561449e-03       6.446770668299e-03 
 1344       8.117252019914e-11       5.490253542243e-03       4.558945370566e-03       1.143809704439e-03       2.024377486262e-04       7.231284734876e-04       1.169923218093e-02       4.791993219032e-03       5.114855076738e-04       1.220762287245e-03       1.302211894154e-02       5.014941731460e-03       2.705183466794e-03       1.131655721943e-02       5.595877064650e-03       6.446197336854e-03 
 1345       8.130675645293e-11       5.488925773393e-03       4.558027697062e-03       1.143621506297e-03       2.024038328055e-04       7.229675255963e-04       1.169700460286e-02       4.791181727120e-03       5.114030770275e-04       1.220538811736e-03       1.302014664697e-02       5.014252757543e-03       2.704791920293e-03       1.131523116486e-02       5.595251232161e-03       6.445623577403e-03 
 1346       8.141010342972e-11       5.487598707730e-03       4.557110323475e-03       1.143433321902e-03       2.023699213519e-04       7.228066483898e-04       1.169477755108e-02       4.790370308114e-03       5.113206498881e-04       1.220315381306e-03       1.301817428682e-02       5.013563641254e-03       2.704400330751e-03       1.131390432842e-02       5.594625062791e-03       6.445049387244e-03 
 1347       8.148260868481e-11       5.486272345595e-03       4.556193250542e-03       1.143245151462e-03       2.023360145251e-04       7.226458420989e-04       1.169255102692e-02       4.789558961705e-03       5.112382262682e-04       1.220091996170e-03       1.301620186377e-02       5.012874382862e-03       2.704008699375e-03       1.131257671946e-02       5.593998555119e-03       6.444474763409e-03 
 1348       8.152432067155e-11       5.484946687061e-03       4.555276478794e-03       1.143056995134e-03       2.023021125778e-04       7.224851069215e-04       1.169032503119e-02       4.788747687375e-03       5.111558061586e-04       1.219868656485e-03       1.301422937993e-02       5.012184982427e-03       2.703617027266e-03       1.131124834694e-02       5.593371707492e-03       6.443899702662e-03 
 1349       8.153528874346e-11       5.483621731939e-03       4.554360008556e-03       1.142868853026e-03       2.022682157552e-04       7.223244430224e-04       1.168809956416e-02       4.787936484393e-03       5.110733895282e-04       1.219645362358e-03       1.301225683689e-02       5.011495439804e-03       2.703225315418e-03       1.130991921941e-02       5.592744518024e-03       6.443324201498e-03 
 1350       8.151556315621e-11       5.482297479768e-03       4.553443839950e-03       1.142680725201e-03       2.022343242952e-04       7.221638505335e-04       1.168587462562e-02       4.787125351817e-03       5.109909763236e-04       1.219422113843e-03       1.301028423571e-02       5.010805754639e-03       2.702833564719e-03       1.130858934503e-02       5.592116984600e-03       6.442748256144e-03 
 1351       8.146519506970e-11       5.480973929824e-03       4.552527972888e-03       1.142492611669e-03       2.022004384285e-04       7.220033295536e-04       1.168365021479e-02       4.786314288493e-03       5.109085664692e-04       1.219198910938e-03       1.300831157689e-02       5.010115926372e-03       2.702441775949e-03       1.130725873157e-02       5.591489104867e-03       6.442171862557e-03 
 1352       8.138423655009e-11       5.479651081111e-03       4.551612407077e-03       1.142304512393e-03       2.021665583782e-04       7.218428801482e-04       1.168142633040e-02       4.785503293053e-03       5.108261598673e-04       1.218975753589e-03       1.300633886039e-02       5.009425954231e-03       2.702049949778e-03       1.130592738639e-02       5.590860876241e-03       6.441595016421e-03 
 1353       8.127274057189e-11       5.478328932367e-03       4.550697142016e-03       1.142116427289e-03       2.021326843600e-04       7.216825023494e-04       1.167920297063e-02       4.784692363916e-03       5.107437563980e-04       1.218752641688e-03       1.300436608563e-02       5.008735837236e-03       2.701658086773e-03       1.130459531645e-02       5.590232295903e-03       6.441017713152e-03 
 1354       8.113076101992e-11       5.477007482059e-03       4.549782176995e-03       1.141928356219e-03       2.020988165825e-04       7.215221961559e-04       1.167698013316e-02       4.783881499284e-03       5.106613559189e-04       1.218529575072e-03       1.300239325147e-02       5.008045574200e-03       2.701266187388e-03       1.130326252830e-02       5.589603360798e-03       6.440439947891e-03 
 1355       8.095835269146e-11       5.475686728382e-03       4.548867511098e-03       1.141740299000e-03       2.020649552463e-04       7.213619615330e-04       1.167475781511e-02       4.783070697149e-03       5.105789582651e-04       1.218306553523e-03       1.300042035626e-02       5.007355163720e-03       2.700874251970e-03       1.130192902810e-02       5.588974067635e-03       6.439861715506e-03 
 1356       8.075557129820e-11       5.474366669261e-03       4.547953143195e-03       1.141552255398e-03       2.020311005451e-04       7.212017984123e-04       1.167253601310e-02       4.782259955282e-03       5.104965632494e-04       1.218083576772e-03       1.299844739774e-02       5.006664604186e-03       2.700482280758e-03       1.130059482159e-02       5.588344412888e-03       6.439283010592e-03 
 1357       8.052247346837e-11       5.473047302349e-03       4.547039071950e-03       1.141364225129e-03       2.019972526647e-04       7.210417066916e-04       1.167031472318e-02       4.781449271242e-03       5.104141706620e-04       1.217860644492e-03       1.299647437315e-02       5.005973893774e-03       2.700090273880e-03       1.129925991413e-02       5.587714392790e-03       6.438703827470e-03 
 1358       8.025911674871e-11       5.471728625025e-03       4.546125295814e-03       1.141176207859e-03       2.019634117835e-04       7.208816862349e-04       1.166809394090e-02       4.780638642369e-03       5.103317802704e-04       1.217637756303e-03       1.299450127915e-02       5.005283030449e-03       2.699698231355e-03       1.129792431063e-02       5.587084003340e-03       6.438124160184e-03 
 1359       7.996555960659e-11       5.470410634396e-03       4.545211813027e-03       1.140988203205e-03       2.019295780723e-04       7.207217368725e-04       1.166587366126e-02       4.779828065785e-03       5.102493918196e-04       1.217414911770e-03       1.299252811185e-02       5.004592011962e-03       2.699306153092e-03       1.129658801563e-02       5.586453240296e-03       6.437544002503e-03 
 1360       7.964186143200e-11       5.469093327292e-03       4.544298621619e-03       1.140800210734e-03       2.018957516946e-04       7.205618584004e-04       1.166365387872e-02       4.779017538396e-03       5.101670050317e-04       1.217192110403e-03       1.299055486681e-02       5.003900835850e-03       2.698914038890e-03       1.129525103323e-02       5.585822099177e-03       6.436963347917e-03 
 1361       7.928808253961e-11       5.467776700269e-03       4.543385719404e-03       1.140612229962e-03       2.018619328059e-04       7.204020505807e-04       1.166143458721e-02       4.778207056887e-03       5.100846196059e-04       1.216969351656e-03       1.298858153902e-02       5.003209499438e-03       2.698521888437e-03       1.129391336715e-02       5.585190575261e-03       6.436382189641e-03 
 1362       7.890428417084e-11       5.466460749608e-03       4.542473103987e-03       1.140424260354e-03       2.018281215545e-04       7.202423131411e-04       1.165921578012e-02       4.777396617726e-03       5.100022352189e-04       1.216746634928e-03       1.298660812293e-02       5.002517999832e-03       2.698129701311e-03       1.129257502066e-02       5.584558663589e-03       6.435800520610e-03 
 1363       7.849086105087e-11       5.465145472597e-03       4.541560773747e-03       1.140236301577e-03       2.017943180495e-04       7.200826458848e-04       1.165699745342e-02       4.776586218659e-03       5.099198516631e-04       1.216523959850e-03       1.298463461538e-02       5.001826335262e-03       2.697737477362e-03       1.129123599853e-02       5.583926360826e-03       6.435218335198e-03 
 1364       7.804954295944e-11       5.463830871404e-03       4.540648730824e-03       1.140048354243e-03       2.017605222677e-04       7.199230490198e-04       1.165477961508e-02       4.775775863225e-03       5.098374692654e-04       1.216301327146e-03       1.298266102459e-02       5.001134509090e-03       2.697345217871e-03       1.128989631260e-02       5.583293670905e-03       6.434635634394e-03 
 1365       7.758240390926e-11       5.462516949245e-03       4.539736978164e-03       1.139860419176e-03       2.017267341457e-04       7.197635228330e-04       1.165256227579e-02       4.774965556290e-03       5.097550884733e-04       1.216078737779e-03       1.298068736130e-02       5.000442525842e-03       2.696952924404e-03       1.128855597627e-02       5.582660599446e-03       6.434052420681e-03 
 1366       7.709153058942e-11       5.461203709101e-03       4.538825518534e-03       1.139672497154e-03       2.016929536117e-04       7.196040675804e-04       1.165034544576e-02       4.774155302550e-03       5.096727097157e-04       1.215856192668e-03       1.297871363576e-02       4.999750389871e-03       2.696560598429e-03       1.128721500256e-02       5.582027151891e-03       6.433468696318e-03 
 1367       7.657902238887e-11       5.459891153722e-03       4.537914354520e-03       1.139484588915e-03       2.016591805847e-04       7.194446834871e-04       1.164812913480e-02       4.773345106532e-03       5.095903334037e-04       1.215633692683e-03       1.297673985779e-02       4.999058105361e-03       2.696168241314e-03       1.128587340414e-02       5.581393333506e-03       6.432884463346e-03 
 1368       7.604699141999e-11       5.458579285620e-03       4.537003488525e-03       1.139296695153e-03       2.016254149751e-04       7.192853707476e-04       1.164591335225e-02       4.772534972595e-03       5.095079599297e-04       1.215411238651e-03       1.297476603672e-02       4.998365676324e-03       2.695775854329e-03       1.128453119334e-02       5.580759149377e-03       6.432299723581e-03 
 1369       7.549756254202e-11       5.457268107071e-03       4.536092922772e-03       1.139108816520e-03       2.015916566842e-04       7.191261295250e-04       1.164369810704e-02       4.771724904926e-03       5.094255896679e-04       1.215188831352e-03       1.297279218143e-02       4.997673106602e-03       2.695383438644e-03       1.128318838213e-02       5.580124604411e-03       6.431714478618e-03 
