# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:dens[1]-dens[1]        4:dens[1]-dens[2]        5:dens[1]-dens[3]        6:dens[1]-dens[4]        7:dens[1]-dens[5]        8:dens[2]-dens[2]        9:dens[2]-dens[3]       10:dens[2]-dens[4]       11:dens[2]-dens[5]       12:dens[3]-dens[3]       13:dens[3]-dens[4]       14:dens[3]-dens[5]       15:dens[4]-dens[4]       16:dens[4]-dens[5]       17:dens[5]-dens[5]    
 1204       2.215274753418e-10       5.682948288877e-03       4.689967352158e-03       1.170157448169e-03       2.071873778431e-04       7.463053308408e-04       1.201538543610e-02       4.905966327356e-03       5.230002071721e-04       1.252387898957e-03       1.329532605674e-02       5.109349835096e-03       2.759123333228e-03       1.149332123080e-02       5.679519996223e-03       6.520837454112e-03 
 1205       2.216945738730e-10       5.681523699276e-03       4.689015070170e-03       1.169970025739e-03       2.071535421523e-04       7.461353471661e-04       1.201309945580e-02       4.905152654638e-03       5.229185850796e-04       1.252160297127e-03       1.329340595269e-02       5.108697906685e-03       2.758747075069e-03       1.149211011153e-02       5.678964354215e-03       6.520364941619e-03 
 1206       2.215273807284e-10       5.680099732047e-03       4.688062960162e-03       1.169782570617e-03       2.071197012106e-04       7.459654177378e-04       1.201081380513e-02       4.904338888456e-03       5.228369451797e-04       1.251932700213e-03       1.329148521350e-02       5.108045437741e-03       2.758370608256e-03       1.149089816951e-02       5.678407826720e-03       6.519891199455e-03 
 1207       2.210099583192e-10       5.678676380391e-03       4.687111019233e-03       1.169595082644e-03       2.070858549951e-04       7.457955418798e-04       1.200852848330e-02       4.903525027849e-03       5.227552872917e-04       1.251705107683e-03       1.328956383624e-02       5.107392425204e-03       2.757993931410e-03       1.148968543359e-02       5.677850411493e-03       6.519416228843e-03 
 1208       2.201491130666e-10       5.677253649748e-03       4.686159251961e-03       1.169407563084e-03       2.070520037312e-04       7.456257202932e-04       1.200624350013e-02       4.902711078000e-03       5.226736119050e-04       1.251477520725e-03       1.328764183306e-02       5.106738876613e-03       2.757617047887e-03       1.148847192246e-02       5.677292116468e-03       6.518940039935e-03 
 1209       2.189574248920e-10       5.675831548358e-03       4.685207664593e-03       1.169220013508e-03       2.070181476974e-04       7.454559539896e-04       1.200395886753e-02       4.901897045425e-03       5.225919196549e-04       1.251249940906e-03       1.328571921939e-02       5.106084801978e-03       2.757239962124e-03       1.148725765179e-02       5.676732951934e-03       6.518462644910e-03 
 1210       2.174475653834e-10       5.674410084102e-03       4.684256263095e-03       1.169032435422e-03       2.069842871610e-04       7.452862439348e-04       1.200167459668e-02       4.901082936363e-03       5.225102111475e-04       1.251022369720e-03       1.328379600987e-02       5.105430211068e-03       2.756862678418e-03       1.148604263667e-02       5.676172927919e-03       6.517984055664e-03 
 1211       2.156322979903e-10       5.672989264502e-03       4.683305053154e-03       1.168844830267e-03       2.069504223775e-04       7.451165910486e-04       1.199939069805e-02       4.900268756778e-03       5.224284869595e-04       1.250794808589e-03       1.328187221845e-02       5.104775113405e-03       2.756485200923e-03       1.148482689158e-02       5.675612054191e-03       6.517504283807e-03 
 1212       2.135244782190e-10       5.671569096718e-03       4.682354040176e-03       1.168657199418e-03       2.069165535909e-04       7.449469962042e-04       1.199710718135e-02       4.899454512356e-03       5.223467476379e-04       1.250567258859e-03       1.327994785831e-02       5.104119518266e-03       2.756107533651e-03       1.148361043043e-02       5.675050340252e-03       6.517023340667e-03 
 1213       2.111370538275e-10       5.670149587546e-03       4.681403229281e-03       1.168469544185e-03       2.068826810334e-04       7.447774602285e-04       1.199482405555e-02       4.898640208503e-03       5.222649937004e-04       1.250339721804e-03       1.327802294189e-02       5.103463434679e-03       2.755729680470e-03       1.148239326650e-02       5.674487795343e-03       6.516541237281e-03 
 1214       2.084830650211e-10       5.668730743420e-03       4.680452625312e-03       1.168281865811e-03       2.068488049255e-04       7.446079839017e-04       1.199254132889e-02       4.897825850348e-03       5.221832256347e-04       1.250112198624e-03       1.327609748089e-02       5.102806871426e-03       2.755351645103e-03       1.148117541250e-02       5.673924428437e-03       6.516057984402e-03 
 1215       2.055756446472e-10       5.667312570410e-03       4.679502232821e-03       1.168094165474e-03       2.068149254759e-04       7.444385679571e-04       1.199025900886e-02       4.897011442736e-03       5.221014438988e-04       1.249884690446e-03       1.327417148623e-02       5.102149837040e-03       2.754973431131e-03       1.147995688052e-02       5.673360248244e-03       6.515573592494e-03 
 1216       2.024280183909e-10       5.665895074216e-03       4.678552056080e-03       1.167906444285e-03       2.067810428816e-04       7.442692130814e-04       1.198797710220e-02       4.896196990234e-03       5.220196489206e-04       1.249657198321e-03       1.327224496813e-02       5.101492339802e-03       2.754595041989e-03       1.147873768205e-02       5.672795263206e-03       6.515088071730e-03 
 1217       1.990535049696e-10       5.664478260173e-03       4.677602099073e-03       1.167718703288e-03       2.067471573277e-04       7.440999199139e-04       1.198569561490e-02       4.895382497123e-03       5.219378410981e-04       1.249429723226e-03       1.327031793600e-02       5.100834387744e-03       2.754216480968e-03       1.147751782797e-02       5.672229481496e-03       6.514601431994e-03 
 1218       1.954655163286e-10       5.663062133248e-03       4.676652365497e-03       1.167530943460e-03       2.067132689873e-04       7.439306890467e-04       1.198341455222e-02       4.894567967403e-03       5.218560207993e-04       1.249202266063e-03       1.326839039853e-02       5.100175988648e-03       2.753837751211e-03       1.147629732856e-02       5.671662911021e-03       6.514113682877e-03 
 1219       1.916775578364e-10       5.661646698036e-03       4.675702858759e-03       1.167343165713e-03       2.066793780217e-04       7.437615210244e-04       1.198113391863e-02       4.893753404787e-03       5.217741883616e-04       1.248974827659e-03       1.326646236363e-02       5.099517150040e-03       2.753458855716e-03       1.147507619348e-02       5.671095559416e-03       6.513624833679e-03 
 1220       1.877032284794e-10       5.660231958761e-03       4.674753581981e-03       1.167155370888e-03       2.066454845803e-04       7.435924163443e-04       1.197885371787e-02       4.892938812707e-03       5.216923440924e-04       1.248747408766e-03       1.326453383845e-02       5.098857879195e-03       2.753079797335e-03       1.147385443180e-02       5.670527434045e-03       6.513134893404e-03 
 1221       1.835562210574e-10       5.658817919276e-03       4.673804537991e-03       1.166967559763e-03       2.066115888004e-04       7.434233754557e-04       1.197657395291e-02       4.892124194304e-03       5.216104882686e-04       1.248520010061e-03       1.326260482939e-02       5.098198183134e-03       2.752700578772e-03       1.147263205193e-02       5.669958542003e-03       6.512643870763e-03 
 1222       1.792503223788e-10       5.657404583060e-03       4.672855729329e-03       1.166779733043e-03       2.065776908071e-04       7.432543987600e-04       1.197429462596e-02       4.891309552434e-03       5.215286211363e-04       1.248292632143e-03       1.326067534206e-02       5.097538068622e-03       2.752321202581e-03       1.147140906171e-02       5.669388890111e-03       6.512151774170e-03 
 1223       1.747994134556e-10       5.655991953215e-03       4.671907158241e-03       1.166591891369e-03       2.065437907137e-04       7.430854866107e-04       1.197201573846e-02       4.890494889663e-03       5.214467429113e-04       1.248065275537e-03       1.325874538131e-02       5.096877542168e-03       2.751941671172e-03       1.147018546833e-02       5.668818484916e-03       6.511658611744e-03 
 1224       1.702174696987e-10       5.654580032470e-03       4.670958826682e-03       1.166404035313e-03       2.065098886211e-04       7.429166393131e-04       1.196973729111e-02       4.889680208272e-03       5.213648537785e-04       1.247837940690e-03       1.325681495122e-02       5.096216610025e-03       2.751561986803e-03       1.146896127839e-02       5.668247332691e-03       6.511164391303e-03 
 1225       1.655185611131e-10       5.653168823175e-03       4.670010736311e-03       1.166216165377e-03       2.064759846183e-04       7.427478571239e-04       1.196745928379e-02       4.888865510246e-03       5.212829538919e-04       1.247610627975e-03       1.325488405508e-02       5.095555278186e-03       2.751182151584e-03       1.146773649782e-02       5.667675439433e-03       6.510669120370e-03 
 1226       1.607168524930e-10       5.651758327301e-03       4.669062888494e-03       1.166028281995e-03       2.064420787819e-04       7.425791402516e-04       1.196518171566e-02       4.888050797283e-03       5.212010433746e-04       1.247383337685e-03       1.325295269542e-02       5.094893552389e-03       2.750802167475e-03       1.146651113198e-02       5.667102810865e-03       6.510172806163e-03 
 1227       1.558266036169e-10       5.650348546439e-03       4.668115284301e-03       1.165840385534e-03       2.064081711763e-04       7.424104888558e-04       1.196290458508e-02       4.887236070787e-03       5.211191223188e-04       1.247156070038e-03       1.325102087398e-02       5.094231438108e-03       2.750422036285e-03       1.146528518555e-02       5.666529452429e-03       6.509675455604e-03 
 1228       1.508621694432e-10       5.648939481802e-03       4.667167924504e-03       1.165652476289e-03       2.063742618537e-04       7.422419030473e-04       1.196062788964e-02       4.886421331870e-03       5.210371907853e-04       1.246928825173e-03       1.324908859171e-02       5.093568940561e-03       2.750041759673e-03       1.146405866263e-02       5.665955369292e-03       6.509177075310e-03 
 1229       1.458380003047e-10       5.647531134216e-03       4.666220809579e-03       1.165464554488e-03       2.063403508537e-04       7.420733828879e-04       1.195835162614e-02       4.885606581350e-03       5.209552488037e-04       1.246701603154e-03       1.324715584879e-02       5.092906064702e-03       2.749661339146e-03       1.146283156665e-02       5.665380566339e-03       6.508677671594e-03 
 1230       1.407686421043e-10       5.646123504127e-03       4.665273939702e-03       1.165276620287e-03       2.063064382039e-04       7.419049283903e-04       1.195607579061e-02       4.884791819748e-03       5.208732963725e-04       1.246474403964e-03       1.324522264459e-02       5.092242815222e-03       2.749280776060e-03       1.146160390042e-02       5.664805048178e-03       6.508177250468e-03 
 1231       1.356687365102e-10       5.644716591595e-03       4.664327314750e-03       1.165088673774e-03       2.062725239192e-04       7.417365395178e-04       1.195380037829e-02       4.883977047291e-03       5.207913334585e-04       1.246247227511e-03       1.324328897772e-02       5.091579196552e-03       2.748900071619e-03       1.146037566612e-02       5.664228819134e-03       6.507675817636e-03 
 1232       1.305530211505e-10       5.643310396294e-03       4.663380934300e-03       1.164900714967e-03       2.062386080023e-04       7.415682161844e-04       1.195152538364e-02       4.883162263909e-03       5.207093599969e-04       1.246020073622e-03       1.324135484595e-02       5.090915212857e-03       2.748519226872e-03       1.145914686529e-02       5.663651883249e-03       6.507173378496e-03 
 1233       1.254363298092e-10       5.641904917511e-03       4.662434797625e-03       1.164712743812e-03       2.062046904431e-04       7.413999582542e-04       1.194925080034e-02       4.882347469235e-03       5.206273758915e-04       1.245792942046e-03       1.323942024631e-02       5.090250868036e-03       2.748138242717e-03       1.145791749883e-02       5.663074244284e-03       6.506669938140e-03 
 1234       1.203335926208e-10       5.640500154145e-03       4.661488903699e-03       1.164524760187e-03       2.061707712192e-04       7.412317655417e-04       1.194697662124e-02       4.881532662599e-03       5.205453810140e-04       1.245565832455e-03       1.323748517499e-02       5.089586165724e-03       2.747757119897e-03       1.145668756700e-02       5.662495905715e-03       6.506165501351e-03 
 1235       1.152598362655e-10       5.639096104704e-03       4.660543251191e-03       1.164336763897e-03       2.061368502956e-04       7.410636378115e-04       1.194470283843e-02       4.880717843037e-03       5.204633752046e-04       1.245338744440e-03       1.323554962739e-02       5.088921109290e-03       2.747375859001e-03       1.145545706940e-02       5.661916870732e-03       6.505660072601e-03 
 1236       1.102301841646e-10       5.637692767308e-03       4.659597838464e-03       1.164148754678e-03       2.061029276246e-04       7.408955747779e-04       1.194242944321e-02       4.879903009280e-03       5.203813582713e-04       1.245111677513e-03       1.323361359811e-02       5.088255701833e-03       2.746994460463e-03       1.145422600500e-02       5.661337142242e-03       6.505153656054e-03 
 1237       1.052598566758e-10       5.636290139680e-03       4.658652663578e-03       1.163960732193e-03       2.060690031460e-04       7.407275761052e-04       1.194015642604e-02       4.879088159760e-03       5.202993299902e-04       1.244884631107e-03       1.323167708094e-02       5.087589946185e-03       2.746612924562e-03       1.145299437212e-02       5.660756722862e-03       6.504646255561e-03 
 1238       1.003641712880e-10       5.634888219155e-03       4.657707724286e-03       1.163772696035e-03       2.060350767867e-04       7.405596414070e-04       1.193788377663e-02       4.878273292604e-03       5.202172901049e-04       1.244657604574e-03       1.322974006886e-02       5.086923844908e-03       2.746231251420e-03       1.145176216844e-02       5.660175614923e-03       6.504137874661e-03 
 1239       9.555854281654e-11       5.633487002670e-03       4.656763018032e-03       1.163584645724e-03       2.060011484611e-04       7.403917702465e-04       1.193561148384e-02       4.877458405637e-03       5.201352383272e-04       1.244430597187e-03       1.322780255405e-02       5.086257400296e-03       2.745849441005e-03       1.145052939096e-02       5.659593820467e-03       6.503628516578e-03 
 1240       9.085848359873e-11       5.632086486767e-03       4.655818541955e-03       1.163396580710e-03       2.059672180706e-04       7.402239621363e-04       1.193333953576e-02       4.876643496379e-03       5.200531743363e-04       1.244203608138e-03       1.322586452786e-02       5.085590614368e-03       2.745467493126e-03       1.144929603605e-02       5.659011341247e-03       6.503118184223e-03 
 1241       8.627960368866e-11       5.630686667592e-03       4.654874292881e-03       1.163208500369e-03       2.059332855039e-04       7.400562165378e-04       1.193106791964e-02       4.875828562044e-03       5.199710977788e-04       1.243976636539e-03       1.322392598082e-02       5.084923488875e-03       2.745085407435e-03       1.144806209942e-02       5.658428178723e-03       6.502606880191e-03 
 1242       8.183761105254e-11       5.629287540891e-03       4.653930267329e-03       1.163020404006e-03       2.058993506369e-04       7.398885328614e-04       1.192879662194e-02       4.875013599541e-03       5.198890082690e-04       1.243749681421e-03       1.322198690267e-02       5.084256025292e-03       2.744703183426e-03       1.144682757611e-02       5.657844334066e-03       6.502094606758e-03 
 1243       7.754831176384e-11       5.627889102012e-03       4.652986461505e-03       1.162832290853e-03       2.058654133326e-04       7.397209104666e-04       1.192652562830e-02       4.874198605470e-03       5.198069053883e-04       1.243522741732e-03       1.322004728230e-02       5.083588224821e-03       2.744320820436e-03       1.144559246051e-02       5.657259808153e-03       6.501581365886e-03 
 1244       7.342761019850e-11       5.626491345901e-03       4.652042871304e-03       1.162644160070e-03       2.058314734410e-04       7.395533486613e-04       1.192425492354e-02       4.873383576123e-03       5.197247886855e-04       1.243295816343e-03       1.321810710778e-02       5.082920088390e-03       2.743938317642e-03       1.144435674635e-02       5.656674601567e-03       6.501067159216e-03 
 1245       6.949150923008e-11       5.625094267103e-03       4.651099492307e-03       1.162456010742e-03       2.057975307991e-04       7.393858467018e-04       1.192198449166e-02       4.872568507483e-03       5.196426576763e-04       1.243068904038e-03       1.321616636637e-02       5.082251616652e-03       2.743555674062e-03       1.144312042667e-02       5.656088714599e-03       6.500551988067e-03 
 1246       6.575277971212e-11       5.623697861832e-03       4.650156321509e-03       1.162267842295e-03       2.057635853106e-04       7.392184040830e-04       1.191971432130e-02       4.871753397008e-03       5.195605120545e-04       1.242842004041e-03       1.321422504948e-02       5.081582811198e-03       2.743172889356e-03       1.144188349529e-02       5.655502149342e-03       6.500035855569e-03 
 1247       6.221092576486e-11       5.622302134218e-03       4.649213362524e-03       1.162079655741e-03       2.057296371856e-04       7.390510214123e-04       1.191744442206e-02       4.870938249003e-03       5.194783523259e-04       1.242615117566e-03       1.321228316776e-02       5.080913678221e-03       2.742789966248e-03       1.144064595092e-02       5.654914916028e-03       6.499518773062e-03 
 1248       5.886210214570e-11       5.620907090128e-03       4.648270620441e-03       1.161891452443e-03       2.056956867037e-04       7.388836995455e-04       1.191517480839e-02       4.870123069311e-03       5.193961791814e-04       1.242388246285e-03       1.321034073621e-02       5.080244224897e-03       2.742406908131e-03       1.143940779310e-02       5.654327026765e-03       6.499000753771e-03 
 1249       5.570243422026e-11       5.619512735104e-03       4.647328100095e-03       1.161703233708e-03       2.056617341343e-04       7.387164392973e-04       1.191290549411e-02       4.869307863528e-03       5.193139932868e-04       1.242161391802e-03       1.320839776918e-02       5.079574458166e-03       2.742023718268e-03       1.143816902072e-02       5.653738493443e-03       6.498481810674e-03 
 1250       5.272801790034e-11       5.618119074361e-03       4.646385806074e-03       1.161515000783e-03       2.056277797368e-04       7.385492414416e-04       1.191063649239e-02       4.868492637008e-03       5.192317952825e-04       1.241934555661e-03       1.320645428037e-02       5.078904384739e-03       2.741640399791e-03       1.143692963206e-02       5.653149327737e-03       6.497961956509e-03 
 1251       4.993491958188e-11       5.616726112783e-03       4.645443742712e-03       1.161326754859e-03       2.055938237605e-04       7.383821067109e-04       1.190836781582e-02       4.867677394858e-03       5.191495857839e-04       1.241707739344e-03       1.320451028284e-02       5.078234011091e-03       2.741256955702e-03       1.143568962476e-02       5.652559541099e-03       6.497441203769e-03 
 1252       4.731917608290e-11       5.615333854926e-03       4.644501914090e-03       1.161138497068e-03       2.055598664444e-04       7.382150357963e-04       1.190609947634e-02       4.866862141936e-03       5.190673653807e-04       1.241480944268e-03       1.320256578900e-02       5.077563343463e-03       2.740873388870e-03       1.143444899586e-02       5.651969144767e-03       6.496919564704e-03 
 1253       4.487679458143e-11       5.613942305014e-03       4.643560324037e-03       1.160950228481e-03       2.055259080173e-04       7.380480293475e-04       1.190383148526e-02       4.866046882856e-03       5.189851346373e-04       1.241254171786e-03       1.320062081059e-02       5.076892387860e-03       2.740489702031e-03       1.143320774177e-02       5.651378149754e-03       6.496397051317e-03 
 1254       4.260375255343e-11       5.612551466939e-03       4.642618976127e-03       1.160761950114e-03       2.054919486981e-04       7.378810879727e-04       1.190156385328e-02       4.865231621981e-03       5.189028940924e-04       1.241027423188e-03       1.319867535872e-02       5.076221150052e-03       2.740105897790e-03       1.143196585825e-02       5.650786566854e-03       6.495873675365e-03 
 1255       4.049599771079e-11       5.611161344260e-03       4.641677873678e-03       1.160573662919e-03       2.054579886950e-04       7.377142122382e-04       1.189929659045e-02       4.864416363427e-03       5.188206442592e-04       1.240800699701e-03       1.319672944382e-02       5.075549635572e-03       2.739721978620e-03       1.143072334044e-02       5.650194406639e-03       6.495349448358e-03 
 1256       3.854944793920e-11       5.609771940200e-03       4.640737019754e-03       1.160385367793e-03       2.054240282062e-04       7.375474026683e-04       1.189702970620e-02       4.863601111058e-03       5.187383856250e-04       1.240574002488e-03       1.319478307569e-02       5.074877849714e-03       2.739337946857e-03       1.142948018286e-02       5.649601679459e-03       6.494824381558e-03 
 1257       3.675999123617e-11       5.608383257650e-03       4.639796417160e-03       1.160197065572e-03       2.053900674195e-04       7.373806597456e-04       1.189476320932e-02       4.862785868489e-03       5.186561186515e-04       1.240347332645e-03       1.319283626344e-02       5.074205797534e-03       2.738953804707e-03       1.142823637939e-02       5.649008395438e-03       6.494298485978e-03 
 1258       3.512348564889e-11       5.606995299161e-03       4.638856068445e-03       1.160008757031e-03       2.053561065122e-04       7.372139839103e-04       1.189249710795e-02       4.861970639082e-03       5.185738437741e-04       1.240120691206e-03       1.319088901553e-02       5.073533483849e-03       2.738569554239e-03       1.142699192325e-02       5.648414564479e-03       6.493771772381e-03 
 1259       3.363575921224e-11       5.605608066950e-03       4.637915975899e-03       1.159820442888e-03       2.053221456513e-04       7.370473755602e-04       1.189023140962e-02       4.861155425947e-03       5.184915614027e-04       1.239894079141e-03       1.318894133975e-02       5.072860913237e-03       2.738185197389e-03       1.142574680705e-02       5.647820196258e-03       6.493244251278e-03 
 1260       3.229260988669e-11       5.604221562892e-03       4.636976141552e-03       1.159632123798e-03       2.052881849936e-04       7.368808350510e-04       1.188796612119e-02       4.860340231941e-03       5.184092719208e-04       1.239667497351e-03       1.318699324323e-02       5.072188090033e-03       2.737800735955e-03       1.142450102275e-02       5.647225300226e-03       6.492715932931e-03 
 1261       3.108980549625e-11       5.602835788524e-03       4.636036567175e-03       1.159443800357e-03       2.052542246850e-04       7.367143626956e-04       1.188570124889e-02       4.859525059668e-03       5.183269756857e-04       1.239440946677e-03       1.318504473242e-02       5.071515018331e-03       2.737416171603e-03       1.142325456167e-02       5.646629885607e-03       6.492186827347e-03 
 1262       3.002308366642e-11       5.601450745044e-03       4.635097254278e-03       1.159255473102e-03       2.052202648611e-04       7.365479587642e-04       1.188343679830e-02       4.858709911474e-03       5.182446730288e-04       1.239214427891e-03       1.318309581310e-02       5.070841701983e-03       2.737031505860e-03       1.142200741447e-02       5.646033961398e-03       6.491656944281e-03 
 1263       2.908815176213e-11       5.600066433305e-03       4.634158204108e-03       1.159067142506e-03       2.051863056472e-04       7.363816234843e-04       1.188117277436e-02       4.857894789452e-03       5.181623642547e-04       1.238987941699e-03       1.318114649040e-02       5.070168144596e-03       2.736646740118e-03       1.142075957119e-02       5.645437536367e-03       6.491126293233e-03 
 1264       2.828068682568e-11       5.598682853820e-03       4.633219417651e-03       1.158878808984e-03       2.051523471576e-04       7.362153570404e-04       1.187890918135e-02       4.857079695437e-03       5.180800496419e-04       1.238761488745e-03       1.317919676873e-02       5.069494349536e-03       2.736261875631e-03       1.141951102120e-02       5.644840619053e-03       6.490594883448e-03 
 1265       2.759633551468e-11       5.597300006756e-03       4.632280895628e-03       1.158690472889e-03       2.051183894963e-04       7.360491595736e-04       1.187664602290e-02       4.856264631009e-03       5.179977294424e-04       1.238535069604e-03       1.317724665185e-02       5.068820319921e-03       2.735876913517e-03       1.141826175321e-02       5.644243217767e-03       6.490062723916e-03 
 1266       2.703071403997e-11       5.595917891935e-03       4.631342638497e-03       1.158502134513e-03       2.050844327566e-04       7.358830311822e-04       1.187438330200e-02       4.855449597487e-03       5.179154038813e-04       1.238308684785e-03       1.317529614283e-02       5.068146058626e-03       2.735491854755e-03       1.141701175532e-02       5.643645340588e-03       6.489529823367e-03 
 1267       2.657940810362e-11       5.594536508835e-03       4.630404646451e-03       1.158313794085e-03       2.050504770210e-04       7.357169719209e-04       1.187212102096e-02       4.854634595932e-03       5.178330731575e-04       1.238082334731e-03       1.317334524407e-02       5.067471568276e-03       2.735106700185e-03       1.141576101494e-02       5.643046995363e-03       6.488996190277e-03 
 1268       2.623797283680e-11       5.593155856586e-03       4.629466919416e-03       1.158125451775e-03       2.050165223615e-04       7.355509818008e-04       1.186985918145e-02       4.853819627145e-03       5.177507374427e-04       1.237856019819e-03       1.317139395728e-02       5.066796851253e-03       2.734721450510e-03       1.141450951882e-02       5.642448189709e-03       6.488461832860e-03 
 1269       2.600193273778e-11       5.591775933969e-03       4.628529457052e-03       1.157937107690e-03       2.049825688392e-04       7.353850607896e-04       1.186759778447e-02       4.853004691668e-03       5.176683968820e-04       1.237629740358e-03       1.316944228346e-02       5.066121909687e-03       2.734336106293e-03       1.141325725308e-02       5.641848931007e-03       6.487926759073e-03 
 1270       2.586678160984e-11       5.590396739415e-03       4.627592258751e-03       1.157748761874e-03       2.049486165046e-04       7.352192088109e-04       1.186533683038e-02       4.852189789779e-03       5.175860515935e-04       1.237403496590e-03       1.316749022295e-02       5.065446745462e-03       2.733950667958e-03       1.141200420315e-02       5.641249226408e-03       6.487390976611e-03 
 1271       2.582798249920e-11       5.589018271008e-03       4.626655323637e-03       1.157560414310e-03       2.049146653971e-04       7.350534257446e-04       1.186307631883e-02       4.851374921497e-03       5.175037016683e-04       1.237177288691e-03       1.316553777539e-02       5.064771360211e-03       2.733565135786e-03       1.141075035383e-02       5.640649082826e-03       6.486854492909e-03 
 1272       2.588096763302e-11       5.587640526478e-03       4.625718650565e-03       1.157372064918e-03       2.048807155456e-04       7.348877114265e-04       1.186081624886e-02       4.850560086573e-03       5.174213471704e-04       1.236951116769e-03       1.316358493972e-02       5.064095755316e-03       2.733179509922e-03       1.140949568922e-02       5.640048506940e-03       6.486317315136e-03 
 1273       2.602113835726e-11       5.586263503202e-03       4.624782238119e-03       1.157183713556e-03       2.048467669679e-04       7.347220656483e-04       1.185855661880e-02       4.849745284499e-03       5.173389881366e-04       1.236724980863e-03       1.316163171418e-02       5.063419931908e-03       2.732793790366e-03       1.140824019278e-02       5.639447505193e-03       6.485779450204e-03 
 1274       2.624386507469e-11       5.584887198205e-03       4.623846084613e-03       1.156995360019e-03       2.048128196709e-04       7.345564881571e-04       1.185629742632e-02       4.848930514500e-03       5.172566245765e-04       1.236498880945e-03       1.315967809634e-02       5.062743890868e-03       2.732407976980e-03       1.140698384728e-02       5.638846083791e-03       6.485240904755e-03 
 1275       2.654448718279e-11       5.583511608158e-03       4.622910188089e-03       1.156807004038e-03       2.047788736507e-04       7.343909786559e-04       1.185403866843e-02       4.848115775535e-03       5.171742564721e-04       1.236272816920e-03       1.315772408304e-02       5.062067632821e-03       2.732022069481e-03       1.140572663485e-02       5.638244248704e-03       6.484701685170e-03 
 1276       2.691831301171e-11       5.582136729374e-03       4.621974546316e-03       1.156618645283e-03       2.047449288924e-04       7.342255368028e-04       1.185178034145e-02       4.847301066299e-03       5.170918837783e-04       1.236046788622e-03       1.315576967042e-02       5.061391158141e-03       2.731636067446e-03       1.140446853692e-02       5.637642005660e-03       6.484161797562e-03 
 1277       2.736061976222e-11       5.580762557810e-03       4.621039156791e-03       1.156430283358e-03       2.047109853699e-04       7.340601622112e-04       1.184952244103e-02       4.846486385216e-03       5.170095064222e-04       1.235820795820e-03       1.315381485393e-02       5.060714466945e-03       2.731249970308e-03       1.140320953426e-02       5.637039360152e-03       6.483621247779e-03 
 1278       2.786665344363e-11       5.579389089068e-03       4.620104016735e-03       1.156241917806e-03       2.046770430462e-04       7.338948544500e-04       1.184726496215e-02       4.845671730446e-03       5.169271243035e-04       1.235594838211e-03       1.315185962831e-02       5.060037559096e-03       2.730863777358e-03       1.140194960695e-02       5.636436317430e-03       6.483080041401e-03 
 1279       2.843162881172e-11       5.578016318387e-03       4.619169123095e-03       1.156053548104e-03       2.046431018732e-04       7.337296130425e-04       1.184500789909e-02       4.844857099877e-03       5.168447372941e-04       1.235368915425e-03       1.314990398758e-02       5.059360434203e-03       2.730477487742e-03       1.140068873441e-02       5.635832882503e-03       6.482538183738e-03 
 1280       2.905072930674e-11       5.576644240649e-03       4.618234472543e-03       1.155865173666e-03       2.046091617918e-04       7.335644374674e-04       1.184275124546e-02       4.844042491130e-03       5.167623452380e-04       1.235143027022e-03       1.314794792506e-02       5.058683091615e-03       2.730091100463e-03       1.139942689538e-02       5.635229060141e-03       6.481995679833e-03 
 1281       2.971910699128e-11       5.575272850373e-03       4.617300061472e-03       1.155676793842e-03       2.045752227316e-04       7.333993271579e-04       1.184049499418e-02       4.843227901554e-03       5.166799479515e-04       1.234917172493e-03       1.314599143336e-02       5.058005530424e-03       2.729704614378e-03       1.139816406788e-02       5.634624854869e-03       6.481452534457e-03 
 1282       3.043188248827e-11       5.573902141717e-03       4.616365886000e-03       1.155488407918e-03       2.045412846109e-04       7.332342815016e-04       1.183823913749e-02       4.842413328226e-03       5.165975452230e-04       1.234691351258e-03       1.314403450436e-02       5.057327749464e-03       2.729318028202e-03       1.139690022931e-02       5.634020270969e-03       6.480908752112e-03 
 1283       3.118414491888e-11       5.572532108476e-03       4.615431941965e-03       1.155300015115e-03       2.045073473372e-04       7.330692998410e-04       1.183598366693e-02       4.841598767952e-03       5.165151368126e-04       1.234465562670e-03       1.314207712924e-02       5.056649747311e-03       2.728931340502e-03       1.139563535632e-02       5.633415312481e-03       6.480364337025e-03 
 1284       3.197095184047e-11       5.571162744080e-03       4.614498224926e-03       1.155111614588e-03       2.044734108063e-04       7.329043814725e-04       1.183372857337e-02       4.840784217267e-03       5.164327224526e-04       1.234239806009e-03       1.314011929844e-02       5.055971522279e-03       2.728544549700e-03       1.139436942491e-02       5.632809983199e-03       6.479819293152e-03 
 1285       3.278793068970e-11       5.569794043631e-03       4.613564731769e-03       1.154923205788e-03       2.044394749407e-04       7.327395258804e-04       1.183147385057e-02       4.839969673911e-03       5.163503019933e-04       1.234014080806e-03       1.313816100625e-02       5.055293073616e-03       2.728157654813e-03       1.139310241618e-02       5.632204286922e-03       6.479273625215e-03 
