#scalar perturbations for mode k = 7.010000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]        
       4.877188450564e+02       2.025275841295e-03      -3.700971041465e-01      -6.545064580487e-03      -3.524336920705e-04      -6.252186668865e-04       2.983565003819e-03      -2.781290732419e-03      -2.638581913822e+00       4.179580986235e-02       8.327386465616e-02       8.326909829187e-02      -3.239114502498e-01       2.366721565578e-03      -6.516760956187e-03      -4.014722155678e+01       1.005093322913e-01      -3.130889545391e-01       2.177095604844e-03      -1.048904385957e-02       3.215932000619e-01 
       4.880450281539e+02       2.027281772786e-03      -3.672877115920e-01      -6.556627602390e-03      -1.757730361397e-03      -6.939108507602e-04       3.020833821942e-03      -2.776336201935e-03      -2.652259727098e+00       4.188718258227e-02       8.326475393171e-02       8.325915754231e-02      -3.249834995706e-01       2.380170035066e-03      -5.948353750554e-03      -4.018004136158e+01       1.005432850600e-01      -3.140567217087e-01       2.203717501529e-03      -9.993866160364e-03       3.215713579235e-01 
       4.883712112513e+02       2.029288575474e-03      -3.644739464578e-01      -6.564830362998e-03      -3.159183560472e-03      -7.634768279903e-04       3.057504200477e-03      -2.771981304883e-03      -2.665967275569e+00       4.197847491124e-02       8.325565406217e-02       8.324923543405e-02      -3.260610281483e-01       2.392260838713e-03      -5.378393455314e-03      -4.021287218642e+01       1.005772449005e-01      -3.150354902046e-01       2.229149395910e-03      -9.494691998826e-03       3.215494896760e-01 
       4.886973943487e+02       2.031296249360e-03      -3.616572683680e-01      -6.569678162234e-03      -4.556111560673e-03      -8.339026606753e-04       3.093578859441e-03      -2.768248237355e-03      -2.679704532525e+00       4.206968706164e-02       8.324656486529e-02       8.323933214169e-02      -3.271434438577e-01       2.402989665831e-03      -4.807177760418e-03      -4.024571403309e+01       1.006112117937e-01      -3.160247468254e-01       2.253380953408e-03      -8.991769067096e-03       3.215275952966e-01 
       4.890235774461e+02       2.033304794444e-03      -3.588391342849e-01      -6.571177973161e-03      -5.947837094669e-03      -9.051744667550e-04       3.129060961165e-03      -2.765158947668e-03      -2.693471471330e+00       4.216081924441e-02       8.323748616379e-02       8.322944783791e-02      -3.282301528618e-01       2.412352920512e-03      -4.235004609121e-03      -4.027856690337e+01       1.006451857204e-01      -3.170239741390e-01       2.276402440834e-03      -8.485346409551e-03       3.215056747739e-01 
       4.893497605436e+02       2.035314210728e-03      -3.560209977838e-01      -6.569338433161e-03      -7.333687680596e-03      -9.772784303226e-04       3.163954105935e-03      -2.762735128265e-03      -2.707268065421e+00       4.225187166901e-02       8.322841778546e-02       8.321958269336e-02      -3.293205599234e-01       2.420347722472e-03      -3.662172043319e-03      -4.031143079904e+01       1.006791666612e-01      -3.180326507421e-01       2.298204729966e-03      -7.975674299074e-03       3.214837281100e-01 
       4.896759436410e+02       2.037324498211e-03      -3.532043083320e-01      -6.564169834421e-03      -8.712995943261e-03      -1.050200811845e-03       3.198262327476e-03      -2.760998207742e-03      -2.721094288311e+00       4.234284454345e-02       8.321935956318e-02       8.320973687662e-02      -3.304140687168e-01       2.426971907568e-03      -3.088978049065e-03      -4.034430572187e+01       1.007131545965e-01      -3.190502515213e-01       2.318779300873e-03      -7.463004113091e-03       3.214617553029e-01 
       4.901147154335e+02       2.040030051260e-03      -3.494202040240e-01      -6.551987418838e-03      -1.055691759699e-02      -1.149560742397e-03       3.243498023801e-03      -2.759782386563e-03      -2.739739599598e+00       4.246509343242e-02       8.320719044738e-02       8.319652335561e-02      -3.318888663716e-01       2.433718215912e-03      -2.317888139423e-03      -4.038854548599e+01       1.007588851528e-01      -3.204322440095e-01       2.344505271930e-03      -6.769090477674e-03       3.214321568870e-01 
       4.905534872261e+02       2.042737180734e-03      -3.456448317014e-01      -6.533836638331e-03      -1.238620924549e-02      -1.250343941104e-03       3.287695507066e-03      -2.759898442287e-03      -2.758438411826e+00       4.258719924876e-02       8.319503903632e-02       8.318334550715e-02      -3.333667414962e-01       2.437980403582e-03      -1.547406697673e-03      -4.043280521112e+01       1.008046282809e-01      -3.218281323167e-01       2.367977976067e-03      -6.070825253446e-03       3.214025111195e-01 
       4.909922590186e+02       2.045445886636e-03      -3.418816703152e-01      -6.509756500293e-03      -1.419929635279e-02      -1.352517815496e-03       3.330868211552e-03      -2.761396123154e-03      -2.777190661155e+00       4.270916248619e-02       8.318290496681e-02       8.317020372165e-02      -3.348462393841e-01       2.439759332198e-03      -7.782555457597e-04      -4.047708490161e+01       1.008503839316e-01      -3.232366116649e-01       2.389181938232e-03      -5.368827330129e-03       3.213728179511e-01 
       4.914310308112e+02       2.048156168968e-03      -3.381341744942e-01      -6.479791250331e-03      -1.599462588455e-02      -1.456050175413e-03       3.373030912917e-03      -2.764324197399e-03      -2.795996283986e+00       4.283098363359e-02       8.317078789239e-02       8.315709838118e-02      -3.363259065500e-01       2.439058200188e-03      -1.115396404794e-05      -4.052138456180e+01       1.008961520553e-01      -3.246563691823e-01       2.408103712990e-03      -4.663717301558e-03       3.213430773472e-01 
       4.918698026037e+02       2.050868027733e-03      -3.344057715002e-01      -6.443990310252e-03      -1.777066762793e-02      -1.560909275089e-03       3.414199703373e-03      -2.768730422009e-03      -2.814855216962e+00       4.295266317502e-02       8.315868748354e-02       8.314402985911e-02      -3.378042920965e-01       2.435882535526e-03       7.531819778447e-04      -4.056570419602e+01       1.009419326018e-01      -3.260860850766e-01       2.424731891296e-03      -3.956116916635e-03       3.213132893092e-01 
       4.923085743963e+02       2.053581462932e-03      -3.306998582205e-01      -6.402408211863e-03      -1.952591548789e-02      -1.667063854475e-03       3.454391965875e-03      -2.774661512359e-03      -2.833767396961e+00       4.307420158974e-02       8.314660342765e-02       8.313099851988e-02      -3.392799490754e-01       2.430240186407e-03       1.514040086102e-03      -4.061004380861e+01       1.009877255208e-01      -3.275244338123e-01       2.439057105570e-03      -3.246648530943e-03       3.212834538267e-01 
       4.927473461888e+02       2.056296474568e-03      -3.270197981987e-01      -6.355104526451e-03      -2.125888875783e-02      -1.774483179788e-03       3.493626347282e-03      -2.782163112796e-03      -2.852732761101e+00       4.319559935215e-02       8.313453542904e-02       8.311800471856e-02      -3.407514358430e-01       2.422141309788e-03       2.270712703332e-03      -4.065440340394e+01       1.010335307612e-01      -3.289700852889e-01       2.451072032984e-03      -2.535934559223e-03       3.212535708722e-01 
       4.931882843924e+02       2.059026479555e-03      -3.233509705623e-01      -6.301868377623e-03      -2.297651141652e-02      -1.883676569319e-03       3.532109524106e-03      -2.791328860451e-03      -2.871845281119e+00       4.331745528733e-02       8.312242374038e-02       8.310498492591e-02      -3.422245388408e-01       2.411540262431e-03       3.026195974157e-03      -4.069900215764e+01       1.010795745237e-01      -3.304288859121e-01       2.460813536056e-03      -1.821084222536e-03       3.212234925034e-01 
       4.936292225959e+02       2.061758076588e-03      -3.197149492613e-01      -6.242989647473e-03      -2.466872315221e-02      -1.994086757359e-03       3.569666825194e-03      -2.802169711408e-03      -2.891011385154e+00       4.343917012388e-02       8.311032772038e-02       8.309200373168e-02      -3.436905329402e-01       2.398485903211e-03       3.776035928258e-03      -4.074362110072e+01       1.011256306258e-01      -3.318923593064e-01       2.468213281161e-03      -1.106234187860e-03       3.211933661016e-01 
       4.940701607994e+02       2.064491265670e-03      -3.161150284341e-01      -6.178543699551e-03      -2.633410619728e-02      -2.105684398080e-03       3.606320858143e-03      -2.814728550642e-03      -2.910231010104e+00       4.356074432868e-02       8.309824712033e-02       8.307906146547e-02      -3.451479794397e-01       2.382995494596e-03       4.519532203365e-03      -4.078826023763e+01       1.011716990150e-01      -3.333591488577e-01       2.473270078765e-03      -3.920129834468e-04       3.211631916646e-01 
       4.944212055038e+02       2.066668381324e-03      -3.132769962060e-01      -6.123309088857e-03      -2.763986249998e-02      -2.195360657365e-03       3.634872269779e-03      -2.825983177981e-03      -2.925570579451e+00       4.365743311759e-02       8.308864024657e-02       8.306878576777e-02      -3.463012349657e-01       2.368934323143e-03       5.106455130217e-03      -4.082381329274e+01       1.012083842514e-01      -3.345283729461e-01       2.475621320433e-03       1.757337769455e-04       3.211391345035e-01 
       4.947722502081e+02       2.068846506060e-03      -3.104655226053e-01      -6.064639155154e-03      -2.892704895326e-02      -2.285757250549e-03       3.662878730423e-03      -2.838373630545e-03      -2.940944000230e+00       4.375403329444e-02       8.307904289022e-02       8.305853510176e-02      -3.474474525459e-01       2.353352359824e-03       5.688571633261e-03      -4.085937915228e+01       1.012450772154e-01      -3.356981552112e-01       2.476489457551e-03       7.423700384828e-04       3.211150468827e-01 
       4.951232949125e+02       2.071025639881e-03      -3.076822046325e-01      -6.002578356681e-03      -3.019499331112e-02      -2.376860353869e-03       3.690353200756e-03      -2.851919885628e-03      -2.956351240921e+00       4.385054508827e-02       8.306945494902e-02       8.304830961874e-02      -3.485859224781e-01       2.336261396728e-03       6.265538906256e-03      -4.089495781849e+01       1.012817778805e-01      -3.368678126775e-01       2.475876710784e-03       1.307582193575e-03       3.210909287847e-01 
       4.954743396168e+02       2.073205782787e-03      -3.049286180663e-01      -5.937172982502e-03      -3.144303687851e-02      -2.468656459881e-03       3.717309076745e-03      -2.866641412188e-03      -2.971792270097e+00       4.394696872615e-02       8.305987632748e-02       8.303810946531e-02      -3.497159408080e-01       2.317674118972e-03       6.837017725130e-03      -4.093054929363e+01       1.013184862197e-01      -3.380366636852e-01       2.473786128937e-03       1.871058070007e-03       3.210667801849e-01 
       4.958253843212e+02       2.075386934780e-03      -3.022063166151e-01      -5.868471119446e-03      -3.267053485380e-02      -2.561132388450e-03       3.743760178600e-03      -2.882557163682e-03      -2.987267056426e+00       4.404330443327e-02       8.305030693689e-02       8.302793478332e-02      -3.508368097451e-01       2.297604095779e-03       7.402672646458e-03      -4.096615357997e+01       1.013552022063e-01      -3.392040282714e-01       2.470221585609e-03       2.432487102974e-03       3.210426010577e-01 
       4.961764290256e+02       2.077569095860e-03      -2.995168310853e-01      -5.796522618007e-03      -3.387685666187e-02      -2.654275297440e-03       3.769720739499e-03      -2.899685571216e-03      -3.002775568668e+00       4.413955243291e-02       8.304074669527e-02       8.301778570978e-02      -3.519478380747e-01       2.276065770997e-03       7.962172203088e-03      -4.100177067978e+01       1.013919258132e-01      -3.403692285492e-01       2.465187775356e-03       2.991560505687e-03       3.210183914012e-01 
       4.965274737299e+02       2.079752266028e-03      -2.968616685643e-01      -5.721379057409e-03      -3.506138627857e-02      -2.748072693144e-03       3.795205394138e-03      -2.918044536942e-03      -3.018317775677e+00       4.423571294643e-02       8.303119552744e-02       8.300766237686e-02      -3.530483415644e-01       2.253074453134e-03       8.515189097206e-03      -4.103740059533e+01       1.014286570138e-01      -3.415315890845e-01       2.458690209428e-03       3.547971438612e-03       3.209941512160e-01 
       4.969423734685e+02       2.082333855980e-03      -2.937698137948e-01      -5.628520150016e-03      -3.643246193639e-02      -2.859759154018e-03       3.824732647899e-03      -2.941353389682e-03      -3.036730513609e+00       4.434925255403e-02       8.301991860854e-02       8.299573097310e-02      -3.543345308243e-01       2.224049690352e-03       9.159999702296e-03      -4.107952812041e+01       1.014720793741e-01      -3.429008018187e-01       2.449132076409e-03       4.201743958856e-03       3.209654623691e-01 
       4.973572732070e+02       2.084916855518e-03      -2.907303762150e-01      -5.531363524198e-03      -3.777129218148e-02      -2.972323555259e-03       3.853641603550e-03      -2.966433124870e-03      -3.055190224863e+00       4.446267061887e-02       8.300865416813e-02       8.298383590461e-02      -3.556039695665e-01       2.193046077421e-03       9.794778914737e-03      -4.112167355460e+01       1.015155122598e-01      -3.442640037079e-01       2.437550003338e-03       4.850872789317e-03       3.209367308463e-01 
       4.977721729455e+02       2.087501264645e-03      -2.877457066777e-01      -5.430003253656e-03      -3.907694218312e-02      -3.085747268227e-03       3.881958455493e-03      -2.993310369290e-03      -3.073696858510e+00       4.457596749632e-02       8.299740211783e-02       8.297197736244e-02      -3.568555705025e-01       2.160093434864e-03       1.041901109020e-02      -4.116383690168e+01       1.015589556263e-01      -3.456200972142e-01       2.423957443763e-03       5.494863803002e-03       3.209079566116e-01 
       4.981870726841e+02       2.090087083363e-03      -2.848181031857e-01      -5.324536468161e-03      -4.034850805612e-02      -3.200012426419e-03       3.909710080001e-03      -3.022010667702e-03      -3.092250363802e+00       4.468914353817e-02       8.298616238189e-02       8.296015552747e-02      -3.580882633221e-01       2.125223174400e-03       1.103219029980e-02      -4.120601816545e+01       1.016024094294e-01      -3.469679927426e-01       2.408369398534e-03       6.133228078425e-03       3.208791396230e-01 
       4.986019724226e+02       2.092674311672e-03      -2.819498092275e-01      -5.215063262346e-03      -4.158511749011e-02      -3.315101945821e-03       3.936924006625e-03      -3.052558471144e-03      -3.110850690162e+00       4.480219909264e-02       8.297493489722e-02       8.294837057036e-02      -3.593009955664e-01       2.088468269839e-03       1.163382073762e-02      -4.124821734971e+01       1.016458736249e-01      -3.483066094776e-01       2.390802400447e-03       6.765482268850e-03       3.208502798741e-01 
       4.990168721612e+02       2.095262949576e-03      -2.791430121621e-01      -5.101686602532e-03      -4.278593035270e-02      -3.430999544452e-03       3.963628389208e-03      -3.084977125978e-03      -3.129497787193e+00       4.491513450441e-02       8.296371961325e-02       8.293662265150e-02      -3.604927334837e-01       2.049863226773e-03       1.222341711931e-02      -4.129043445829e+01       1.016893481685e-01      -3.496348762117e-01       2.371274497776e-03       7.391148966272e-03       3.208213773645e-01 
       4.994317718997e+02       2.097852997076e-03      -2.763998416566e-01      -4.984512231534e-03      -4.395013926514e-02      -3.547689761046e-03       3.989851976507e-03      -3.119288863700e-03      -3.148191604667e+00       4.502795011467e-02       8.295251649179e-02       8.292491192089e-02      -3.616624628687e-01       2.009444051033e-03       1.280050507143e-02      -4.133266949502e+01       1.017328330162e-01      -3.509517321633e-01       2.349805236652e-03       8.009757059869e-03       3.207924320810e-01 
       4.999121751254e+02       2.100853716742e-03      -2.733057921741e-01      -4.844236929870e-03      -4.525140625309e-02      -3.683773796828e-03       4.019653616730e-03      -3.161410353080e-03      -3.169895063315e+00       4.515842759160e-02       8.293955980614e-02       8.291139896643e-02      -3.629880659995e-01       1.960426575952e-03       1.345246755141e-02      -4.138159491174e+01       1.017831959742e-01      -3.524608557091e-01       2.322548879423e-03       8.716601094775e-03       3.207588635052e-01 
       5.003925783511e+02       2.103856326231e-03      -2.703029314558e-01      -4.699188182847e-03      -4.650141758087e-02      -3.820879643984e-03       4.048896382194e-03      -3.206128985344e-03      -3.191661014667e+00       4.528874542411e-02       8.292661937166e-02       8.289793625481e-02      -3.642813238752e-01       1.909087789299e-03       1.408634052424e-02      -4.143054437555e+01       1.018335726202e-01      -3.539516653824e-01       2.292753102704e-03       9.412650123015e-03       3.207252374837e-01 
       5.008729815769e+02       2.106860825548e-03      -2.673942598803e-01      -4.549543035274e-03      -4.769909012567e-02      -3.958987608694e-03       4.077627568750e-03      -3.253473575361e-03      -3.213489381617e+00       4.541890412469e-02       8.291369518923e-02       8.288452396535e-02      -3.655407689604e-01       1.855490762135e-03       1.470144640572e-02      -4.147951789247e+01       1.018839628869e-01      -3.554225754446e-01       2.260455565122e-03       1.009720818494e-02       3.206915539813e-01 
       5.013533848026e+02       2.109867214694e-03      -2.645826631403e-01      -4.395482745642e-03      -4.884340351177e-02      -4.098079598939e-03       4.105895306545e-03      -3.303470871362e-03      -3.235380087356e+00       4.554890419986e-02       8.290078728076e-02       8.287116225808e-02      -3.667649749775e-01       1.799700992758e-03       1.529713003322e-02      -4.152851546855e+01       1.019343667072e-01      -3.568720250234e-01       2.225696457725e-03       1.076959329169e-02       3.206578129998e-01 
       5.018337880283e+02       2.112875493673e-03      -2.618709096146e-01      -4.237192568390e-03      -4.993340098570e-02      -4.238139153369e-03       4.133748495332e-03      -3.356145542508e-03      -3.257333055382e+00       4.567874615021e-02       8.288789568881e-02       8.285785127359e-02      -3.679525584360e-01       1.741786328174e-03       1.587275935831e-02      -4.157753710986e+01       1.019847840146e-01      -3.582984796876e-01       2.188518455010e-03       1.142913809831e-02       3.206240145212e-01 
       5.023141912540e+02       2.115885662488e-03      -2.592616478778e-01      -4.074861532828e-03      -5.096819022224e-02      -4.379151468013e-03       4.161236739239e-03      -3.411520168269e-03      -3.279348209485e+00       4.580843047057e-02       8.287502047605e-02       8.284459113299e-02      -3.691021801125e-01       1.681816883148e-03       1.642772611331e-02      -4.162658282250e+01       1.020352147431e-01      -3.597004329907e-01       2.148966663592e-03       1.207519056004e-02       3.205901585034e-01 
       5.027945944797e+02       2.118897721141e-03      -2.567574043524e-01      -3.908682218790e-03      -5.194694405835e-02      -4.521103420769e-03       4.188410281038e-03      -3.469615229657e-03      -3.301425473752e+00       4.593795765003e-02       8.286216172482e-02       8.283138193767e-02      -3.702125464780e-01       1.619864956848e-03       1.696144645004e-02      -4.167565261260e+01       1.020856588272e-01      -3.610764079809e-01       2.107088568446e-03       1.270711457064e-02       3.205562448827e-01 
       5.032916398807e+02       2.122016113000e-03      -2.542795032486e-01      -3.732904158727e-03      -5.289981317813e-02      -4.668949774187e-03       4.216248036087e-03      -3.532605801680e-03      -3.324332835118e+00       4.607180703666e-02       8.284887495474e-02       8.281776885801e-02      -3.713187328800e-01       1.553759430453e-03       1.749069803077e-02      -4.172644763275e+01       1.021378643889e-01      -3.624711665470e-01       2.061364198115e-03       1.334539917939e-02       3.205210957625e-01 
       5.037886852817e+02       2.125136527908e-03      -2.519191110615e-01      -3.553436763838e-03      -5.379111429856e-02      -4.817779079998e-03       4.243860157559e-03      -3.598546189256e-03      -3.347306520062e+00       4.620548925332e-02       8.283560604957e-02       8.280421047007e-02      -3.723802370707e-01       1.485696007975e-03       1.799601754296e-02      -4.177726844087e+01       1.021900841071e-01      -3.638350030558e-01       2.013260602611e-03       1.396722954531e-02       3.204858849501e-01 
       5.042857306827e+02       2.128258965867e-03      -2.496785986670e-01      -3.370503758977e-03      -5.462015573172e-02      -4.967582631281e-03       4.271303995907e-03      -3.667451944641e-03      -3.370346445489e+00       4.633900482310e-02       8.282235516457e-02       8.279070681970e-02      -3.733957899807e-01       1.415761551470e-03       1.847684491847e-02      -4.182811504386e+01       1.022423179115e-01      -3.651663913176e-01       1.962838018481e-03       1.457195916795e-02       3.204506124224e-01 
       5.047827760836e+02       2.131383426881e-03      -2.475601877571e-01      -3.184331858991e-03      -5.538632301758e-02      -5.118353735653e-03       4.298637322455e-03      -3.739336196440e-03      -3.393452528623e+00       4.647235426304e-02       8.280912247560e-02       8.277725793029e-02      -3.743641808943e-01       1.344045011250e-03       1.893265070059e-02      -4.187898744862e+01       1.022945657327e-01      -3.664638455468e-01       1.910159129892e-03       1.515896255726e-02       3.204152781285e-01 
       5.052798214846e+02       2.134509910954e-03      -2.455659489518e-01      -2.995150487886e-03      -5.608907935214e-02      -5.270087730556e-03       4.325918249636e-03      -3.814209650264e-03      -3.416624687017e+00       4.660553808427e-02       8.279590817840e-02       8.276386380268e-02      -3.752842587965e-01       1.270637314411e-03       1.936293662119e-02      -4.192988566210e+01       1.023468275019e-01      -3.677259219223e-01       1.855288991573e-03       1.572763587044e-02       3.203798819990e-01 
       5.057768668856e+02       2.137638418087e-03      -2.436978000955e-01      -2.803191495981e-03      -5.672796592576e-02      -5.422781995728e-03       4.353205151116e-03      -3.892080591560e-03      -3.439862838542e+00       4.673855679210e-02       8.278271248829e-02       8.275052441532e-02      -3.761549336455e-01       1.195631251201e-03       1.976723613880e-02      -4.198080969129e+01       1.023991031517e-01      -3.689512200971e-01       1.798294949336e-03       1.627739752231e-02       3.203444240182e-01 
       5.062739122866e+02       2.140768948285e-03      -2.419575047420e-01      -2.608688875359e-03      -5.730260217038e-02      -5.576435962856e-03       4.380556581878e-03      -3.972954890611e-03      -3.463166901382e+00       4.687141088615e-02       8.276953563953e-02       8.273723972446e-02      -3.769751775685e-01       1.119121359375e-03       2.014511493715e-02      -4.203175954320e+01       1.024513926153e-01      -3.701383846534e-01       1.739246558237e-03       1.680768876845e-02       3.203089041835e-01 
       5.067709576875e+02       2.143901501550e-03      -2.403466708290e-01      -2.411878473952e-03      -5.781268591583e-02      -5.731051122382e-03       4.408031198354e-03      -4.056836009693e-03      -3.486536794039e+00       4.700410086050e-02       8.275637788468e-02       8.272400966434e-02      -3.777440259803e-01       1.041203806641e-03       2.049617138415e-02      -4.208273522487e+01       1.025036958270e-01      -3.712861065041e-01       1.678215498500e-03       1.731797426102e-02       3.202733224658e-01 
       5.069645903702e+02       2.145122389744e-03      -2.397545011762e-01      -2.334634062392e-03      -5.799387500051e-02      -5.791545007027e-03       4.418780406748e-03      -4.090327507859e-03      -3.495658742592e+00       4.705574823238e-02       8.275125727813e-02       8.271887043273e-02      -3.780294370636e-01       1.010489675505e-03       2.062559110971e-02      -4.210260068119e+01       1.025240751602e-01      -3.717222722115e-01       1.653918976494e-03       1.751123893808e-02       3.202594442277e-01 
       5.071582230529e+02       2.146343584965e-03      -2.391822802038e-01      -2.257089525702e-03      -5.816522262624e-02      -5.852185576865e-03       4.429560683695e-03      -4.124275480971e-03      -3.504790664546e+00       4.710737079989e-02       8.274613962681e-02       8.271373947288e-02      -3.783068603430e-01       9.795825564529e-04       2.075086349649e-02      -4.212247005901e+01       1.025444565662e-01      -3.721521874441e-01       1.629337165816e-03       1.770136037111e-02       3.202455565853e-01 
       5.073518557357e+02       2.147565087213e-03      -2.386300836055e-01      -2.179258983543e-03      -5.832672059430e-02      -5.912973174229e-03       4.440375494929e-03      -4.158679838850e-03      -3.513932555123e+00       4.715896859158e-02       8.274102494777e-02       8.270861677820e-02      -3.785762467745e-01       9.484883139081e-04       2.087196890093e-02      -4.214234335873e+01       1.025648400413e-01      -3.725757807585e-01       1.604474550216e-03       1.788830988740e-02       3.202316595333e-01 
       5.075454884184e+02       2.148786896488e-03      -2.380979834239e-01      -2.101156579953e-03      -5.847836251312e-02      -5.973908189041e-03       4.451228303430e-03      -4.193540436512e-03      -3.523084409547e+00       4.721054163590e-02       8.273591325845e-02       8.270350234161e-02      -3.788375488359e-01       9.172128421591e-04       2.098888845785e-02      -4.216222058079e+01       1.025852255818e-01      -3.729929818628e-01       1.579335656819e-03       1.807205938604e-02       3.202177530695e-01 
       5.077391211011e+02       2.150009012791e-03      -2.375860480476e-01      -2.022796480735e-03      -5.862014379548e-02      -6.034991058737e-03       4.462122568710e-03      -4.228857074328e-03      -3.532246223053e+00       4.726208996115e-02       8.273080457667e-02       8.269839615553e-02      -3.790907205329e-01       8.857620642279e-04       2.110160408267e-02      -4.218210172560e+01       1.026056131840e-01      -3.734037216264e-01       1.553925055272e-03       1.825258134155e-02       3.202038371947e-01 
       5.079327537838e+02       2.151231436122e-03      -2.370943422087e-01      -1.944192870862e-03      -5.875206165538e-02      -6.096222268193e-03       4.473061746108e-03      -4.264629498195e-03      -3.541417990881e+00       4.731361359555e-02       8.272569892062e-02       8.269329821190e-02      -3.793357174058e-01       8.541419307342e-04       2.121009847347e-02      -4.220198679360e+01       1.026260028442e-01      -3.738079320898e-01       1.528247356884e-03       1.842984880746e-02       3.201899119099e-01 
       5.081263864665e+02       2.152454166480e-03      -2.366229269780e-01      -1.865359951887e-03      -5.887411510611e-02      -6.157602349675e-03       4.484049286085e-03      -4.300857399679e-03      -3.550599708279e+00       4.736511256716e-02       8.272059630887e-02       8.268820850215e-02      -3.795724965356e-01       8.223584187853e-04       2.131435511364e-02      -4.222187578519e+01       1.026463945588e-01      -3.742055464748e-01       1.502307213801e-03       1.860383542025e-02       3.201759772150e-01 
       5.085089994350e+02       2.154871151484e-03      -2.357513022524e-01      -1.708969411953e-03      -5.908629075917e-02      -6.279327758709e-03       4.505915983822e-03      -4.373780498312e-03      -3.568771770144e+00       4.746680074362e-02       8.271052271035e-02       8.267817554648e-02      -3.800160440076e-01       7.590980992223e-04       2.150784296417e-02      -4.226118743509e+01       1.026866940641e-01      -3.749715734361e-01       1.450296865300e-03       1.893788196560e-02       3.201484149628e-01 
       5.088916124036e+02       2.157289335272e-03      -2.349595229929e-01      -1.551848848336e-03      -5.925998283347e-02      -6.401641756218e-03       4.528011457773e-03      -4.448477111242e-03      -3.586982624742e+00       4.756839294862e-02       8.270046122230e-02       8.266817462873e-02      -3.804270441984e-01       6.952699152171e-04       2.168461171684e-02      -4.230051440953e+01       1.027270015490e-01      -3.757110991145e-01       1.397316812552e-03       1.925882636351e-02       3.201208159560e-01 
       5.092742253722e+02       2.159708717844e-03      -2.342479339224e-01      -1.394108149328e-03      -5.939524544293e-02      -6.524550075069e-03       4.550362092494e-03      -4.524943002423e-03      -3.605232235645e+00       4.766988939500e-02       8.269041199980e-02       8.265820566629e-02      -3.808052196969e-01       6.309207850977e-04       2.184456121677e-02      -4.233985671178e+01       1.027673169862e-01      -3.764236499698e-01       1.343404272845e-03       1.956648565339e-02       3.200931801740e-01 
       5.096568383408e+02       2.162129299203e-03      -2.336168237241e-01      -1.235857222331e-03      -5.949215985648e-02      -6.648059163597e-03       4.572994134572e-03      -4.603173122497e-03      -3.623520566522e+00       4.777129029396e-02       8.268037520285e-02       8.264826856926e-02      -3.811503171360e-01       5.660979291277e-04       2.198760347088e-02      -4.237921434517e+01       1.028076403490e-01      -3.771087713497e-01       1.288597009156e-03       1.986068608351e-02       3.200655075865e-01 
       5.100394513094e+02       2.164551079349e-03      -2.330664250546e-01      -1.077205916595e-03      -5.955083436589e-02      -6.772176181975e-03       4.595933671776e-03      -4.683161614684e-03      -3.641847581147e+00       4.787259585508e-02       8.267035099623e-02       8.263836324055e-02      -3.814621073351e-01       5.008488352391e-04       2.211366269157e-02      -4.241858731300e+01       1.028479716112e-01      -3.777660277522e-01       1.232933303891e-03       2.014126320394e-02       3.200377981632e-01 
       5.104220642780e+02       2.166974058284e-03      -2.325969145927e-01      -9.182639462569e-04      -5.957140413773e-02      -6.896908998094e-03       4.619206612339e-03      -4.764901821013e-03      -3.660213243396e+00       4.797380628641e-02       8.266033954943e-02       8.262848957599e-02      -3.817403854282e-01       4.352212246668e-04       2.222267533250e-02      -4.245797561861e+01       1.028883107469e-01      -3.783950030752e-01       1.176451932391e-03       2.040806195368e-02       3.200100519046e-01 
       5.108046772465e+02       2.169398236010e-03      -2.322084131245e-01      -7.591408137096e-04      -5.955403104830e-02      -7.022266182907e-03       4.642838664388e-03      -4.848386288914e-03      -3.678617517244e+00       4.807492179446e-02       8.265034103640e-02       8.261864746448e-02      -3.819849709743e-01       3.692630174807e-04       2.231459011586e-02      -4.249737926534e+01       1.029286577308e-01      -3.789953008540e-01       1.119192136184e-03       2.066093674161e-02       3.199822688115e-01 
       5.112328846314e+02       2.172112714627e-03      -2.318697580995e-01      -5.809754432508e-04      -5.948982642969e-02      -7.163313529061e-03       4.669744119421e-03      -4.943877500605e-03      -3.699260696066e+00       4.818797451042e-02       8.263916659899e-02       8.260766978042e-02      -3.822185571544e-01       2.951120946211e-04       2.239713490463e-02      -4.254149667923e+01       1.029738219750e-01      -3.796326628139e-01       1.054234770717e-03       2.092726647467e-02       3.199511312302e-01 
       5.116610920162e+02       2.174828694771e-03      -2.316326580113e-01      -4.028724949334e-04      -5.937863700601e-02      -7.305168564923e-03       4.697166659947e-03      -5.041530405438e-03      -3.719952141952e+00       4.830090887391e-02       8.262800884065e-02       8.259673129427e-02      -3.824095656395e-01       2.206749130488e-04       2.245817916780e-02      -4.258563331728e+01       1.030189959840e-01      -3.802331359503e-01       9.884083488600e-04       2.117580941826e-02       3.199199474757e-01 
