# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:dens[1]-dens[1]        4:dens[1]-dens[2]        5:dens[1]-dens[3]        6:dens[1]-dens[4]        7:dens[1]-dens[5]        8:dens[2]-dens[2]        9:dens[2]-dens[3]       10:dens[2]-dens[4]       11:dens[2]-dens[5]       12:dens[3]-dens[3]       13:dens[3]-dens[4]       14:dens[3]-dens[5]       15:dens[4]-dens[4]       16:dens[4]-dens[5]       17:dens[5]-dens[5]    
 1431       1.173234169426e-10       6.848842284264e-03       5.582917553390e-03       1.375911772876e-03       2.471622912345e-04       9.267981930142e-04       1.426807696804e-02       5.790292163041e-03       6.201436404422e-04       1.536228108304e-03       1.563295882336e-02       5.992508732025e-03       3.287821412551e-03       1.342200858052e-02       6.660170509307e-03       7.631652374475e-03 
 1432       1.154651193622e-10       6.847406043025e-03       5.581964153866e-03       1.375724825615e-03       2.471275602682e-04       9.266193675617e-04       1.426578492106e-02       5.789475372699e-03       6.200608225956e-04       1.535991507697e-03       1.563102126693e-02       5.991843613602e-03       3.287434174616e-03       1.342077145333e-02       6.659586346151e-03       7.631127092828e-03 
 1433       1.138392820771e-10       6.845970404935e-03       5.581010958354e-03       1.375537870068e-03       2.470928298086e-04       9.264405996075e-04       1.426349323965e-02       5.788658593826e-03       6.199780008406e-04       1.535754937057e-03       1.562908334609e-02       5.991178254565e-03       3.287046833542e-03       1.341953357509e-02       6.659001659518e-03       7.630601091023e-03 
 1434       1.124635673778e-10       6.844535365989e-03       5.580057964230e-03       1.375350905983e-03       2.470580997992e-04       9.262618887638e-04       1.426120191910e-02       5.787841825061e-03       6.198951751442e-04       1.535518396206e-03       1.562714505720e-02       5.990512654531e-03       3.286659388649e-03       1.341829495064e-02       6.658416452890e-03       7.630074391548e-03 
 1435       1.113557319530e-10       6.843100921905e-03       5.579105168662e-03       1.375163933061e-03       2.470233701750e-04       9.260832346073e-04       1.425891095413e-02       5.787025064843e-03       6.198123454531e-04       1.535281884913e-03       1.562520639609e-02       5.989846812928e-03       3.286271839151e-03       1.341705558446e-02       6.657830729571e-03       7.629547016796e-03 
 1436       1.105336270515e-10       6.841667068125e-03       5.578152568607e-03       1.374976950956e-03       2.469886408623e-04       9.259046366793e-04       1.425662033900e-02       5.786208311412e-03       6.197295116930e-04       1.535045402893e-03       1.562326735807e-02       5.989180728991e-03       3.285884184152e-03       1.341581548064e-02       6.657244492681e-03       7.629018989059e-03 
 1437       1.100151986439e-10       6.840233799817e-03       5.577200160814e-03       1.374789959274e-03       2.469539117788e-04       9.257260944854e-04       1.425433006740e-02       5.785391562807e-03       6.196466737695e-04       1.534808949806e-03       1.562132793793e-02       5.988514401766e-03       3.285496422649e-03       1.341457464289e-02       6.656657745163e-03       7.628490330536e-03 
 1438       1.098184875852e-10       6.838801111871e-03       5.576247941823e-03       1.374602957577e-03       2.469191828340e-04       9.255476074955e-04       1.425204013255e-02       5.784574816864e-03       6.195638315671e-04       1.534572525262e-03       1.561938812994e-02       5.987847830106e-03       3.285108553526e-03       1.341333307452e-02       6.656070489776e-03       7.627961063324e-03 
 1439       1.099616297762e-10       6.837368998897e-03       5.575295907960e-03       1.374415945377e-03       2.468844539285e-04       9.253691751437e-04       1.424975052711e-02       5.783758071221e-03       6.194809849499e-04       1.534336128814e-03       1.561744792783e-02       5.987181012669e-03       3.284720575562e-03       1.341209077847e-02       6.655482729095e-03       7.627431209425e-03 
 1440       1.104628563261e-10       6.835937455228e-03       5.574344055344e-03       1.374228922140e-03       2.468497249544e-04       9.251907968284e-04       1.424746124324e-02       5.782941323310e-03       6.193981337611e-04       1.534099759965e-03       1.561550732478e-02       5.986513947925e-03       3.284332487423e-03       1.341084775728e-02       6.654894465515e-03       7.626900790741e-03 
 1441       1.113341952568e-10       6.834506476867e-03       5.573392381392e-03       1.374041887546e-03       2.468149958329e-04       9.250124721250e-04       1.424517227572e-02       5.782124571504e-03       6.193152779135e-04       1.533863418397e-03       1.561356631657e-02       5.985846635268e-03       3.283944288358e-03       1.340960401414e-02       6.654305701834e-03       7.626369826089e-03 
 1442       1.125625063590e-10       6.833076067346e-03       5.572440889373e-03       1.373854842270e-03       2.467802666291e-04       9.248342014287e-04       1.424288363142e-02       5.781307818544e-03       6.192324176621e-04       1.533627104691e-03       1.561162491075e-02       5.985179078396e-03       3.283555980270e-03       1.340835955597e-02       6.653716443021e-03       7.625838322208e-03 
 1443       1.141282541773e-10       6.831646231924e-03       5.571489583902e-03       1.373667787208e-03       2.467455374384e-04       9.246559853181e-04       1.424059531991e-02       5.780491068142e-03       6.191495533338e-04       1.533390819620e-03       1.560968311752e-02       5.984511281970e-03       3.283167565667e-03       1.340711439037e-02       6.653126694467e-03       7.625306282659e-03 
 1444       1.160117888005e-10       6.830216975644e-03       5.570538469432e-03       1.373480723219e-03       2.467108083486e-04       9.244778243428e-04       1.423830735036e-02       5.779674323847e-03       6.190666852381e-04       1.533154563908e-03       1.560774094666e-02       5.983843250493e-03       3.282779046967e-03       1.340586852458e-02       6.652536461397e-03       7.624773710803e-03 
 1445       1.181933456600e-10       6.828788303332e-03       5.569587550251e-03       1.373293651121e-03       2.466760794402e-04       9.242997190232e-04       1.423601973149e-02       5.778857589038e-03       6.189838136659e-04       1.532918338232e-03       1.560579840750e-02       5.983174988309e-03       3.282390426500e-03       1.340462196547e-02       6.651945748871e-03       7.624240609801e-03 
 1446       1.206530453276e-10       6.827360219595e-03       5.568636830485e-03       1.373106571693e-03       2.466413507862e-04       9.241216698504e-04       1.423373247163e-02       5.778040866927e-03       6.189009388903e-04       1.532682143226e-03       1.560385550894e-02       5.982506499603e-03       3.282001706507e-03       1.340337471958e-02       6.651354561782e-03       7.623706982611e-03 
 1447       1.233708933147e-10       6.825932728823e-03       5.567686314094e-03       1.372919485675e-03       2.466066224521e-04       9.239436772858e-04       1.423144557866e-02       5.777224160560e-03       6.188180611664e-04       1.532445979473e-03       1.560191225945e-02       5.981837788402e-03       3.281612889142e-03       1.340212679305e-02       6.650762904855e-03       7.623172831993e-03 
 1448       1.263267798697e-10       6.824505835186e-03       5.566736004874e-03       1.372732393768e-03       2.465718944958e-04       9.237657417618e-04       1.422915906003e-02       5.776407472814e-03       6.187351807309e-04       1.532209847512e-03       1.559996866705e-02       5.981168858573e-03       3.281223976467e-03       1.340087819169e-02       6.650170782650e-03       7.622638160501e-03 
 1449       1.295004797768e-10       6.823079542636e-03       5.565785906455e-03       1.372545296631e-03       2.465371669678e-04       9.235878636809e-04       1.422687292278e-02       5.775590806397e-03       6.186522978022e-04       1.531973747832e-03       1.559802473933e-02       5.980499713823e-03       3.280834970460e-03       1.339962892092e-02       6.649578199558e-03       7.622102970490e-03 
 1450       1.328716521542e-10       6.821653854903e-03       5.564836022302e-03       1.372358194887e-03       2.465024399108e-04       9.234100434159e-04       1.422458717351e-02       5.774774163849e-03       6.185694125807e-04       1.531737680879e-03       1.559608048345e-02       5.979830357700e-03       3.280445873003e-03       1.339837898582e-02       6.648985159802e-03       7.621567264108e-03 
 1451       1.364198402524e-10       6.820228775498e-03       5.563886355713e-03       1.372171089116e-03       2.464677133601e-04       9.232322813103e-04       1.422230181839e-02       5.773957547538e-03       6.184865252482e-04       1.531501647048e-03       1.559413590610e-02       5.979160793587e-03       3.280056685894e-03       1.339712839108e-02       6.648391667436e-03       7.621031043302e-03 
 1452       1.401244712523e-10       6.818804307708e-03       5.562936909820e-03       1.371983979860e-03       2.464329873434e-04       9.230545776773e-04       1.422001686317e-02       5.773140959665e-03       6.184036359683e-04       1.531265646687e-03       1.559219101356e-02       5.978491024711e-03       3.279667410837e-03       1.339587714106e-02       6.647797726344e-03       7.620494309812e-03 
 1453       1.439648560640e-10       6.817380454601e-03       5.561987687587e-03       1.371796867621e-03       2.463982618806e-04       9.228769328005e-04       1.421773231315e-02       5.772324402258e-03       6.183207448860e-04       1.531029680099e-03       1.559024581163e-02       5.977821054133e-03       3.279278049448e-03       1.339462523971e-02       6.647203340242e-03       7.619957065175e-03 
 1454       1.479201891245e-10       6.815957219021e-03       5.561038691811e-03       1.371609752858e-03       2.463635369841e-04       9.226993469334e-04       1.421544817322e-02       5.771507877175e-03       6.182378521279e-04       1.530793747537e-03       1.558830030570e-02       5.977150884753e-03       3.278888603252e-03       1.339337269064e-02       6.646608512674e-03       7.619419310721e-03 
 1455       1.519695481963e-10       6.814534603587e-03       5.560089925121e-03       1.371422635994e-03       2.463288126586e-04       9.225218202996e-04       1.421316444780e-02       5.770691386102e-03       6.181549578021e-04       1.530557849206e-03       1.558635450070e-02       5.976480519310e-03       3.278499073683e-03       1.339211949708e-02       6.646013247014e-03       7.618881047574e-03 
 1456       1.560918941658e-10       6.813112610697e-03       5.559141389977e-03       1.371235517409e-03       2.462940889010e-04       9.223443530923e-04       1.421088114090e-02       5.769874930554e-03       6.180720619981e-04       1.530321985264e-03       1.558440840110e-02       5.975809960377e-03       3.278109462085e-03       1.339086566189e-02       6.645417546466e-03       7.618342276653e-03 
 1457       1.602660708414e-10       6.811691242523e-03       5.558193088670e-03       1.371048397442e-03       2.462593657006e-04       9.221669454747e-04       1.420859825609e-02       5.769058511873e-03       6.179891647866e-04       1.530086155821e-03       1.558246201093e-02       5.975139210364e-03       3.277719769708e-03       1.338961118756e-02       6.644821414060e-03       7.617802998667e-03 
 1458       1.644708047519e-10       6.810270501012e-03       5.557245023321e-03       1.370861276394e-03       2.462246430390e-04       9.219895975797e-04       1.420631579649e-02       5.768242131228e-03       6.179062662197e-04       1.529850360937e-03       1.558051533379e-02       5.974468271519e-03       3.277329997713e-03       1.338835607621e-02       6.644224852655e-03       7.617263214118e-03 
 1459       1.686847049447e-10       6.808850387885e-03       5.556297195881e-03       1.370674154523e-03       2.461899208900e-04       9.218123095095e-04       1.420403376480e-02       5.767425789614e-03       6.178233663309e-04       1.529614600626e-03       1.557856837279e-02       5.973797145922e-03       3.276940147169e-03       1.338710032959e-02       6.643627864937e-03       7.616722923300e-03 
 1460       1.728862627842e-10       6.807430904638e-03       5.555349608132e-03       1.370487032047e-03       2.461551992195e-04       9.216350813363e-04       1.420175216326e-02       5.766609487852e-03       6.177404651347e-04       1.529378874853e-03       1.557662113061e-02       5.973125835492e-03       3.276550219052e-03       1.338584394906e-02       6.643030453419e-03       7.616182126297e-03 
 1461       1.770538517502e-10       6.806012052538e-03       5.554402261684e-03       1.370299909143e-03       2.461204779857e-04       9.214579131014e-04       1.419947099367e-02       5.765793226591e-03       6.176575626268e-04       1.529143183532e-03       1.557467360949e-02       5.972454341977e-03       3.276160214247e-03       1.338458693562e-02       6.642432620441e-03       7.615640822984e-03 
 1462       1.811657272359e-10       6.804593832625e-03       5.553455157974e-03       1.370112785947e-03       2.460857571390e-04       9.212808048155e-04       1.419719025739e-02       5.764977006302e-03       6.175746587841e-04       1.528907526531e-03       1.557272581118e-02       5.971782666965e-03       3.275770133545e-03       1.338332928988e-02       6.641834368168e-03       7.615099013026e-03 
 1463       1.852000263464e-10       6.803176245712e-03       5.552508298270e-03       1.369925662553e-03       2.460510366220e-04       9.211037564588e-04       1.419490995535e-02       5.764160827283e-03       6.174917535644e-04       1.528671903668e-03       1.557077773700e-02       5.971110811873e-03       3.275379977645e-03       1.338207101209e-02       6.641235698590e-03       7.614556695877e-03 
 1464       1.891347676971e-10       6.801759292382e-03       5.551561683666e-03       1.369738539016e-03       2.460163163694e-04       9.209267679804e-04       1.419263008801e-02       5.763344689654e-03       6.174088469066e-04       1.528436314713e-03       1.556882938781e-02       5.970438777954e-03       3.274989747153e-03       1.338081210210e-02       6.640636613522e-03       7.614013870778e-03 
 1465       1.929478512117e-10       6.800342972989e-03       5.550615315084e-03       1.369551415347e-03       2.459815963078e-04       9.207498392988e-04       1.419035065539e-02       5.762528593360e-03       6.173259387305e-04       1.528200759384e-03       1.556688076399e-02       5.969766566291e-03       3.274599442581e-03       1.337955255940e-02       6.640037114605e-03       7.613470536760e-03 
 1466       1.966170579206e-10       6.798927287657e-03       5.549669193270e-03       1.369364291516e-03       2.459468763563e-04       9.205729703013e-04       1.418807165707e-02       5.761712538171e-03       6.172430289369e-04       1.527965237352e-03       1.556493186548e-02       5.969094177802e-03       3.274209064349e-03       1.337829238308e-02       6.639437203301e-03       7.612926692642e-03 
 1467       2.001200497596e-10       6.797512236279e-03       5.548723318800e-03       1.369177167454e-03       2.459121564257e-04       9.203961608443e-04       1.418579309217e-02       5.760896523676e-03       6.171601174072e-04       1.527729748239e-03       1.556298269177e-02       5.968421613234e-03       3.273818612780e-03       1.337703157187e-02       6.638836880898e-03       7.612382337027e-03 
 1468       2.034343693676e-10       6.796097818516e-03       5.547777692073e-03       1.368990043047e-03       2.458774364192e-04       9.202194107530e-04       1.418351495938e-02       5.760080549288e-03       6.170772040039e-04       1.527494291617e-03       1.556103324184e-02       5.967748873167e-03       3.273428088107e-03       1.337577012410e-02       6.638236148505e-03       7.611837468306e-03 
 1469       2.065374398852e-10       6.794684033799e-03       5.546832313315e-03       1.368802918141e-03       2.458427162317e-04       9.200427198214e-04       1.418123725690e-02       5.759264614244e-03       6.169942885701e-04       1.527258867006e-03       1.555908351427e-02       5.967075958012e-03       3.273037490466e-03       1.337450803772e-02       6.637635007055e-03       7.611292084656e-03 
 1470       2.094065647529e-10       6.793270881324e-03       5.545887182576e-03       1.368615792539e-03       2.458079957504e-04       9.198660878122e-04       1.417895998252e-02       5.758448717599e-03       6.169113709294e-04       1.527023473879e-03       1.555713350712e-02       5.966402868008e-03       3.272646819899e-03       1.337324531030e-02       6.637033457302e-03       7.610746184040e-03 
 1471       2.120189275097e-10       6.791858360057e-03       5.544942299730e-03       1.368428666003e-03       2.457732748543e-04       9.196895144568e-04       1.417668313354e-02       5.757632858230e-03       6.168284508864e-04       1.526788111659e-03       1.555518321801e-02       5.965729603226e-03       3.272256076352e-03       1.337198193902e-02       6.636431499821e-03       7.610199764202e-03 
 1472       2.143515915910e-10       6.790446468727e-03       5.543997664475e-03       1.368241538252e-03       2.457385534143e-04       9.195129994549e-04       1.417440670682e-02       5.756817034835e-03       6.167455282260e-04       1.526552779717e-03       1.555323264409e-02       5.965056163567e-03       3.271865259680e-03       1.337071792067e-02       6.635829135009e-03       7.609652822674e-03 
 1473       2.163815001269e-10       6.789035205830e-03       5.543053276333e-03       1.368054408963e-03       2.457038312936e-04       9.193365424750e-04       1.417213069878e-02       5.756001245931e-03       6.166626027138e-04       1.526317477374e-03       1.555128178204e-02       5.964382548758e-03       3.271474369637e-03       1.336945325166e-02       6.635226363083e-03       7.609105356770e-03 
 1474       2.180854757410e-10       6.787624569628e-03       5.542109134649e-03       1.367867277771e-03       2.456691083470e-04       9.191601431536e-04       1.416985510534e-02       5.755185489855e-03       6.165796740958e-04       1.526082203903e-03       1.554933062807e-02       5.963708758357e-03       3.271083405884e-03       1.336818792800e-02       6.634623184080e-03       7.608557363585e-03 
 1475       2.194402203482e-10       6.786214558146e-03       5.541165238589e-03       1.367680144267e-03       2.456343844213e-04       9.189838010958e-04       1.416757992201e-02       5.754369764763e-03       6.164967420985e-04       1.525846958524e-03       1.554737917791e-02       5.963034791749e-03       3.270692367989e-03       1.336692194532e-02       6.634019597856e-03       7.608008839999e-03 
 1476       2.204223149530e-10       6.784805169173e-03       5.540221587143e-03       1.367493008001e-03       2.455996593552e-04       9.188075158748e-04       1.416530514380e-02       5.753554068629e-03       6.164138064287e-04       1.525611740408e-03       1.554542742683e-02       5.962360648147e-03       3.270301255418e-03       1.336565529886e-02       6.633415604087e-03       7.607459782673e-03 
 1477       2.210082194482e-10       6.783396400261e-03       5.539278179120e-03       1.367305868481e-03       2.455649329793e-04       9.186312870318e-04       1.416303076527e-02       5.752738399245e-03       6.163308667736e-04       1.525376548674e-03       1.554347536962e-02       5.961686326591e-03       3.269910067545e-03       1.336438798346e-02       6.632811202266e-03       7.606910188047e-03 
 1478       2.211742724129e-10       6.781988248725e-03       5.538335013152e-03       1.367118725169e-03       2.455302051159e-04       9.184551140762e-04       1.416075678054e-02       5.751922754221e-03       6.162479228007e-04       1.525141382391e-03       1.554152300059e-02       5.961011825946e-03       3.269518803646e-03       1.336311999356e-02       6.632206391704e-03       7.606360052344e-03 
 1479       2.208966909107e-10       6.780580711642e-03       5.537392087692e-03       1.366931577488e-03       2.454954755795e-04       9.182789964854e-04       1.415848318323e-02       5.751107130983e-03       6.161649741576e-04       1.524906240576e-03       1.553957031358e-02       5.960337144906e-03       3.269127462899e-03       1.336185132324e-02       6.631601171533e-03       7.605809371566e-03 
 1480       2.201588445479e-10       6.779173786937e-03       5.536449401802e-03       1.366744425083e-03       2.454607442419e-04       9.181029338785e-04       1.415620996904e-02       5.750291527847e-03       6.160820205926e-04       1.524671122541e-03       1.553761730505e-02       5.959662282872e-03       3.268736044905e-03       1.336058196844e-02       6.630995541915e-03       7.605258143745e-03 
 1481       2.189731566912e-10       6.777767476657e-03       5.535506957538e-03       1.366557268640e-03       2.454260112318e-04       9.179269265407e-04       1.415393714330e-02       5.749475947238e-03       6.159990623173e-04       1.524436028926e-03       1.553566398336e-02       5.958987242619e-03       3.268344551239e-03       1.335931193401e-02       6.630389507717e-03       7.604706375716e-03 
 1482       2.173594192870e-10       6.776361783730e-03       5.534564757587e-03       1.366370109076e-03       2.453912767375e-04       9.177509749041e-04       1.415166471349e-02       5.748660392502e-03       6.159160996475e-04       1.524200960673e-03       1.553371035957e-02       5.958312027654e-03       3.267952983913e-03       1.335804122674e-02       6.629783074876e-03       7.604154076408e-03 
 1483       2.153375384396e-10       6.774956710878e-03       5.533622804483e-03       1.366182947276e-03       2.453565409412e-04       9.175750793741e-04       1.414939268668e-02       5.747844866834e-03       6.158331328826e-04       1.523965918688e-03       1.553175644437e-02       5.957636641338e-03       3.267561344856e-03       1.335676985313e-02       6.629176249183e-03       7.603601254602e-03 
 1484       2.129275346066e-10       6.773552260617e-03       5.532681100604e-03       1.365995784089e-03       2.453218040190e-04       9.173992403291e-04       1.414712106956e-02       5.747029373280e-03       6.157501623061e-04       1.523730903831e-03       1.552980224806e-02       5.956961086886e-03       3.267169635918e-03       1.335549781932e-02       6.628569036285e-03       7.603047918929e-03 
 1485       2.101495427965e-10       6.772148435257e-03       5.531739648169e-03       1.365808620328e-03       2.452870661409e-04       9.172234581211e-04       1.414484986845e-02       5.746213914732e-03       6.156671881855e-04       1.523495916926e-03       1.552784778056e-02       5.956285367364e-03       3.266777858865e-03       1.335422513116e-02       6.627961441682e-03       7.602494077870e-03 
 1486       2.070238127646e-10       6.770745236901e-03       5.530798449242e-03       1.365621456772e-03       2.452523274706e-04       9.170477330747e-04       1.414257908924e-02       5.745398493934e-03       6.155842107719e-04       1.523260958754e-03       1.552589305140e-02       5.955609485690e-03       3.266386015383e-03       1.335295179416e-02       6.627353470728e-03       7.601939739756e-03 
 1487       2.035707092095e-10       6.769342667445e-03       5.529857505730e-03       1.365434294167e-03       2.452175881657e-04       9.168720654877e-04       1.414030873747e-02       5.744583113475e-03       6.155012303002e-04       1.523026030056e-03       1.552393806973e-02       5.954933444633e-03       3.265994107076e-03       1.335167781349e-02       6.626745128633e-03       7.601384912766e-03 
 1488       1.998107119703e-10       6.767940728576e-03       5.528916819381e-03       1.365247133221e-03       2.451828483776e-04       9.166964556309e-04       1.413803881827e-02       5.743767775796e-03       6.154182469890e-04       1.522791131530e-03       1.552198284433e-02       5.954257246814e-03       3.265602135464e-03       1.335040319401e-02       6.626136420457e-03       7.600829604928e-03 
 1489       1.957644162223e-10       6.766539421773e-03       5.527976391786e-03       1.365059974607e-03       2.451481082514e-04       9.165209037478e-04       1.413576933636e-02       5.742952483181e-03       6.153352610407e-04       1.522556263837e-03       1.552002738356e-02       5.953580894703e-03       3.265210101986e-03       1.334912794024e-02       6.625527351113e-03       7.600273824118e-03 
 1490       1.914525326743e-10       6.765138748306e-03       5.527036224376e-03       1.364872818964e-03       2.451133679262e-04       9.163454100546e-04       1.413350029609e-02       5.742137237764e-03       6.152522726411e-04       1.522321427594e-03       1.551807169540e-02       5.952904390622e-03       3.264818007998e-03       1.334785205638e-02       6.624917925367e-03       7.599717578060e-03 
 1491       1.868958877645e-10       6.763738709236e-03       5.526096318424e-03       1.364685666896e-03       2.450786275344e-04       9.161699747406e-04       1.413123170142e-02       5.741322041525e-03       6.151692819598e-04       1.522086623377e-03       1.551611578747e-02       5.952227736741e-03       3.264425854773e-03       1.334657554630e-02       6.624308147838e-03       7.599160874324e-03 
 1492       1.821154238577e-10       6.762339305412e-03       5.525156675044e-03       1.364498518969e-03       2.450438872027e-04       9.159945979672e-04       1.412896355588e-02       5.740506896289e-03       6.150862891499e-04       1.521851851721e-03       1.551415966696e-02       5.951550935080e-03       3.264033643500e-03       1.334529841351e-02       6.623698022993e-03       7.598603720329e-03 
 1493       1.771321994411e-10       6.760940537473e-03       5.524217295188e-03       1.364311375715e-03       2.450091470510e-04       9.158192798688e-04       1.412669586263e-02       5.739691803728e-03       6.150032943478e-04       1.521617113120e-03       1.551220334069e-02       5.950873987510e-03       3.263641375286e-03       1.334402066124e-02       6.623087555153e-03       7.598046123337e-03 
 1494       1.719673893215e-10       6.759542405847e-03       5.523278179650e-03       1.364124237631e-03       2.449744071933e-04       9.156440205520e-04       1.412442862442e-02       5.738876765359e-03       6.149202976736e-04       1.521382408025e-03       1.551024681509e-02       5.950196895746e-03       3.263249051154e-03       1.334274229233e-02       6.622476748488e-03       7.597488090460e-03 
 1495       1.666422848217e-10       6.758144910751e-03       5.522339329062e-03       1.363937105177e-03       2.449396677369e-04       9.154688200959e-04       1.412216184361e-02       5.738061782543e-03       6.148372992306e-04       1.521147736848e-03       1.550829009617e-02       5.949519661355e-03       3.262856672042e-03       1.334146330933e-02       6.621865607019e-03       7.596929628651e-03 
 1496       1.611782939767e-10       6.756748052188e-03       5.521400743894e-03       1.363749978778e-03       2.449049287831e-04       9.152936785520e-04       1.411989552216e-02       5.737246856488e-03       6.147542991057e-04       1.520913099956e-03       1.550633318958e-02       5.948842285751e-03       3.262464238805e-03       1.334018371443e-02       6.621254134614e-03       7.596370744711e-03 
 1497       1.555969417306e-10       6.755351829947e-03       5.520462424458e-03       1.363562858821e-03       2.448701904266e-04       9.151185959439e-04       1.411762966160e-02       5.736431988242e-03       6.146712973689e-04       1.520678497676e-03       1.550437610055e-02       5.948164770193e-03       3.262071752213e-03       1.333890350949e-02       6.620642334995e-03       7.595811445284e-03 
 1498       1.499198701329e-10       6.753956243606e-03       5.519524370899e-03       1.363375745659e-03       2.448354527559e-04       9.149435722676e-04       1.411536426310e-02       5.735617178701e-03       6.145882940735e-04       1.520443930293e-03       1.550241883393e-02       5.947487115788e-03       3.261679212953e-03       1.333762269604e-02       6.620030211728e-03       7.595251736859e-03 
 1499       1.441688385355e-10       6.752561292528e-03       5.518586583203e-03       1.363188639607e-03       2.448007158530e-04       9.147686074910e-04       1.411309932739e-02       5.734802428602e-03       6.145052892561e-04       1.520209398048e-03       1.550046139414e-02       5.946809323492e-03       3.261286621625e-03       1.333634127526e-02       6.619417768231e-03       7.594691625768e-03 
 1500       1.383657237886e-10       6.751166975861e-03       5.517649061192e-03       1.363001540947e-03       2.447659797935e-04       9.145937015543e-04       1.411083485482e-02       5.733987738525e-03       6.144222829364e-04       1.519974901143e-03       1.549850378524e-02       5.946131394104e-03       3.260893978745e-03       1.333505924801e-02       6.618805007767e-03       7.594131118186e-03 
 1501       1.325325204377e-10       6.749773292536e-03       5.516711804525e-03       1.362814449921e-03       2.447312446465e-04       9.144188543694e-04       1.410857084531e-02       5.733173108891e-03       6.143392751174e-04       1.519740439734e-03       1.549654601087e-02       5.945453328268e-03       3.260501284745e-03       1.333377661478e-02       6.618191933448e-03       7.593570220130e-03 
 1502       1.266913409202e-10       6.748380241272e-03       5.515774812697e-03       1.362627366735e-03       2.446965104750e-04       9.142440658202e-04       1.410630729840e-02       5.732358539966e-03       6.142562657849e-04       1.519506013937e-03       1.549458807427e-02       5.944775126476e-03       3.260108539970e-03       1.333249337576e-02       6.617578548234e-03       7.593008937461e-03 
 1503       1.208644157614e-10       6.746987820568e-03       5.514838085038e-03       1.362440291561e-03       2.446617773351e-04       9.140693357626e-04       1.410404421320e-02       5.731544031856e-03       6.141732549080e-04       1.519271623825e-03       1.549262997827e-02       5.944096789063e-03       3.259715744679e-03       1.333120953075e-02       6.616964854930e-03       7.592447275881e-03 
 1504       1.150740937717e-10       6.745596028709e-03       5.513901620715e-03       1.362253224531e-03       2.446270452766e-04       9.138946640239e-04       1.410178158842e-02       5.730729584508e-03       6.140902424387e-04       1.519037269428e-03       1.549067172531e-02       5.943418316209e-03       3.259322899045e-03       1.332992507925e-02       6.616350856188e-03       7.591885240932e-03 
 1505       1.093428422429e-10       6.744204863760e-03       5.512965418730e-03       1.362066165743e-03       2.445923143428e-04       9.137200504034e-04       1.409951942236e-02       5.729915197709e-03       6.140072283121e-04       1.518802950732e-03       1.548871331742e-02       5.942739707937e-03       3.258930003158e-03       1.332864002040e-02       6.615736554506e-03       7.591322837998e-03 
 1506       1.036932471444e-10       6.742814323569e-03       5.512029477917e-03       1.361879115256e-03       2.445575845707e-04       9.135454946718e-04       1.409725771290e-02       5.729100871089e-03       6.139242124459e-04       1.518568667683e-03       1.548675475622e-02       5.942060964116e-03       3.258537057018e-03       1.332735435298e-02       6.615121952226e-03       7.590760072305e-03 
 1507       9.814801332036e-11       6.741424405766e-03       5.511093796946e-03       1.361692073093e-03       2.445228559903e-04       9.133709965714e-04       1.409499645752e-02       5.728286604114e-03       6.138411947409e-04       1.518334420180e-03       1.548479604293e-02       5.941382084454e-03       3.258144060539e-03       1.332606807546e-02       6.614507051538e-03       7.590196948915e-03 
 1508       9.272996468585e-11       6.740035107762e-03       5.510158374322e-03       1.361505039239e-03       2.444881286255e-04       9.131965558160e-04       1.409273565327e-02       5.727472396093e-03       6.137581750807e-04       1.518100208083e-03       1.548283717836e-02       5.940703068505e-03       3.257751013549e-03       1.332478118594e-02       6.613891854474e-03       7.589633472733e-03 
 1509       8.746204442347e-11       6.738646426745e-03       5.509223208381e-03       1.361318013645e-03       2.444534024934e-04       9.130221720908e-04       1.409047529681e-02       5.726658246172e-03       6.136751533317e-04       1.517866031206e-03       1.548087816290e-02       5.940023915665e-03       3.257357915790e-03       1.332349368217e-02       6.613276362911e-03       7.589069648501e-03 
 1510       8.236731517993e-11       6.737258359688e-03       5.508288297292e-03       1.361130996220e-03       2.444186776045e-04       9.128478450522e-04       1.408821538436e-02       5.725844153337e-03       6.135921293430e-04       1.517631889319e-03       1.547891899655e-02       5.939344625170e-03       3.256964766914e-03       1.332220556157e-02       6.612660578569e-03       7.588505480801e-03 
 1511       7.746895926259e-11       6.735870903339e-03       5.507353639058e-03       1.360943986838e-03       2.443839539629e-04       9.126735743280e-04       1.408595591174e-02       5.725030116410e-03       6.135091029463e-04       1.517397782152e-03       1.547695967889e-02       5.938665196100e-03       3.256571566487e-03       1.332091682119e-02       6.612044503012e-03       7.587940974053e-03 
 1512       7.279027883600e-11       6.734484054226e-03       5.506419231512e-03       1.360756985337e-03       2.443492315659e-04       9.124993595169e-04       1.408369687434e-02       5.724216134053e-03       6.134260739560e-04       1.517163709388e-03       1.547500020908e-02       5.937985627374e-03       3.256178313988e-03       1.331962745775e-02       6.611428137648e-03       7.587376132513e-03 
