#scalar perturbations for mode k = 7.010000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]        
       8.460583752906e+02       4.681664197519e-03      -3.113936383790e-01      -4.101009677598e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.117259335105e+01       1.144279420006e-01       7.770492036984e-02       7.770484541448e-02      -3.108193816579e-01      -3.963012085424e-05       0.000000000000e+00      -8.292139883140e+01       1.398832101442e-01      -3.060195593502e-01      -1.179664732779e-03      -1.928488195710e-03       2.822118202730e-01 
       8.464813535335e+02       4.685434595850e-03      -3.113816927751e-01      -4.095402567514e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.122101690692e+01       1.144972106918e-01       7.770213658965e-02       7.770205352529e-02      -3.108082141012e-01      -3.957649039687e-05       0.000000000000e+00      -8.298058509865e+01       1.399320885522e-01      -3.053892816664e-01      -1.156885707856e-03      -2.142430833683e-03       2.821464345142e-01 
       8.469043317764e+02       4.689206424371e-03      -3.113697636651e-01      -4.089800289545e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.126946974592e+01       1.145664572820e-01       7.769935637517e-02       7.769926541535e-02      -3.107970616614e-01      -3.952290299346e-05       0.000000000000e+00      -8.303979202967e+01       1.399809697710e-01      -3.047713385492e-01      -1.133360445487e-03      -2.351437077278e-03       2.820810106701e-01 
       8.473273100192e+02       4.692979683086e-03      -3.113578510337e-01      -4.084202981285e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.131795185873e+01       1.146356818083e-01       7.769657971933e-02       7.769648108156e-02      -3.107859243263e-01      -3.946936004364e-05       0.000000000000e+00      -8.309901962564e+01       1.400298537964e-01      -3.041661185394e-01      -1.109105367063e-03      -2.555378447575e-03       2.820155487555e-01 
       8.478030613389e+02       4.697225423160e-03      -3.113444717887e-01      -4.077913442023e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.137251783344e+01       1.147135168459e-01       7.769346087632e-02       7.769335386736e-02      -3.107734154694e-01      -3.940919174594e-05       0.000000000000e+00      -8.316566147482e+01       1.400848402083e-01      -3.035010633361e-01      -1.080973013236e-03      -2.778557245585e-03       2.819418739711e-01 
       8.482788126587e+02       4.701472972572e-03      -3.113311133479e-01      -4.071630560942e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.142712081736e+01       1.147913240697e-01       7.769034651654e-02       7.769023142165e-02      -3.107609256866e-01      -3.934908346570e-05       0.000000000000e+00      -8.323232947038e+01       1.401398301596e-01      -3.028531103956e-01      -1.051963346273e-03      -2.994998628215e-03       2.818681510760e-01 
       8.487545639784e+02       4.705722331324e-03      -3.113177756880e-01      -4.065354499898e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.148176079726e+01       1.148691035320e-01       7.768723663023e-02       7.768711373961e-02      -3.107484549584e-01      -3.928903686073e-05       0.000000000000e+00      -8.329902361404e+01       1.401948236443e-01      -3.022227709740e-01      -1.022101660455e-03      -3.204536625935e-03       2.817943801561e-01 
       8.492303152981e+02       4.709973499419e-03      -3.113044587849e-01      -4.059085432569e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.153643775998e+01       1.149468552851e-01       7.768413120774e-02       7.768400081626e-02      -3.107360032651e-01      -3.922905369810e-05       0.000000000000e+00      -8.336574390749e+01       1.402498206565e-01      -3.016105409001e-01      -9.914138877339e-04      -3.407011441238e-03       2.817205612870e-01 
       8.497060666178e+02       4.714226476859e-03      -3.112911626140e-01      -4.052823549479e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.159115169235e+01       1.150245793810e-01       7.768103023958e-02       7.768089264652e-02      -3.107235705861e-01      -3.916913587380e-05       0.000000000000e+00      -8.343249035241e+01       1.403048211902e-01      -3.010169002082e-01      -9.599265746617e-04      -3.602269558325e-03       2.816466945311e-01 
       8.501818179375e+02       4.718481263646e-03      -3.112778871502e-01      -4.046569054935e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.164590258125e+01       1.151022758718e-01       7.767793371636e-02       7.767778922512e-02      -3.107111569005e-01      -3.910928541113e-05       0.000000000000e+00      -8.349926295051e+01       1.403598252396e-01      -3.004423127853e-01      -9.276668588852e-04      -3.790163847237e-03       2.815727799368e-01 
       8.506575692572e+02       4.722737859783e-03      -3.112646323676e-01      -4.040322163650e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.170069041357e+01       1.151799448091e-01       7.767484162880e-02       7.767469054663e-02      -3.106987621865e-01      -3.904950445917e-05       0.000000000000e+00      -8.356606170345e+01       1.404148327987e-01      -2.998872260321e-01      -8.946624452348e-04      -3.970553662314e-03       2.814988175386e-01 
       8.511610832173e+02       4.727244821940e-03      -3.112506265946e-01      -4.033719263395e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.175871563525e+01       1.152621161908e-01       7.767157392266e-02       7.767141620357e-02      -3.106856648143e-01      -3.898631320812e-05       0.000000000000e+00      -8.363678701247e+01       1.404730541602e-01      -2.993214656778e-01      -8.589522709338e-04      -4.153147283908e-03       2.814204869902e-01 
       8.516645971774e+02       4.731753810784e-03      -3.112366439249e-01      -4.027125404081e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.181678220772e+01       1.153442568285e-01       7.766831116394e-02       7.766814715999e-02      -3.106725886400e-01      -3.892320514190e-05       0.000000000000e+00      -8.370754162185e+01       1.405312794395e-01      -2.987785200151e-01      -8.224737135736e-04      -4.327034123274e-03       2.813421029341e-01 
       8.521681111376e+02       4.736264826319e-03      -3.112226843253e-01      -4.020540819950e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.187489011555e+01       1.154263667833e-01       7.766505334202e-02       7.766488340880e-02      -3.106595336352e-01      -3.886018264563e-05       0.000000000000e+00      -8.377832553358e+01       1.405895086297e-01      -2.982588567326e-01      -7.852615086046e-04      -4.492071846257e-03       2.812636654485e-01 
       8.526716250977e+02       4.740777868547e-03      -3.112087477619e-01      -4.013965733650e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.193303934332e+01       1.155084461161e-01       7.766180044642e-02       7.766162494272e-02      -3.106464997709e-01      -3.879724798800e-05       0.000000000000e+00      -8.384913874964e+01       1.406477417238e-01      -2.977629212804e-01      -7.473509747757e-04      -4.648126686260e-03       2.811851746330e-01 
       8.531751390578e+02       4.745292937471e-03      -3.111948341999e-01      -4.007400384033e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.199122987565e+01       1.155904948875e-01       7.765855246683e-02       7.765837175428e-02      -3.106334870171e-01      -3.873440357598e-05       0.000000000000e+00      -8.391998127203e+01       1.407059787148e-01      -2.972911365222e-01      -7.087779800509e-04      -4.795073535140e-03       2.811066305710e-01 
       8.536786530179e+02       4.749810033094e-03      -3.111809436039e-01      -4.000845027517e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.204946169718e+01       1.156725131582e-01       7.765530939308e-02       7.765512383580e-02      -3.106204953432e-01      -3.867165195438e-05       0.000000000000e+00      -8.399085310272e+01       1.407642195960e-01      -2.968439024096e-01      -6.695789071326e-04      -4.932796025754e-03       2.810280333285e-01 
       8.541821669780e+02       4.754329155419e-03      -3.111670759373e-01      -3.994299933774e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.210773479262e+01       1.157545009883e-01       7.765207121514e-02       7.765188117940e-02      -3.106075247176e-01      -3.860899580367e-05       0.000000000000e+00      -8.406175424371e+01       1.408224643604e-01      -2.964215956778e-01      -6.297906186263e-04      -5.061186606058e-03       2.809493829546e-01 
       8.547015727451e+02       4.758993033044e-03      -3.111527945692e-01      -3.987559314037e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.216789032412e+01       1.158390446690e-01       7.764873595400e-02       7.764854168412e-02      -3.105941667365e-01      -3.854446513116e-05       0.000000000000e+00      -8.413492386695e+01       1.408825514960e-01      -2.960124539450e-01      -5.881686429032e-04      -5.183746662979e-03       2.808681945928e-01 
       8.552209785122e+02       4.763659067329e-03      -3.111385375192e-01      -3.980830228646e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.222808974297e+01       1.159235560875e-01       7.764540588126e-02       7.764520777046e-02      -3.105808310819e-01      -3.848004226447e-05       0.000000000000e+00      -8.420812468411e+01       1.409426427490e-01      -2.956305749404e-01      -5.460007813007e-04      -5.296173157446e-03       2.807869497424e-01 
       8.557403842793e+02       4.768327258276e-03      -3.111243047442e-01      -3.974112965277e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.228833303246e+01       1.160080353096e-01       7.764208098628e-02       7.764187942897e-02      -3.105675177159e-01      -3.841573012614e-05       0.000000000000e+00      -8.428135669737e+01       1.410027381119e-01      -2.952762927447e-01      -5.033288638738e-04      -5.398377922213e-03       2.807056484656e-01 
       8.562597900465e+02       4.772997605890e-03      -3.111100962001e-01      -3.967407779742e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.234862017591e+01       1.160924824008e-01       7.763876125858e-02       7.763855664994e-02      -3.105542265998e-01      -3.835153131528e-05       0.000000000000e+00      -8.435461990889e+01       1.410628375771e-01      -2.949499140130e-01      -4.601951005527e-04      -5.490283014474e-03       2.806242908742e-01 
       8.567791958136e+02       4.777670110173e-03      -3.110959118420e-01      -3.960714939916e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.240895115668e+01       1.161768974266e-01       7.763544668782e-02       7.763523942344e-02      -3.105409576938e-01      -3.828744854234e-05       0.000000000000e+00      -8.442791432082e+01       1.411229411373e-01      -2.946517177537e-01      -4.166420389905e-04      -5.571820752363e-03       2.805428770649e-01 
       8.572986015807e+02       4.782344771128e-03      -3.110817516242e-01      -3.954034730943e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.246932595816e+01       1.162612804524e-01       7.763213726385e-02       7.763192773931e-02      -3.105277109572e-01      -3.822348464841e-05       0.000000000000e+00      -8.450123993533e+01       1.411830487849e-01      -2.943819551352e-01      -3.727125222206e-04      -5.642933741248e-03       2.804614071151e-01 
       8.578180073478e+02       4.787021588758e-03      -3.110676154997e-01      -3.947367451866e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.252974456378e+01       1.163456315431e-01       7.762883297662e-02       7.762862158713e-02      -3.105144863485e-01      -3.815964260280e-05       0.000000000000e+00      -8.457459675455e+01       1.412431605125e-01      -2.941408493193e-01      -3.284496461693e-04      -5.703574889800e-03       2.803798810829e-01 
       8.583474302158e+02       4.791790821534e-03      -3.110532314955e-01      -3.940585215097e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.259137344650e+01       1.164315766057e-01       7.762547023993e-02       7.762525735546e-02      -3.105010294218e-01      -3.809469792132e-05       0.000000000000e+00      -8.464940042643e+01       1.413044357277e-01      -2.939247865863e-01      -2.830349194041e-04      -5.754570777201e-03       2.802967250885e-01 
       8.588768530838e+02       4.796562294979e-03      -3.110388724214e-01      -3.933817066595e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.265304780458e+01       1.165174886257e-01       7.762211281933e-02       7.762189884847e-02      -3.104875953939e-01      -3.802988645113e-05       0.000000000000e+00      -8.472423652276e+01       1.413657151662e-01      -2.937388754727e-01      -2.373648838275e-04      -5.794620902588e-03       2.802135108870e-01 
       8.594062759518e+02       4.801336009099e-03      -3.110245382244e-01      -3.927063315577e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.271476762059e+01       1.166033676716e-01       7.761876070453e-02       7.761854605427e-02      -3.104741842171e-01      -3.796521133533e-05       0.000000000000e+00      -8.479910504580e+01       1.414269988204e-01      -2.935832616981e-01      -1.914857128431e-04      -5.823708440168e-03       2.801302385350e-01 
       8.599356988198e+02       4.806111963895e-03      -3.110102288504e-01      -3.920324230394e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.277653287710e+01       1.166892138116e-01       7.761541388539e-02       7.761519896070e-02      -3.104607958428e-01      -3.790067529467e-05       0.000000000000e+00      -8.487400599782e+01       1.414882866823e-01      -2.934580603332e-01      -1.454436671152e-04      -5.841827645052e-03       2.800469081510e-01 
       8.604651216878e+02       4.810890159371e-03      -3.109959442445e-01      -3.913600087557e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.283834355677e+01       1.167750271138e-01       7.761207235192e-02       7.761185755536e-02      -3.104474302214e-01      -3.783628112605e-05       0.000000000000e+00      -8.494893938108e+01       1.415495787443e-01      -2.933633557717e-01      -9.928504780451e-05      -5.848983815391e-03       2.799635198398e-01 
       8.609945445557e+02       4.815670595531e-03      -3.109816843507e-01      -3.906891178163e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.290019964225e+01       1.168608076460e-01       7.760873609428e-02       7.760852182561e-02      -3.104340873024e-01      -3.777203174084e-05       0.000000000000e+00      -8.502390519785e+01       1.416108749987e-01      -2.932992017323e-01      -5.305614991727e-05      -5.845193243476e-03       2.798800736855e-01 
       8.615239674237e+02       4.820453272377e-03      -3.109674491120e-01      -3.900197806491e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.296210111627e+01       1.169465554760e-01       7.760540510275e-02       7.760519175855e-02      -3.104207670342e-01      -3.770793016244e-05       0.000000000000e+00      -8.509890345038e+01       1.416721754376e-01      -2.932656212916e-01      -6.803215821028e-06      -5.830483155881e-03       2.797965697515e-01 
       8.620533902917e+02       4.825238189914e-03      -3.109532384705e-01      -3.893520285355e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.302404796155e+01       1.170322706714e-01       7.760207936769e-02       7.760186734099e-02      -3.104074693640e-01      -3.764397952400e-05       0.000000000000e+00      -8.517393414091e+01       1.417334800534e-01      -2.932626069487e-01       3.942761101349e-05      -5.804891642813e-03       2.797130080799e-01 
       8.625828131597e+02       4.830025348144e-03      -3.109390523670e-01      -3.886858932907e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.308604016089e+01       1.171179532995e-01       7.759875887958e-02       7.759854855948e-02      -3.103941942379e-01      -3.758018306009e-05       0.000000000000e+00      -8.524899727171e+01       1.417947888384e-01      -2.932901207188e-01       8.559033199593e-05      -5.768467576826e-03       2.796293886916e-01 
       8.631122360277e+02       4.834814747071e-03      -3.109248907411e-01      -3.880214041422e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.314807769710e+01       1.172036034276e-01       7.759544362898e-02       7.759523540028e-02      -3.103809416011e-01      -3.751654374878e-05       0.000000000000e+00      -8.532409284502e+01       1.418561017850e-01      -2.933480942585e-01       1.316391390740e-04      -5.721270521070e-03       2.795457116414e-01 
       8.636416588957e+02       4.839606386698e-03      -3.109107535317e-01      -3.873585859718e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.321016055303e+01       1.172892211226e-01       7.759213360655e-02       7.759192784940e-02      -3.103677113976e-01      -3.745306411184e-05       0.000000000000e+00      -8.539922086307e+01       1.419174188855e-01      -2.934364290201e-01       1.775284600162e-04      -5.663370627214e-03       2.794619770482e-01 
       8.641710817637e+02       4.844400267028e-03      -3.108966406766e-01      -3.866974642109e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.327228871157e+01       1.173748064515e-01       7.758882880308e-02       7.758862589263e-02      -3.103545035705e-01      -3.738974671632e-05       0.000000000000e+00      -8.547438132812e+01       1.419787401325e-01      -2.935549964359e-01       2.232130032964e-04      -5.594848523110e-03       2.793781850182e-01 
       8.647097790543e+02       4.849280426418e-03      -3.108823055258e-01      -3.860265295201e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.333555171270e+01       1.174618579103e-01       7.758547145364e-02       7.758527181931e-02      -3.103410872772e-01      -3.732548940079e-05       0.000000000000e+00      -8.555089176006e+01       1.420411398523e-01      -2.937065089874e-01       2.694412350281e-04      -5.514317067810e-03       2.792928662544e-01 
       8.652484763449e+02       4.854162905711e-03      -3.108679954577e-01      -3.853574076683e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.339886158194e+01       1.175488759981e-01       7.758211948873e-02       7.758192350743e-02      -3.103276940297e-01      -3.726140570504e-05       0.000000000000e+00      -8.562743579042e+01       1.421035438492e-01      -2.938889603824e-01       3.153639187063e-04      -5.422988919581e-03       2.792074881814e-01 
       8.657871736355e+02       4.859047704911e-03      -3.108537104037e-01      -3.846901285331e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.346221830138e+01       1.176358607850e-01       7.757877289897e-02       7.757858094126e-02      -3.103143237650e-01      -3.719749861444e-05       0.000000000000e+00      -8.570401342157e+01       1.421659521152e-01      -2.941021209701e-01       3.609345189126e-04      -5.320981588365e-03       2.791220508448e-01 
       8.663258709260e+02       4.863934824022e-03      -3.108394502945e-01      -3.840247223134e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.352562185314e+01       1.177228123405e-01       7.757543167504e-02       7.757524410481e-02      -3.103009764193e-01      -3.713377119824e-05       0.000000000000e+00      -8.578062465583e+01       1.422283646425e-01      -2.943457300358e-01       4.061069900203e-04      -5.208423220067e-03       2.790365542682e-01 
       8.668645682166e+02       4.868824263045e-03      -3.108252150596e-01      -3.833612161784e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.358907221940e+01       1.178097307343e-01       7.757209580766e-02       7.757191298183e-02      -3.102876519273e-01      -3.707022623574e-05       0.000000000000e+00      -8.585726949556e+01       1.422907814232e-01      -2.946194961594e-01       4.508358222307e-04      -5.085452420715e-03       2.789509985104e-01 
       8.674032655072e+02       4.873716021986e-03      -3.108110046275e-01      -3.826996326346e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.365256938235e+01       1.178966160358e-01       7.756876528768e-02       7.756858755581e-02      -3.102743502232e-01      -3.700686601437e-05       0.000000000000e+00      -8.593394794309e+01       1.423532024493e-01      -2.949230976060e-01       4.950760868669e-04      -4.952218070605e-03       2.788653836973e-01 
       8.679419627978e+02       4.878610100848e-03      -3.107968189260e-01      -3.820399946957e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.371611332424e+01       1.179834683141e-01       7.756544010602e-02       7.756526781008e-02      -3.102610712403e-01      -3.694369284941e-05       0.000000000000e+00      -8.601066000077e+01       1.424156277132e-01      -2.952561827446e-01       5.387834809004e-04      -4.808879128550e-03       2.787797099412e-01 
       8.684811816927e+02       4.883511241793e-03      -3.107826441823e-01      -3.813816903239e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.377976562296e+01       1.180703716868e-01       7.756211704180e-02       7.756195052153e-02      -3.102478020861e-01      -3.688064823747e-05       0.000000000000e+00      -8.608747999772e+01       1.424781176575e-01      -2.956187351670e-01       5.819558397121e-04      -4.655451257192e-03       2.786938942916e-01 
       8.690204005876e+02       4.888414707160e-03      -3.107684940700e-01      -3.807253838808e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.384346475576e+01       1.181572421106e-01       7.755879930835e-02       7.755863889018e-02      -3.102345555607e-01      -3.681779590707e-05       0.000000000000e+00      -8.616433367460e+01       1.425406118321e-01      -2.960100353344e-01       6.245075315977e-04      -4.492247390914e-03       2.786080197439e-01 
       8.695596194826e+02       4.893320496953e-03      -3.107543685141e-01      -3.800711007683e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.390721070496e+01       1.182440796543e-01       7.755548689678e-02       7.755533289862e-02      -3.102213315945e-01      -3.675513839819e-05       0.000000000000e+00      -8.624122103373e+01       1.426031102292e-01      -2.964296434246e-01       6.663962679417e-04      -4.319456014562e-03       2.785220863437e-01 
       8.700988383775e+02       4.898228611176e-03      -3.107402674386e-01      -3.794188665998e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.397100345288e+01       1.183308843866e-01       7.755217979828e-02       7.755203252923e-02      -3.102081301169e-01      -3.669267831155e-05       0.000000000000e+00      -8.631814207746e+01       1.426656128409e-01      -2.968770915805e-01       7.075805585752e-04      -4.137274850271e-03       2.784360941150e-01 
       8.706380572724e+02       4.903139049831e-03      -3.107261907669e-01      -3.787687034300e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.403484298190e+01       1.184176563761e-01       7.754887800404e-02       7.754873776416e-02      -3.101949510567e-01      -3.663041791606e-05       0.000000000000e+00      -8.639509680809e+01       1.427281196597e-01      -2.973518844744e-01       7.480197520183e-04      -3.945910615286e-03       2.783500431213e-01 
       8.711772761674e+02       4.908051812923e-03      -3.107121384213e-01      -3.781206286684e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.409872927446e+01       1.185043956910e-01       7.754558150533e-02       7.754544858538e-02      -3.101817943415e-01      -3.656835899666e-05       0.000000000000e+00      -8.647208522796e+01       1.427906306778e-01      -2.978534998984e-01       7.876740746878e-04      -3.745578771545e-03       2.782639334902e-01 
       8.717164950623e+02       4.912966900455e-03      -3.106981103239e-01      -3.774746602928e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.416266231299e+01       1.185911023997e-01       7.754229029347e-02       7.754216497470e-02      -3.101686598988e-01      -3.650650335607e-05       0.000000000000e+00      -8.654910733938e+01       1.428531458874e-01      -2.983813893798e-01       8.265046690546e-04      -3.536503267299e-03       2.781777653342e-01 
       8.722557139572e+02       4.917884312429e-03      -3.106841063960e-01      -3.768308168789e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.422664207999e+01       1.186777765699e-01       7.753900435988e-02       7.753888691376e-02      -3.101555476551e-01      -3.644485285301e-05       0.000000000000e+00      -8.662616314465e+01       1.429156652811e-01      -2.989349788227e-01       8.644736307299e-04      -3.318916271080e-03       2.780915387441e-01 
       8.727949328521e+02       4.922804048851e-03      -3.106701265581e-01      -3.761891174980e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.429066855799e+01       1.187644182697e-01       7.753572369601e-02       7.753561438406e-02      -3.101424575362e-01      -3.638340940119e-05       0.000000000000e+00      -8.670325264610e+01       1.429781888510e-01      -2.995136691729e-01       9.015440444366e-04      -3.093057898379e-03       2.780052537886e-01 
       8.733341517471e+02       4.927726109722e-03      -3.106561707303e-01      -3.755495817358e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.435474172956e+01       1.188510275666e-01       7.753244829331e-02       7.753234736690e-02      -3.101293894676e-01      -3.632217496861e-05       0.000000000000e+00      -8.678037584603e+01       1.430407165897e-01      -3.001168371071e-01       9.376800188221e-04      -2.859175931350e-03       2.779189105139e-01 
       8.738733706420e+02       4.932650495048e-03      -3.106422388316e-01      -3.749122294209e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.441886157730e+01       1.189376045282e-01       7.752917814326e-02       7.752908584339e-02      -3.101163433736e-01      -3.626115156657e-05       0.000000000000e+00      -8.685753274673e+01       1.431032484895e-01      -3.007438357437e-01       9.728467200768e-04      -2.617525531858e-03       2.778325089444e-01 
       8.744125895369e+02       4.937577204830e-03      -3.106283307808e-01      -3.742770765607e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.448302808384e+01       1.190241492217e-01       7.752591323734e-02       7.752582979451e-02      -3.101033191780e-01      -3.620034085377e-05       0.000000000000e+00      -8.693472335051e+01       1.431657845429e-01      -3.013939953765e-01       1.007010404322e-03      -2.368368948186e-03       2.777460491462e-01 
       8.749518084319e+02       4.942506239074e-03      -3.106144464959e-01      -3.736441343989e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.454724123186e+01       1.191106617143e-01       7.752265356706e-02       7.752257920106e-02      -3.100903168042e-01      -3.613974400736e-05       0.000000000000e+00      -8.701194765967e+01       1.432283247424e-01      -3.020666242283e-01       1.040138448738e-03      -2.111975215731e-03       2.776595312478e-01 
       8.754910273268e+02       4.947437597781e-03      -3.106005858945e-01      -3.730134147172e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.461150100408e+01       1.191971420730e-01       7.751939912399e-02       7.751933404379e-02      -3.100773361751e-01      -3.607936221201e-05       0.000000000000e+00      -8.708920567649e+01       1.432908690805e-01      -3.027610092254e-01       1.072199381422e-03      -1.848619852039e-03       2.775729553623e-01 
       8.760302462217e+02       4.952371280956e-03      -3.105867488940e-01      -3.723849298947e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.467580738325e+01       1.192835903646e-01       7.751614989971e-02       7.751609430330e-02      -3.100643772132e-01      -3.601919669513e-05       0.000000000000e+00      -8.716649740326e+01       1.433534175497e-01      -3.034764167911e-01       1.103162909968e-03      -1.578584546569e-03       2.774863215811e-01 
       8.765694651166e+02       4.957307288602e-03      -3.105729354112e-01      -3.717586925945e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.474016035214e+01       1.193700066558e-01       7.751290588584e-02       7.751285996012e-02      -3.100514398405e-01      -3.595924872667e-05       0.000000000000e+00      -8.724382284227e+01       1.434159701426e-01      -3.042120936573e-01       1.132999948740e-03      -1.302156845512e-03       2.773996299738e-01 
       8.771086840116e+02       4.962245620722e-03      -3.105591453625e-01      -3.711347157134e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.480455989358e+01       1.194563910129e-01       7.750966707398e-02       7.750963099463e-02      -3.100385239785e-01      -3.589951961901e-05       0.000000000000e+00      -8.732118199580e+01       1.434785268516e-01      -3.049672676939e-01       1.161682644788e-03      -1.019629832017e-03       2.773128805874e-01 
       8.776479029065e+02       4.967186277321e-03      -3.105453786639e-01      -3.705130124315e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.486900599044e+01       1.195427435024e-01       7.750643345572e-02       7.750640738709e-02      -3.100256295484e-01      -3.584001071761e-05       0.000000000000e+00      -8.739857486612e+01       1.435410876695e-01      -3.057411487545e-01       1.189184402406e-03      -7.313018021637e-04       2.772260734473e-01 
