# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:dens[1]-dens[1]        4:dens[1]-dens[2]        5:dens[1]-dens[3]        6:dens[1]-dens[4]        7:dens[1]-dens[5]        8:dens[2]-dens[2]        9:dens[2]-dens[3]       10:dens[2]-dens[4]       11:dens[2]-dens[5]       12:dens[3]-dens[3]       13:dens[3]-dens[4]       14:dens[3]-dens[5]       15:dens[4]-dens[4]       16:dens[4]-dens[5]       17:dens[5]-dens[5]    
 1030       1.091084748540e-10       7.312835498051e-03       5.740268386199e-03       1.320749098512e-03       2.849280085581e-04       1.446299179701e-03       1.472249624912e-02       5.841038576370e-03       6.474707689587e-04       1.924015557606e-03       1.558786075010e-02       5.915130737794e-03       3.452178746052e-03       1.300204800921e-02       6.535724487503e-03       7.501407116353e-03 
 1031       1.121452371297e-10       7.310932719169e-03       5.739130450236e-03       1.320568361667e-03       2.848803500298e-04       1.445944376665e-03       1.471979419309e-02       5.840151119781e-03       6.473788985185e-04       1.923679783488e-03       1.558589399985e-02       5.914524229761e-03       3.451782246391e-03       1.300097846866e-02       6.535268862781e-03       7.501053270795e-03 
 1032       1.152229595920e-10       7.309030743640e-03       5.737992455570e-03       1.320387495813e-03       2.848326737095e-04       1.445589697238e-03       1.471709141542e-02       5.839263064402e-03       6.472869665707e-04       1.923343908062e-03       1.558392568911e-02       5.913916166657e-03       3.451385132024e-03       1.299990806993e-02       6.534810748896e-03       7.500697274946e-03 
 1033       1.183283036939e-10       7.307129575520e-03       5.736854405857e-03       1.320206500785e-03       2.847849796139e-04       1.445235141745e-03       1.471438793298e-02       5.838374415023e-03       6.471949735975e-04       1.923007933279e-03       1.558195584299e-02       5.913306550403e-03       3.450987405958e-03       1.299883692031e-02       6.534350184272e-03       7.500339168577e-03 
 1034       1.214478264594e-10       7.305229217930e-03       5.735716304077e-03       1.320025376267e-03       2.847372677261e-04       1.444880710323e-03       1.471168376101e-02       5.837485175796e-03       6.471029200102e-04       1.922671860872e-03       1.557998448498e-02       5.912695382312e-03       3.450589070843e-03       1.299776512650e-02       6.533887206982e-03       7.499978991012e-03 
 1035       1.245679802304e-10       7.303329673046e-03       5.734578152532e-03       1.319844121791e-03       2.846895379956e-04       1.444526402922e-03       1.470897891306e-02       5.836595350232e-03       6.470108061492e-04       1.922335692361e-03       1.557801163704e-02       5.912082663080e-03       3.450190128971e-03       1.299669279459e-02       6.533421854745e-03       7.499616781128e-03 
 1036       1.276751124130e-10       7.301430942104e-03       5.733439952838e-03       1.319662736731e-03       2.846417903377e-04       1.444172219306e-03       1.470627340107e-02       5.835704941196e-03       6.469186322834e-04       1.921999429047e-03       1.557603731950e-02       5.911468392786e-03       3.449790582273e-03       1.299562003004e-02       6.532954164926e-03       7.499252577352e-03 
 1037       1.307554652244e-10       7.299533025389e-03       5.732301705928e-03       1.319481220311e-03       2.845940246338e-04       1.443818159050e-03       1.470356723530e-02       5.834813950906e-03       6.468263986099e-04       1.921663072016e-03       1.557406155110e-02       5.910852570889e-03       3.449390432322e-03       1.299454693769e-02       6.532484174534e-03       7.498886417660e-03 
 1038       1.337951754396e-10       7.297635922236e-03       5.731163412045e-03       1.319299571597e-03       2.845462407313e-04       1.443464221541e-03       1.470086042434e-02       5.833922380932e-03       6.467341052539e-04       1.921326622133e-03       1.557208434900e-02       5.910235196226e-03       3.448989680327e-03       1.299347362175e-02       6.532011920220e-03       7.498518339571e-03 
 1039       1.367802741382e-10       7.295739631025e-03       5.730025070742e-03       1.319117789500e-03       2.844984384433e-04       1.443110405975e-03       1.469815297510e-02       5.833030232192e-03       6.466417522684e-04       1.920990080047e-03       1.557010572872e-02       5.909616267009e-03       3.448588327133e-03       1.299240018582e-02       6.531537438273e-03       7.498148380151e-03 
 1040       1.396966864508e-10       7.293844149177e-03       5.728886680879e-03       1.318935872777e-03       2.844506175481e-04       1.442756711360e-03       1.469544489283e-02       5.832137504949e-03       6.465493396340e-04       1.920653446186e-03       1.556812570420e-02       5.908995780823e-03       3.448186373222e-03       1.299132673284e-02       6.531060764623e-03       7.497776576005e-03 
 1041       1.425302313062e-10       7.291949473149e-03       5.727748240619e-03       1.318753820025e-03       2.844027777900e-04       1.442403136511e-03       1.469273618108e-02       5.831244198807e-03       6.464568672583e-04       1.920316720757e-03       1.556614428772e-02       5.908373734625e-03       3.447783818708e-03       1.299025336513e-02       6.530581934833e-03       7.497402963277e-03 
 1042       1.452666211774e-10       7.290055598434e-03       5.726609747428e-03       1.318571629685e-03       2.843549188782e-04       1.442049680051e-03       1.469002684170e-02       5.830350312714e-03       6.463643349758e-04       1.919979903745e-03       1.556416148996e-02       5.907750124739e-03       3.447380663338e-03       1.298918018437e-02       6.530100984103e-03       7.497027577648e-03 
 1043       1.478914618290e-10       7.288162519556e-03       5.725471198069e-03       1.318389300040e-03       2.843070404874e-04       1.441696340414e-03       1.468731687486e-02       5.829455844954e-03       6.462717425479e-04       1.919642994914e-03       1.556217731995e-02       5.907124946853e-03       3.446976906488e-03       1.298810729159e-02       6.529617947264e-03       7.496650454336e-03 
 1044       1.503902520636e-10       7.286270230064e-03       5.724332588602e-03       1.318206829215e-03       2.842591422572e-04       1.441343115836e-03       1.468460627900e-02       5.828560793147e-03       6.461790896621e-04       1.919305993803e-03       1.556019178508e-02       5.906498196021e-03       3.446572547165e-03       1.298703478716e-02       6.529132858778e-03       7.496271628089e-03 
 1045       1.527483834682e-10       7.284378722530e-03       5.723193914380e-03       1.318024215175e-03       2.842112237922e-04       1.440990004363e-03       1.468189505086e-02       5.827665154246e-03       6.460863759322e-04       1.918968899730e-03       1.555820489112e-02       5.905869866658e-03       3.446167584004e-03       1.298596277084e-02       6.528645752736e-03       7.495891133185e-03 
 1046       1.549511401615e-10       7.282487988548e-03       5.722055170046e-03       1.317841455726e-03       2.841632846617e-04       1.440637003846e-03       1.467918318547e-02       5.826768924534e-03       6.459936008976e-04       1.918631711784e-03       1.555621664215e-02       5.905239952534e-03       3.445762015265e-03       1.298489134170e-02       6.528156662856e-03       7.495509003432e-03 
 1047       1.569836985403e-10       7.280598018725e-03       5.720916349534e-03       1.317658548512e-03       2.841153243999e-04       1.440284111939e-03       1.467647067610e-02       5.825872099621e-03       6.459007640235e-04       1.918294428830e-03       1.555422704060e-02       5.904608446779e-03       3.445355838834e-03       1.298382059815e-02       6.527665622482e-03       7.495125272162e-03 
 1048       1.588311270259e-10       7.278708802682e-03       5.719777446060e-03       1.317475491017e-03       2.840673425053e-04       1.439931326101e-03       1.467375751433e-02       5.824974674445e-03       6.458078647000e-04       1.917957049509e-03       1.555223608724e-02       5.903975341875e-03       3.444949052221e-03       1.298275063797e-02       6.527172664580e-03       7.494739972232e-03 
 1049       1.604783858115e-10       7.276820329050e-03       5.718638452125e-03       1.317292280566e-03       2.840193384410e-04       1.439578643594e-03       1.467104368998e-02       5.824076643264e-03       6.457149022425e-04       1.917619572230e-03       1.555024378117e-02       5.903340629656e-03       3.444541652558e-03       1.298168155824e-02       6.526677821738e-03       7.494353136020e-03 
 1050       1.619103266083e-10       7.274932585461e-03       5.717499359509e-03       1.317108914317e-03       2.839713116343e-04       1.439226061484e-03       1.466832919111e-02       5.823177999658e-03       6.456218758909e-04       1.917281995177e-03       1.554825011981e-02       5.902704301302e-03       3.444133636597e-03       1.298061345539e-02       6.526181126164e-03       7.493964795422e-03 
 1051       1.631162003459e-10       7.273045563576e-03       5.716360163254e-03       1.316925390282e-03       2.839232617213e-04       1.438873577726e-03       1.466561401353e-02       5.822278740355e-03       6.455287851523e-04       1.916944317367e-03       1.554625510214e-02       5.902066354194e-03       3.443725003113e-03       1.297954640346e-02       6.525682610760e-03       7.493574980759e-03 
 1052       1.641032494071e-10       7.271159274222e-03       5.715220873664e-03       1.316741710373e-03       2.838751892834e-04       1.438521194445e-03       1.466289818938e-02       5.821378876772e-03       6.454356308342e-04       1.916606541867e-03       1.554425873852e-02       5.901426812559e-03       3.443315760153e-03       1.297848038864e-02       6.525182312364e-03       7.493183717470e-03 
 1053       1.648833038320e-10       7.269273732454e-03       5.714081504467e-03       1.316557877395e-03       2.838270951209e-04       1.438168914699e-03       1.466018175890e-02       5.820478423630e-03       6.453424140251e-04       1.916268672620e-03       1.554226104099e-02       5.900785707104e-03       3.442905917884e-03       1.297741537379e-02       6.524680268551e-03       7.492791029369e-03 
 1054       1.654682907321e-10       7.267388952548e-03       5.712942068842e-03       1.316373894033e-03       2.837789800090e-04       1.437816741399e-03       1.465746476098e-02       5.819577395137e-03       6.452491357526e-04       1.915930713387e-03       1.554026202007e-02       5.900143068188e-03       3.442495486198e-03       1.297635132012e-02       6.524176516554e-03       7.492396939728e-03 
 1055       1.658702345269e-10       7.265504947997e-03       5.711802579417e-03       1.316189762855e-03       2.837308446978e-04       1.437464677301e-03       1.465474723321e-02       5.818675804984e-03       6.451557969836e-04       1.915592667746e-03       1.553826168468e-02       5.899498925823e-03       3.442084474712e-03       1.297528818713e-02       6.523671093270e-03       7.492001471279e-03 
 1056       1.661012571795e-10       7.263621731510e-03       5.710663048270e-03       1.316005486309e-03       2.836826899122e-04       1.437112725013e-03       1.465202921180e-02       5.817773666341e-03       6.450623986235e-04       1.915254539089e-03       1.553626004219e-02       5.898853309670e-03       3.441672892765e-03       1.297422593266e-02       6.523164035253e-03       7.491604646208e-03 
 1057       1.661735784326e-10       7.261739315008e-03       5.709523486923e-03       1.315821066723e-03       2.836345163515e-04       1.436760886988e-03       1.464931073160e-02       5.816870991862e-03       6.449689415166e-04       1.914916330624e-03       1.553425709840e-02       5.898206249037e-03       3.441260749419e-03       1.297316451282e-02       6.522655378711e-03       7.491206486155e-03 
 1058       1.660995160446e-10       7.259857709618e-03       5.708383906342e-03       1.315636506308e-03       2.835863246899e-04       1.436409165529e-03       1.464659182613e-02       5.815967793674e-03       6.448754264453e-04       1.914578045374e-03       1.553225285751e-02       5.897557772880e-03       3.440848053455e-03       1.297210388206e-02       6.522145159511e-03       7.490807012210e-03 
 1059       1.658914860257e-10       7.257976925675e-03       5.707244316933e-03       1.315451807151e-03       2.835381155759e-04       1.436057562783e-03       1.464387252752e-02       5.815064083381e-03       6.447818541300e-04       1.914239686173e-03       1.553024732217e-02       5.896907909800e-03       3.440434813375e-03       1.297104399308e-02       6.521633413170e-03       7.490406244913e-03 
 1060       1.655620028733e-10       7.256096972716e-03       5.706104728542e-03       1.315266971219e-03       2.834898896324e-04       1.435706080744e-03       1.464115286654e-02       5.814159872061e-03       6.446882252292e-04       1.913901255671e-03       1.552824049340e-02       5.896256688039e-03       3.440021037398e-03       1.296998479690e-02       6.521120174857e-03       7.490004204249e-03 
 1061       1.651236798086e-10       7.254217859477e-03       5.704965150451e-03       1.315082000360e-03       2.834416474564e-04       1.435354721252e-03       1.463843287260e-02       5.813255170262e-03       6.445945403388e-04       1.913562756326e-03       1.552623237064e-02       5.895604135482e-03       3.439606733462e-03       1.296892624280e-02       6.520605479392e-03       7.489600909648e-03 
 1062       1.645892290121e-10       7.252339593890e-03       5.703825591378e-03       1.314896896297e-03       2.833933896194e-04       1.435003485992e-03       1.463571257369e-02       5.812349987999e-03       6.445007999921e-04       1.913224190411e-03       1.552422295173e-02       5.894950279653e-03       3.439191909219e-03       1.296786827833e-02       6.520089361241e-03       7.489196379980e-03 
 1063       1.639714618600e-10       7.250462183081e-03       5.702686059471e-03       1.314711660632e-03       2.833451166665e-04       1.434652376493e-03       1.463299199646e-02       5.811444334758e-03       6.444070046594e-04       1.912885560008e-03       1.552221223291e-02       5.894295147715e-03       3.438776572037e-03       1.296681084934e-02       6.519571854517e-03       7.488790633557e-03 
 1064       1.632832891596e-10       7.248585633365e-03       5.701546562309e-03       1.314526294844e-03       2.832968291171e-04       1.434301394127e-03       1.463027116614e-02       5.810538219486e-03       6.443131547481e-04       1.912546867007e-03       1.552020020877e-02       5.893638766467e-03       3.438360728998e-03       1.296575389991e-02       6.519052992979e-03       7.488383688124e-03 
 1065       1.625377213858e-10       7.246709950246e-03       5.700407106901e-03       1.314340800289e-03       2.832485274643e-04       1.433950540110e-03       1.462755010656e-02       5.809631650593e-03       6.442192506020e-04       1.912208113110e-03       1.551818687231e-02       5.892981162342e-03       3.437944386895e-03       1.296469737239e-02       6.518532810026e-03       7.487975560864e-03 
 1066       1.617478689168e-10       7.244835138409e-03       5.699267699677e-03       1.314155178199e-03       2.832002121749e-04       1.433599815500e-03       1.462482884017e-02       5.808724635952e-03       6.441252925014e-04       1.911869299825e-03       1.551617221488e-02       5.892322361407e-03       3.437527552235e-03       1.296364120738e-02       6.518011338701e-03       7.487566268391e-03 
 1067       1.609269422701e-10       7.242961201724e-03       5.698128346496e-03       1.313969429682e-03       2.831518836893e-04       1.433249221197e-03       1.462210738798e-02       5.807817182892e-03       6.440312806628e-04       1.911530428470e-03       1.551415622623e-02       5.891662389359e-03       3.437110231232e-03       1.296258534373e-02       6.517488611683e-03       7.487155826750e-03 
 1068       1.600882523385e-10       7.241088143236e-03       5.696989052633e-03       1.313783555720e-03       2.831035424217e-04       1.432898757943e-03       1.461938576963e-02       5.806909298199e-03       6.439372152385e-04       1.911191500166e-03       1.551213889442e-02       5.891001271527e-03       3.436692429811e-03       1.296152971853e-02       6.516964661292e-03       7.486744251411e-03 
 1069       1.592452106260e-10       7.239215965165e-03       5.695849822785e-03       1.313597557172e-03       2.830551887594e-04       1.432548426319e-03       1.461666400330e-02       5.806000988112e-03       6.438430963164e-04       1.910852515845e-03       1.551012020592e-02       5.890339032866e-03       3.436274153606e-03       1.296047426708e-02       6.516439519481e-03       7.486331557272e-03 
 1070       1.584113294837e-10       7.237344668904e-03       5.694710661067e-03       1.313411434769e-03       2.830068230632e-04       1.432198226747e-03       1.461394210576e-02       5.805092258324e-03       6.437489239199e-04       1.910513476241e-03       1.550810014550e-02       5.889675697958e-03       3.435855407954e-03       1.295941892294e-02       6.515913217840e-03       7.485917758654e-03 
 1071       1.576002223462e-10       7.235474255014e-03       5.693571571005e-03       1.313225189117e-03       2.829584456670e-04       1.431848159490e-03       1.461122009235e-02       5.804183113977e-03       6.436546980077e-04       1.910174381892e-03       1.550607869630e-02       5.889011291010e-03       3.435436197902e-03       1.295836361787e-02       6.515385787590e-03       7.485502869295e-03 
 1072       1.568256039669e-10       7.233604723222e-03       5.692432555540e-03       1.313038820695e-03       2.829100568780e-04       1.431498224648e-03       1.460849797699e-02       5.803273559659e-03       6.435604184732e-04       1.909835233144e-03       1.550405583979e-02       5.888345835853e-03       3.435016528199e-03       1.295730828186e-02       6.514857259582e-03       7.485086902356e-03 
 1073       1.561012906543e-10       7.231736072416e-03       5.691293617022e-03       1.312852329856e-03       2.828616569762e-04       1.431148422160e-03       1.460577577213e-02       5.802363599408e-03       6.434660851446e-04       1.909496030141e-03       1.550203155576e-02       5.887679355936e-03       3.434596403297e-03       1.295625284308e-02       6.514327664297e-03       7.484669870412e-03 
 1074       1.554412005082e-10       7.229868300646e-03       5.690154757210e-03       1.312665716823e-03       2.828132462147e-04       1.430798751803e-03       1.460305348880e-02       5.801453236701e-03       6.433716977845e-04       1.909156772834e-03       1.550000582234e-02       5.887011874332e-03       3.434175827351e-03       1.295519722795e-02       6.513797031844e-03       7.484251785451e-03 
 1075       1.548593536552e-10       7.228001405117e-03       5.689015977269e-03       1.312478981694e-03       2.827648248193e-04       1.430449213190e-03       1.460033113656e-02       5.800542474460e-03       6.432772560899e-04       1.908817460972e-03       1.549797861597e-02       5.886343413729e-03       3.433754804217e-03       1.295414136106e-02       6.513265391955e-03       7.483832658872e-03 
 1076       1.543698724851e-10       7.226135382188e-03       5.687877277766e-03       1.312292124436e-03       2.827163929886e-04       1.430099805772e-03       1.459760872352e-02       5.799631315043e-03       6.431827596915e-04       1.908478094109e-03       1.549594991141e-02       5.885673996432e-03       3.433333337451e-03       1.295308516517e-02       6.512732773990e-03       7.483412501486e-03 
 1077       1.539869818864e-10       7.224270227367e-03       5.686738658670e-03       1.312105144887e-03       2.826679508936e-04       1.429750528835e-03       1.459488625633e-02       5.798719760249e-03       6.430882081540e-04       1.908138671595e-03       1.549391968171e-02       5.885003644363e-03       3.432911430307e-03       1.295202856128e-02       6.512199206928e-03       7.482991323507e-03 
 1078       1.537250094826e-10       7.222405935310e-03       5.685600119350e-03       1.311918042758e-03       2.826194986781e-04       1.429401381502e-03       1.459216374017e-02       5.797807811310e-03       6.429936009752e-04       1.907799192582e-03       1.549188789823e-02       5.884332379052e-03       3.432489085737e-03       1.295097146852e-02       6.511664719369e-03       7.482569134555e-03 
 1079       1.535983858682e-10       7.220542499818e-03       5.684461658572e-03       1.311730817626e-03       2.825710364580e-04       1.429052362728e-03       1.458944117873e-02       5.796895468890e-03       6.428989375865e-04       1.907459656020e-03       1.548985453062e-02       5.883660221646e-03       3.432066306389e-03       1.294991380422e-02       6.511129339533e-03       7.482145943653e-03 
 1080       1.536216448445e-10       7.218679913832e-03       5.683323274495e-03       1.311543468941e-03       2.825225643216e-04       1.428703471304e-03       1.458671857425e-02       5.795982733087e-03       6.428042173522e-04       1.907120060658e-03       1.548781954683e-02       5.882987192898e-03       3.431643094606e-03       1.294885548387e-02       6.510593095255e-03       7.481721759222e-03 
 1081       1.538094236554e-10       7.216818169431e-03       5.682184964672e-03       1.311355996021e-03       2.824740823295e-04       1.428354705855e-03       1.458399592747e-02       5.795069603426e-03       6.427094395693e-04       1.906780405042e-03       1.548578291308e-02       5.882313313170e-03       3.431219452425e-03       1.294779642113e-02       6.510056013987e-03       7.481296589082e-03 
 1082       1.541764632239e-10       7.214957257830e-03       5.681046726047e-03       1.311168398051e-03       2.824255905143e-04       1.428006064837e-03       1.458127323763e-02       5.794156078859e-03       6.426146034674e-04       1.906440687513e-03       1.548374459386e-02       5.881638602431e-03       3.430795381577e-03       1.294673652781e-02       6.509518122795e-03       7.480870440445e-03 
 1083       1.547376083874e-10       7.213097169375e-03       5.679908554951e-03       1.310980674087e-03       2.823770888806e-04       1.427657546541e-03       1.457855050250e-02       5.793242157762e-03       6.425197082082e-04       1.906100906209e-03       1.548170455195e-02       5.880963080255e-03       3.430370883484e-03       1.294567571386e-02       6.508979448354e-03       7.480443319920e-03 
 1084       1.555078081342e-10       7.211237893540e-03       5.678770447100e-03       1.310792823050e-03       2.823285774047e-04       1.427309149087e-03       1.457582771832e-02       5.792327837934e-03       6.424247528857e-04       1.905761059065e-03       1.547966274838e-02       5.880286765816e-03       3.429945959258e-03       1.294461388740e-02       6.508440016952e-03       7.480015233503e-03 
 1085       1.565021158393e-10       7.209379418927e-03       5.677632397595e-03       1.310604843729e-03       2.822800560350e-04       1.426960870429e-03       1.457310487985e-02       5.791413116595e-03       6.423297365254e-04       1.905421143806e-03       1.547761914243e-02       5.879609677894e-03       3.429520609701e-03       1.294355095466e-02       6.507899854485e-03       7.479586186580e-03 
 1086       1.577356895002e-10       7.207521733259e-03       5.676494400920e-03       1.310416734781e-03       2.822315246913e-04       1.426612708349e-03       1.457038198032e-02       5.790497990384e-03       6.422346580846e-04       1.905081157956e-03       1.547557369166e-02       5.878931834864e-03       3.429094835303e-03       1.294248682001e-02       6.507358986455e-03       7.479156183921e-03 
 1087       1.592237919731e-10       7.205664823380e-03       5.675356450935e-03       1.310228494726e-03       2.821829832652e-04       1.426264660460e-03       1.456765901144e-02       5.789582455354e-03       6.421395164518e-04       1.904741098827e-03       1.547352635185e-02       5.878253254703e-03       3.428668636242e-03       1.294142138598e-02       6.506817437969e-03       7.478725229681e-03 
 1088       1.609817912085e-10       7.203808675247e-03       5.674218540880e-03       1.310040121954e-03       2.821344316196e-04       1.425916724206e-03       1.456493596341e-02       5.788666506973e-03       6.420443104466e-04       1.904400963527e-03       1.547147707703e-02       5.877573954982e-03       3.428242012380e-03       1.294035455316e-02       6.506275233737e-03       7.478293327395e-03 
 1089       1.630251604879e-10       7.201953273936e-03       5.673080663367e-03       1.309851614716e-03       2.820858695887e-04       1.425568896857e-03       1.456221282491e-02       5.787750140123e-03       6.419490388194e-04       1.904060748952e-03       1.546942581946e-02       5.876893952866e-03       3.427814963266e-03       1.293928622031e-02       6.505732398073e-03       7.477860479977e-03 
 1090       1.653641206798e-10       7.200098608633e-03       5.671942813532e-03       1.309662971932e-03       2.820372971030e-04       1.425221176498e-03       1.455948958927e-02       5.786833352231e-03       6.418537007327e-04       1.903720453112e-03       1.546737254330e-02       5.876213264863e-03       3.427387489510e-03       1.293821629694e-02       6.505188952130e-03       7.477426689620e-03 
 1091       1.679874878907e-10       7.198244687720e-03       5.670804998520e-03       1.309474195601e-03       2.819887145652e-04       1.424873564985e-03       1.455676627330e-02       5.785916152738e-03       6.417582972131e-04       1.903380079102e-03       1.546531726584e-02       5.875531906053e-03       3.426959596946e-03       1.293714474156e-02       6.504644905598e-03       7.476991957496e-03 
 1092       1.708786097579e-10       7.196391523893e-03       5.669667228117e-03       1.309285288422e-03       2.819401224788e-04       1.424526065029e-03       1.455404289872e-02       5.784998553756e-03       6.416628297185e-04       1.903039631181e-03       1.546326001682e-02       5.874849890843e-03       3.426531292522e-03       1.293607152395e-02       6.504100264891e-03       7.476556284048e-03 
 1093       1.740207034881e-10       7.194539129165e-03       5.668529511619e-03       1.309096252991e-03       2.818915213238e-04       1.424178679208e-03       1.455131948596e-02       5.784080566938e-03       6.415672996576e-04       1.902699113453e-03       1.546120082479e-02       5.874167233217e-03       3.426102582928e-03       1.293499661254e-02       6.503555035899e-03       7.476119669081e-03 
 1094       1.773968555535e-10       7.192687514873e-03       5.667391857820e-03       1.308907091803e-03       2.818429115568e-04       1.423831409969e-03       1.454859605421e-02       5.783162203477e-03       6.414717083903e-04       1.902358529869e-03       1.545913971709e-02       5.873483946734e-03       3.425673474595e-03       1.293391997442e-02       6.503009223983e-03       7.475682111765e-03 
 1095       1.809900213863e-10       7.190836691669e-03       5.666254275020e-03       1.308717807250e-03       2.817942936103e-04       1.423484259631e-03       1.454587262133e-02       5.782243474108e-03       6.413760572271e-04       1.902017884227e-03       1.545707671989e-02       5.872800044526e-03       3.425243973692e-03       1.293284157531e-02       6.502462833970e-03       7.475243610632e-03 
 1096       1.847830250744e-10       7.188986669520e-03       5.665116771016e-03       1.308528401623e-03       2.817456678934e-04       1.423137230377e-03       1.454314920392e-02       5.781324389099e-03       6.412803474293e-04       1.901677180169e-03       1.545501185815e-02       5.872115539297e-03       3.424814086127e-03       1.293176137957e-02       6.501915870158e-03       7.474804163568e-03 
 1097       1.887585590567e-10       7.187137457705e-03       5.663979353102e-03       1.308338877109e-03       2.816970347909e-04       1.422790324262e-03       1.454042581727e-02       5.780404958256e-03       6.411845802083e-04       1.901336421180e-03       1.545294515563e-02       5.871430443321e-03       3.424383817543e-03       1.293067935019e-02       6.501368336306e-03       7.474363767819e-03 
 1098       1.928991838183e-10       7.185289064812e-03       5.662842028070e-03       1.308149235792e-03       2.816483946640e-04       1.422443543207e-03       1.453770247537e-02       5.779485190916e-03       6.410887567258e-04       1.900995610592e-03       1.545087663486e-02       5.870744768442e-03       3.423953173322e-03       1.292959544880e-02       6.500820235638e-03       7.473922419981e-03 
 1099       1.971873275859e-10       7.183441498737e-03       5.661704802204e-03       1.307959479653e-03       2.815997478495e-04       1.422096888998e-03       1.453497919093e-02       5.778565095950e-03       6.409928780934e-04       1.900654751577e-03       1.544880631719e-02       5.870058526067e-03       3.423522158579e-03       1.292850963563e-02       6.500271570840e-03       7.473480116002e-03 
 1100       2.016052860227e-10       7.181594766680e-03       5.660567681280e-03       1.307769610567e-03       2.815510946603e-04       1.421750363289e-03       1.453225597532e-02       5.777644681757e-03       6.408969453725e-04       1.900313847152e-03       1.544673422273e-02       5.869371727172e-03       3.423090778162e-03       1.292742186956e-02       6.499722344055e-03       7.473036851181e-03 
 1101       2.061352219244e-10       7.179748875142e-03       5.659430670565e-03       1.307579630306e-03       2.815024353848e-04       1.421403967602e-03       1.452953283860e-02       5.776723956264e-03       6.408009595742e-04       1.899972900174e-03       1.544466037036e-02       5.868684382293e-03       3.422659036655e-03       1.292633210805e-02       6.499172556883e-03       7.472592620160e-03 
 1102       2.107591649138e-10       7.177903829923e-03       5.658293774814e-03       1.307389540538e-03       2.814537702872e-04       1.421057703320e-03       1.452680978953e-02       5.775802926925e-03       6.407049216590e-04       1.899631913344e-03       1.544258477775e-02       5.867996501529e-03       3.422226938372e-03       1.292524030719e-02       6.498622210380e-03       7.472147416927e-03 
 1103       2.154590111366e-10       7.176059636122e-03       5.657156998268e-03       1.307199342824e-03       2.814050996073e-04       1.420711571694e-03       1.452408683554e-02       5.774881600717e-03       6.406088325363e-04       1.899290889201e-03       1.544050746133e-02       5.867308094540e-03       3.421794487358e-03       1.292414642167e-02       6.498071305056e-03       7.471701234812e-03 
 1104       2.202165229564e-10       7.174216298130e-03       5.656020344652e-03       1.307009038620e-03       2.813564235601e-04       1.420365573840e-03       1.452136398271e-02       5.773959984142e-03       6.405126930649e-04       1.898949830127e-03       1.543842843629e-02       5.866619170541e-03       3.421361687387e-03       1.292305040478e-02       6.497519840869e-03       7.471254066482e-03 
 1105       2.250133286501e-10       7.172373819628e-03       5.654883817173e-03       1.306818629276e-03       2.813077423364e-04       1.420019710734e-03       1.451864123581e-02       5.773038083221e-03       6.404165040523e-04       1.898608738341e-03       1.543634771658e-02       5.865929738307e-03       3.420928541965e-03       1.292195220840e-02       6.496967817228e-03       7.470805903945e-03 
 1106       2.298309221032e-10       7.170532203590e-03       5.653747418520e-03       1.306628116036e-03       2.812590561019e-04       1.419673983221e-03       1.451591859827e-02       5.772115903493e-03       6.403202662544e-04       1.898267615903e-03       1.543426531491e-02       5.865239806165e-03       3.420495054322e-03       1.292085178300e-02       6.496415232989e-03       7.470356738539e-03 
 1107       2.346506625050e-10       7.168691452274e-03       5.652611150860e-03       1.306437500036e-03       2.812103649977e-04       1.419328392004e-03       1.451319607216e-02       5.771193450018e-03       6.402239803759e-04       1.897926464711e-03       1.543218124272e-02       5.864549381997e-03       3.420061227418e-03       1.291974907766e-02       6.495862086453e-03       7.469906560938e-03 
 1108       2.394537740442e-10       7.166851567221e-03       5.651475015837e-03       1.306246782305e-03       2.811616691399e-04       1.418982937651e-03       1.451047365822e-02       5.770270727367e-03       6.401276470694e-04       1.897585286500e-03       1.543009551022e-02       5.863858473235e-03       3.419627063936e-03       1.291864404000e-02       6.495308375362e-03       7.469455361145e-03 
 1109       2.442213456038e-10       7.165012549255e-03       5.650339014569e-03       1.306055963765e-03       2.811129686199e-04       1.418637620591e-03       1.450775135583e-02       5.769347739627e-03       6.400312669358e-04       1.897244082842e-03       1.542800812634e-02       5.863167086862e-03       3.419192566287e-03       1.291753661625e-02       6.494754096902e-03       7.469003128490e-03 
 1110       2.489343304565e-10       7.163174398478e-03       5.649203147649e-03       1.305865045231e-03       2.810642635036e-04       1.418292441116e-03       1.450502916300e-02       5.768424490397e-03       6.399348405237e-04       1.896902855149e-03       1.542591909876e-02       5.862475229408e-03       3.418757736602e-03       1.291642675119e-02       6.494199247696e-03       7.468549851629e-03 
 1111       2.535735459602e-10       7.161337114268e-03       5.648067415139e-03       1.305674027407e-03       2.810155538320e-04       1.417947399377e-03       1.450230707641e-02       5.767500982786e-03       6.398383683295e-04       1.896561604665e-03       1.542382843387e-02       5.861782906950e-03       3.418322576739e-03       1.291531438819e-02       6.493643823805e-03       7.468095518541e-03 
