# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:(.)rho_vf             15:(.)p_vf               16:(.)p_prime_vf         17:phi_vf                18:rQ_vf                 19:(.)rho_cdm_vf         20:(.)rho_tot            21:(.)p_tot              22:(.)p_tot_prime        23:gr.fac. D             24:gr.fac. f          
       1.675552357769e+02       7.511576494260e-03       9.966827403365e+02       2.812557145793e-01       1.343457269328e+04       7.970427398093e+01       2.264467567877e+06       3.907021831519e+02       2.220997458452e-03       1.191931563564e-02       6.393910935522e-02       1.025354027269e-03       7.910477698351e-02       6.438544161037e-10      -6.516882836242e-10      -9.314714312147e-13       1.810927920890e-11       9.570271611041e-01      -1.369302586685e-10       7.910477698351e-02       1.082116510219e-03      -7.222597944917e-06       7.387459423688e-03       9.722682841602e-01 
       1.657531415912e+02       7.637250514822e-03       1.003142606241e+03       2.766965374951e-01       1.342811282738e+04       8.052689562090e+01       2.239179999607e+06       3.923623792203e+02       2.127527442255e-03       1.154108533621e-02       6.191015826310e-02       9.822023085800e-04       7.656097386176e-02       6.497597038836e-10      -6.577163315380e-10      -9.348352196935e-13       1.831713448413e-11       9.567477053337e-01      -1.381458012686e-10       7.656097386176e-02       1.036575925895e-03      -6.880042865005e-06       7.465081394338e-03       9.725565320076e-01 
       1.639703143447e+02       7.764995143735e-03       1.009638702038e+03       2.722118778323e-01       1.342161673158e+04       8.135776903193e+01       2.214168331222e+06       3.940246995040e+02       2.037991083837e-03       1.117485724931e-02       5.994559096636e-02       9.408666171131e-04       7.409930643297e-02       6.557187748011e-10      -6.638000847399e-10      -9.382130845124e-13       1.852736210750e-11       9.564663971147e-01      -1.393717720121e-10       7.409930643297e-02       9.929519031832e-04      -6.553749324536e-06       7.543542213817e-03       9.728418690907e-01 
       1.622065480463e+02       7.894844205454e-03       1.016171216288e+03       2.678005018674e-01       1.341508421733e+04       8.219697296413e+01       2.189429586860e+06       3.956891278139e+02       1.952222836381e-03       1.082025051411e-02       5.804336440290e-02       9.012705259038e-04       7.171710880041e-02       6.617321126642e-10      -6.699400567958e-10      -9.416050672201e-13       1.873998891172e-11       9.561832253315e-01      -1.406082546206e-10       7.171710880041e-02       9.511637841550e-04      -6.242944529697e-06       7.622850947652e-03       9.731243230298e-01 
       1.604616389075e+02       8.026832075179e-03       1.022740338589e+03       2.634611967027e-01       1.340851509503e+04       8.304458684893e+01       2.164960822559e+06       3.973556480280e+02       1.870064120062e-03       1.047689635545e-02       5.620150034217e-02       8.633408243937e-04       6.941180216803e-02       6.678002055374e-10      -6.761367659797e-10      -9.450112095077e-13       1.895504202859e-11       9.558981788140e-01      -1.418553333966e-10       6.941180216803e-02       9.111343053483e-04      -5.946892459403e-06       7.703016759352e-03       9.734039212179e-01 
       1.587353853187e+02       8.160993687624e-03       1.029346259584e+03       2.591927699050e-01       1.340190917403e+04       8.390069080369e+01       2.140759125920e+06       3.990242440926e+02       1.791363028835e-03       1.014443770038e-02       5.441808332795e-02       8.270073830688e-04       6.718089197105e-02       6.739235457777e-10      -6.823907353158e-10      -9.484315532082e-13       1.917254889221e-11       9.556112463358e-01      -1.431130932257e-10       6.718089197105e-02       8.727894549106e-04      -5.664892112818e-06       7.784048911448e-03       9.736806908247e-01 
       1.570275878255e+02       8.297364546112e-03       1.035989170965e+03       2.549940491505e-01       1.339526626265e+04       8.476536563629e+01       2.116821615767e+06       4.006949000228e+02       1.715974049581e-03       9.822528806770e-03       5.269125868629e-02       7.922030237950e-04       6.502196510216e-02       6.801026300708e-10      -6.887024926215e-10      -9.518661402959e-13       1.939253724228e-11       9.553224166138e-01      -1.443816195788e-10       6.502196510216e-02       8.360583357561e-04      -5.396275840549e-06       7.865956766563e-03       9.739546587974e-01 
       1.553380491062e+02       8.435980732015e-03       1.042669265479e+03       2.508638818761e-01       1.338858616814e+04       8.563869284976e+01       2.093145441817e+06       4.023675999029e+02       1.643757793053e-03       9.510834903759e-03       5.101923059683e-02       7.588633956098e-04       6.293268722993e-02       6.863379594677e-10      -6.950725705508e-10      -9.553150128857e-13       1.961503512743e-11       9.550316783098e-01      -1.456609985151e-10       6.293268722993e-02       8.008730344817e-04      -5.140407755507e-06       7.948749788509e-03       9.742258518602e-01 
       1.536665739486e+02       8.576878913954e-03       1.049386736934e+03       2.468011349373e-01       1.338186869668e+04       8.652075464690e+01       2.069727784346e+06       4.040423278878e+02       1.574580736161e-03       9.209031843635e-03       4.940026022513e-02       7.269268557418e-04       6.091080020635e-02       6.926300394212e-10      -7.015015066378e-10      -9.587782132323e-13       1.984007090857e-11       9.547390200290e-01      -1.469513166844e-10       6.091080020635e-02       7.671684957995e-04      -4.896682219611e-06       8.032437543369e-03       9.744942965170e-01 
       1.520129692276e+02       8.720096357367e-03       1.056141780205e+03       2.428046942722e-01       1.337511365341e+04       8.741163393485e+01       2.046565853865e+06       4.057190682027e+02       1.508314975094e-03       8.916805764713e-03       4.783266391442e-02       6.963343556372e-04       5.895411956059e-02       6.989793798232e-10      -7.079898433411e-10      -9.622557837298e-13       2.006767326225e-11       9.544444303197e-01      -1.482526613290e-10       5.895411956059e-02       7.348824022540e-04      -4.664522402738e-06       8.117029700596e-03       9.747600190526e-01 
       1.503770438830e+02       8.865670934397e-03       1.062934591242e+03       2.388734645708e-01       1.336832084237e+04       8.831141432979e+01       2.023656890799e+06       4.073978051444e+02       1.444837988835e-03       8.633852764944e-03       4.631481143466e-02       6.670293317832e-04       5.706053207604e-02       7.053864950422e-10      -7.145381280879e-10      -9.657477669106e-13       2.029787118417e-11       9.541478976748e-01      -1.495651202873e-10       5.706053207604e-02       7.039550590013e-04      -4.443378910422e-06       8.202536034151e-03       9.750230455320e-01 
